word,bounds,flag,label,radical,pinyin
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
相,B,v,O,目,xiāng
关,E,v,O,丷,guān
议,B,n,O,讠,yì
题,E,n,O,页,tí
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
(,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
黑,B,ns,O,黑,hēi
龙,M,ns,O,龙,lóng
江,M,ns,O,氵,jiāng
省,E,ns,O,目,shěng
科,B,n,O,禾,kē
技,E,n,O,扌,jì
计,B,n,O,讠,jì
划,E,n,O,刂,huá
项,B,n,O,页,xiàng
目,E,n,O,目,mù
sep,sep,sep,sep,sep,sep
LB,M,n,I-Disease,UNK,UNK
(,E,n,I-Disease,UNK,UNK
L,B,v,O,UNK,UNK
C,E,v,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
C,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
),M,n,O,UNK,UNK
LB,E,n,O,UNK,UNK
哈,S,x,O,口,hā
尔,B,nt,O,小,ěr
滨,M,nt,O,氵,bīn
医,M,nt,O,匚,yī
科,M,nt,O,禾,kē
大,M,nt,O,大,dà
学,M,nt,O,子,xué
激,M,nt,O,氵,jī
素,E,nt,O,糸,sù
与,S,x,O,一,yǔ
内,B,m,O,冂,nèi
分,M,m,O,刀,fēn
泌,M,m,O,氵,mì
疾,M,m,O,疒,jí
病,M,m,O,疒,bìng
重,M,m,O,里,zhòng
点,M,m,O,灬,diǎn
实,E,m,O,宀,shí
验,S,x,O,马,yàn
sep,sep,sep,sep,sep,sep
LB,E,n,I-Disease,UNK,UNK
富,B,v,O,宀,fù
含,E,v,O,口,hán
半,B,n,O,十,bàn
胱,E,n,O,月,guāng
氨,S,x,O,气,ān
酸,B,n,O,酉,suān
的,M,n,O,白,dí
酸,M,n,O,酉,suān
性,E,n,O,忄,xìng
分,S,x,O,刀,fēn
泌,B,nt,O,氵,mì
蛋,M,nt,O,虫,dàn
白,M,nt,O,白,bái
与,M,nt,O,一,yǔ
糖,M,nt,O,米,táng
尿,M,nt,O,尸,niào
病,M,nt,O,疒,bìng
sep,sep,sep,sep,sep,sep
LB,B,v,O,UNK,UNK
的,E,v,O,白,dí
相,B,n,O,目,xiāng
关,E,n,O,丷,guān
性,S,x,O,忄,xìng
研,B,n,O,石,yán
究,M,n,O,穴,jiū
LB,M,n,O,UNK,UNK
李,E,n,O,木,lǐ
磊,S,x,O,石,lěi
SPACE,B,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
宋,M,nt,O,宀,sòng
海,M,nt,O,氵,hǎi
燕,M,nt,O,灬,yàn
SPACE,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
刘,E,nt,O,刂,liú
锴,S,x,O,钅,kǎi
SPACE,B,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
朱,M,m,O,木,zhū
莉,M,m,O,艹,lì
莉,M,m,O,艹,lì
SPACE,M,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
安,E,m,O,宀,ān
盟,S,x,O,皿,méng
盟,S,x,O,皿,méng
SPACE,B,ns,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,E,v,O,UNK,UNK
[,B,n,O,UNK,UNK
摘,E,n,O,扌,zhāi
要,S,x,O,覀,yào
],B,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
目,S,x,O,目,mù
的,B,nt,O,白,dí
SPACE,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
检,M,nt,O,木,jiǎn
测,M,nt,O,氵,cè
富,M,nt,O,宀,fù
含,M,nt,O,口,hán
半,E,nt,O,十,bàn
胱,S,x,O,月,guāng
氨,B,m,O,气,ān
酸,M,m,O,酉,suān
的,M,m,O,白,dí
酸,M,m,O,酉,suān
性,M,m,O,忄,xìng
分,M,m,O,刀,fēn
泌,M,m,O,氵,mì
蛋,E,m,O,虫,dàn
白,S,x,O,白,bái
(,S,x,O,UNK,UNK
s,B,ns,O,UNK,UNK
e,M,ns,O,UNK,UNK
c,M,ns,O,UNK,UNK
r,E,ns,O,UNK,UNK
e,B,n,O,UNK,UNK
t,E,n,O,UNK,UNK
e,B,n,O,UNK,UNK
d,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
p,E,n,O,UNK,UNK
r,S,x,O,UNK,UNK
o,S,x,O,UNK,UNK
t,B,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
c,E,eng,O,UNK,UNK
i,S,x,O,UNK,UNK
d,S,x,O,UNK,UNK
i,B,ns,O,UNK,UNK
c,M,ns,O,UNK,UNK
SPACE,E,ns,O,UNK,UNK
a,B,n,O,UNK,UNK
n,M,n,O,UNK,UNK
d,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
r,B,n,O,UNK,UNK
i,E,n,O,UNK,UNK
c,S,p,O,UNK,UNK
h,B,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
i,E,n,O,UNK,UNK
n,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
c,B,n,O,UNK,UNK
y,E,n,O,UNK,UNK
s,B,n,O,UNK,UNK
t,M,n,O,UNK,UNK
e,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,B,n,O,UNK,UNK
S,E,n,O,UNK,UNK
P,S,x,O,UNK,UNK
A,B,n,O,UNK,UNK
R,M,n,O,UNK,UNK
C,M,n,O,UNK,UNK
),E,n,O,UNK,UNK
LB,S,x,O,UNK,UNK
在,B,nt,O,土,zài
糖,M,nt,O,米,táng
尿,M,nt,O,尸,niào
病,M,nt,O,疒,bìng
肾,M,nt,O,月,shèn
病,M,nt,O,疒,bìng
患,M,nt,O,心,huàn
者,E,nt,O,耂,zhě
血,S,x,O,血,xiě
清,B,m,O,氵,qīng
中,M,m,O,丨,zhōng
的,M,m,O,白,dí
含,M,m,O,口,hán
量,M,m,O,里,liáng
及,M,m,O,又,jí
在,M,m,O,土,zài
SPACE,E,m,O,UNK,UNK
d,S,x,O,UNK,UNK
b,S,x,O,UNK,UNK
SPACE,B,ns,O,UNK,UNK
/,M,ns,O,UNK,UNK
SPACE,M,ns,O,UNK,UNK
d,E,ns,O,UNK,UNK
b,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,B,n,O,疒,bìng
肾,E,n,O,月,shèn
病,S,x,O,疒,bìng
小,S,x,O,小,xiǎo
鼠,B,eng,O,鼠,shǔ
肾,M,eng,O,月,shèn
脏,M,eng,O,月,zàng
组,M,eng,O,纟,zǔ
织,M,eng,O,纟,zhī
中,M,eng,O,丨,zhōng
SPACE,E,eng,O,UNK,UNK
S,S,x,O,UNK,UNK
P,S,x,O,UNK,UNK
A,B,ns,O,UNK,UNK
R,M,ns,O,UNK,UNK
C,E,ns,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
m,M,n,O,UNK,UNK
R,M,n,O,UNK,UNK
N,E,n,O,UNK,UNK
A,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
和,S,p,O,口,hé
蛋,B,n,O,虫,dàn
sep,sep,sep,sep,sep,sep
探,E,n,O,扌,tàn
LB,S,x,O,UNK,UNK
讨,B,n,O,讠,tǎo
SPACE,M,n,O,UNK,UNK
S,M,n,O,UNK,UNK
P,E,n,O,UNK,UNK
A,S,x,O,UNK,UNK
R,B,nt,O,UNK,UNK
C,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
在,M,nt,O,土,zài
糖,M,nt,O,米,táng
尿,M,nt,O,尸,niào
病,M,nt,O,疒,bìng
肾,E,nt,O,月,shèn
病,S,x,O,疒,bìng
发,B,m,O,又,fā
生,M,m,O,生,shēng
发,M,m,O,又,fā
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
方,B,n,O,方,fāng
法,M,n,O,氵,fǎ
SPACE,M,n,O,UNK,UNK
采,E,n,O,采,cǎi
用,S,x,O,用,yòng
夹,B,nt,O,大,jiā
心,M,nt,O,心,xīn
酶,M,nt,O,酉,méi
联,M,nt,O,耳,lián
免,M,nt,O,刀,miǎn
疫,M,nt,O,疒,yì
吸,M,nt,O,口,xī
附,E,nt,O,阝,fù
法,S,x,O,氵,fǎ
检,B,m,O,木,jiǎn
测,M,m,O,氵,cè
正,M,m,O,止,zhèng
常,M,m,O,巾,cháng
人,M,m,O,人,rén
、,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
SPACE,E,m,O,UNK,UNK
型,S,x,O,土,xíng
糖,S,x,O,米,táng
尿,B,ns,O,尸,niào
病,M,ns,O,疒,bìng
患,M,ns,O,心,huàn
LB,E,ns,O,UNK,UNK
者,B,n,O,耂,zhě
(,E,n,O,UNK,UNK
无,B,n,O,一,wú
肾,E,n,O,月,shèn
病,B,n,O,疒,bìng
),E,n,O,UNK,UNK
、,S,x,O,UNK,UNK
慢,S,x,O,忄,màn
性,B,eng,O,忄,xìng
肾,M,eng,O,月,shèn
功,M,eng,O,力,gōng
能,M,eng,O,月,néng
不,M,eng,O,一,bù
全,M,eng,O,入,quán
患,E,eng,O,心,huàn
者,S,x,O,耂,zhě
(,S,x,O,UNK,UNK
无,B,ns,O,一,wú
糖,M,ns,O,米,táng
尿,E,ns,O,尸,niào
病,B,n,O,疒,bìng
),M,n,O,UNK,UNK
以,M,n,O,人,yǐ
及,E,n,O,又,jí
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,S,p,O,疒,bìng
肾,B,n,O,月,shèn
病,M,n,O,疒,bìng
患,E,n,O,心,huàn
者,B,n,O,耂,zhě
血,E,n,O,血,xiě
清,B,n,O,氵,qīng
SPACE,E,n,O,UNK,UNK
S,B,n,O,UNK,UNK
P,M,n,O,UNK,UNK
A,E,n,O,UNK,UNK
R,S,x,O,UNK,UNK
C,B,v,B-Anatomy,UNK,UNK
SPACE,E,v,I-Anatomy,UNK,UNK
水,B,n,I-Anatomy,水,shuǐ
平,M,n,I-Anatomy,干,píng
;,M,n,I-Anatomy,UNK,UNK
sep,sep,sep,sep,sep,sep
R,B,n,O,UNK,UNK
、,M,n,O,UNK,UNK
W,M,n,O,UNK,UNK
e,E,n,O,UNK,UNK
s,S,x,O,UNK,UNK
t,B,nt,O,UNK,UNK
e,M,nt,O,UNK,UNK
r,M,nt,O,UNK,UNK
n,M,nt,O,UNK,UNK
LB,M,nt,O,UNK,UNK
印,M,nt,O,卩,yìn
迹,M,nt,O,辶,jì
法,E,nt,O,氵,fǎ
和,S,x,O,口,hé
免,B,m,O,刀,miǎn
疫,M,m,O,疒,yì
荧,M,m,O,艹,yíng
光,M,m,O,儿,guāng
染,M,m,O,木,rǎn
色,M,m,O,色,sè
法,M,m,O,氵,fǎ
检,E,m,O,木,jiǎn
测,S,x,O,氵,cè
SPACE,S,x,O,UNK,UNK
num,B,ns,O,UNK,UNK
num,M,ns,O,UNK,UNK
SPACE,M,ns,O,UNK,UNK
周,E,ns,O,口,zhōu
龄,B,n,O,齿,líng
SPACE,E,n,O,UNK,UNK
d,B,n,O,UNK,UNK
b,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
/,E,n,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
d,S,x,O,UNK,UNK
b,B,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
小,M,eng,O,小,xiǎo
鼠,M,eng,O,鼠,shǔ
肾,M,eng,O,月,shèn
脏,M,eng,O,月,zàng
组,E,eng,O,纟,zǔ
织,S,x,O,纟,zhī
的,S,x,O,白,dí
SPACE,B,ns,O,UNK,UNK
S,M,ns,O,UNK,UNK
P,E,ns,O,UNK,UNK
A,B,n,O,UNK,UNK
R,M,n,O,UNK,UNK
C,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
m,B,n,O,UNK,UNK
R,E,n,O,UNK,UNK
N,S,p,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,M,n,O,UNK,UNK
结,M,n,O,纟,jié
果,E,n,O,木,guǒ
SPACE,S,x,O,UNK,UNK
糖,B,nt,O,米,táng
尿,M,nt,O,尸,niào
病,M,nt,O,疒,bìng
LB,M,nt,O,UNK,UNK
肾,M,nt,O,月,shèn
病,M,nt,O,疒,bìng
患,M,nt,O,心,huàn
者,E,nt,O,耂,zhě
血,S,x,O,血,xiě
清,B,m,O,氵,qīng
中,M,m,O,丨,zhōng
的,M,m,O,白,dí
SPACE,M,m,O,UNK,UNK
S,M,m,O,UNK,UNK
P,M,m,O,UNK,UNK
A,M,m,O,UNK,UNK
R,E,m,O,UNK,UNK
C,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
含,B,ns,O,口,hán
量,M,ns,O,里,liáng
明,M,ns,O,日,míng
显,E,ns,O,日,xiǎn
高,B,n,O,高,gāo
于,E,n,O,二,yú
正,B,n,O,止,zhèng
常,E,n,O,巾,cháng
组,B,n,O,纟,zǔ
、,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
型,B,eng,O,土,xíng
糖,M,eng,O,米,táng
尿,M,eng,O,尸,niào
病,M,eng,O,疒,bìng
组,M,eng,O,纟,zǔ
及,M,eng,O,又,jí
慢,E,eng,O,忄,màn
sep,sep,sep,sep,sep,sep
num,M,n,O,UNK,UNK
.,E,n,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
num,B,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
SPACE,B,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
.,M,nt,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,M,nt,O,UNK,UNK
.,M,nt,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
num,M,nt,O,UNK,UNK
.,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
num,E,nt,O,UNK,UNK
num,S,x,O,UNK,UNK
),B,m,O,UNK,UNK
",",M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
型,M,m,O,土,xíng
糖,M,m,O,米,táng
LB,M,m,O,UNK,UNK
尿,E,m,O,尸,niào
病,S,x,O,疒,bìng
患,S,x,O,心,huàn
者,B,ns,O,耂,zhě
与,M,ns,O,一,yǔ
sep,sep,sep,sep,sep,sep
慢,M,nt,O,忄,màn
性,M,nt,O,忄,xìng
肾,E,nt,O,月,shèn
sep,sep,sep,sep,sep,sep
SPACE,M,nt,O,UNK,UNK
d,E,nt,O,UNK,UNK
b,S,x,O,UNK,UNK
SPACE,B,m,O,UNK,UNK
/,M,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
d,M,m,O,UNK,UNK
b,M,m,O,UNK,UNK
LB,M,m,O,UNK,UNK
小,M,m,O,小,xiǎo
鼠,E,m,O,鼠,shǔ
肾,S,x,O,月,shèn
脏,S,x,O,月,zàng
组,B,ns,O,纟,zǔ
织,M,ns,O,纟,zhī
SPACE,M,ns,O,UNK,UNK
S,E,ns,O,UNK,UNK
P,B,n,O,UNK,UNK
A,E,n,O,UNK,UNK
R,B,n,O,UNK,UNK
C,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
m,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,nt,O,UNK,UNK
.,S,x,O,UNK,UNK
SPACE,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
),M,m,O,UNK,UNK
。,M,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
结,M,m,O,纟,jié
论,E,m,O,讠,lùn
SPACE,S,x,O,UNK,UNK
糖,S,x,O,米,táng
尿,B,ns,O,尸,niào
病,M,ns,O,疒,bìng
肾,M,ns,O,月,shèn
sep,sep,sep,sep,sep,sep
肾,S,x,O,月,shèn
脏,B,m,O,月,zàng
组,M,m,O,纟,zǔ
织,M,m,O,纟,zhī
产,M,m,O,亠,chǎn
生,M,m,O,生,shēng
和,M,m,O,口,hé
分,M,m,O,刀,fēn
泌,E,m,O,氵,mì
的,S,x,O,白,dí
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
LB,M,m,O,UNK,UNK
[,M,m,O,UNK,UNK
关,M,m,O,丷,guān
键,M,m,O,钅,jiàn
词,M,m,O,讠,cí
],M,m,O,UNK,UNK
SPACE,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
富,B,ns,O,宀,fù
含,M,ns,O,口,hán
半,M,ns,O,十,bàn
胱,E,ns,O,月,guāng
氨,B,n,O,气,ān
酸,E,n,O,酉,suān
的,B,n,O,白,dí
酸,E,n,O,酉,suān
性,B,n,O,忄,xìng
分,E,n,O,刀,fēn
泌,S,x,O,氵,mì
蛋,S,x,O,虫,dàn
白,B,eng,O,白,bái
;,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
糖,M,eng,O,米,táng
尿,M,eng,O,尸,niào
病,M,eng,O,疒,bìng
肾,E,eng,O,月,shèn
病,S,x,O,疒,bìng
;,S,x,O,UNK,UNK
SPACE,B,ns,O,UNK,UNK
胰,M,ns,O,月,yí
岛,E,ns,O,山,dǎo
素,B,n,O,糸,sù
样,M,n,O,木,yàng
生,M,n,O,生,shēng
长,E,n,O,长,cháng
因,B,n,O,囗,yīn
子,E,n,O,子,zǐ
;,S,p,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
转,M,n,O,车,zhuǎn
化,E,n,O,亻,huà
生,B,n,O,生,shēng
长,E,n,O,长,cháng
因,B,n,O,囗,yīn
子,E,n,O,子,zǐ
SPACE,B,n,O,UNK,UNK
β,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
LB,S,x,O,UNK,UNK
C,B,v,B-Anatomy,UNK,UNK
o,E,v,I-Anatomy,UNK,UNK
r,B,n,I-Anatomy,UNK,UNK
r,M,n,I-Anatomy,UNK,UNK
e,M,n,I-Anatomy,UNK,UNK
l,E,n,I-Anatomy,UNK,UNK
a,S,uj,I-Anatomy,UNK,UNK
t,B,n,I-Anatomy,UNK,UNK
i,E,n,I-Anatomy,UNK,UNK
o,B,v,I-Anatomy,UNK,UNK
n,E,v,I-Anatomy,UNK,UNK
SPACE,B,n,I-Anatomy,UNK,UNK
o,E,n,I-Anatomy,UNK,UNK
f,S,p,O,UNK,UNK
SPACE,B,n,B-Disease,UNK,UNK
s,M,n,I-Disease,UNK,UNK
e,E,n,I-Disease,UNK,UNK
c,B,n,I-Disease,UNK,UNK
r,E,n,I-Disease,UNK,UNK
e,S,x,O,UNK,UNK
t,S,uj,O,UNK,UNK
e,B,l,O,UNK,UNK
d,M,l,O,UNK,UNK
SPACE,E,l,O,UNK,UNK
p,B,vn,O,UNK,UNK
r,E,vn,O,UNK,UNK
o,S,x,O,UNK,UNK
t,B,nr,O,UNK,UNK
e,E,nr,O,UNK,UNK
i,S,x,O,UNK,UNK
n,S,x,O,UNK,UNK
SPACE,S,nr,O,UNK,UNK
a,B,nr,O,UNK,UNK
c,E,nr,O,UNK,UNK
i,S,x,O,UNK,UNK
d,S,x,O,UNK,UNK
i,B,nr,O,UNK,UNK
c,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
a,S,x,O,UNK,UNK
n,S,nr,O,UNK,UNK
d,B,nrt,O,UNK,UNK
SPACE,E,nrt,O,UNK,UNK
r,S,x,O,UNK,UNK
i,S,x,O,UNK,UNK
c,B,ns,O,UNK,UNK
h,E,ns,O,UNK,UNK
SPACE,S,n,O,UNK,UNK
i,S,x,O,UNK,UNK
n,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
c,E,nr,O,UNK,UNK
y,S,x,O,UNK,UNK
s,S,x,O,UNK,UNK
t,B,v,O,UNK,UNK
e,E,v,O,UNK,UNK
i,S,x,O,UNK,UNK
n,S,x,O,UNK,UNK
