word,bounds,flag,label,radical,pinyin
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
医,B,n,O,匚,yī
生,E,n,O,生,shēng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
方,B,n,O,方,fāng
案,E,n,O,木,àn
基,B,n,O,土,jī
金,E,n,O,金,jīn
LB,S,x,O,UNK,UNK
新,B,nz,O,斤,xīn
虹,E,nz,O,虫,hóng
、,S,x,O,UNK,UNK
杨,S,nr,O,木,yáng
海,B,nr,O,氵,hǎi
燕,E,nr,O,灬,yàn
、,S,x,O,UNK,UNK
罗,B,nr,O,罒,luó
佐,M,nr,O,亻,zuǒ
杰,E,nr,O,木,jié
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
妇,E,vn,O,女,fù
科,B,vn,O,禾,kē
(,E,vn,O,UNK,UNK
范,S,x,O,艹,fàn
余,B,n,O,人,yú
娟,M,n,O,女,juān
),M,n,O,UNK,UNK
",",E,n,O,UNK,UNK
超,S,x,O,走,chāo
声,B,ns,O,士,shēng
诊,E,ns,O,讠,zhěn
断,B,n,O,斤,duàn
科,M,n,O,禾,kē
(,E,n,O,UNK,UNK
马,B,n,O,马,mǎ
燕,E,n,O,灬,yàn
),B,vn,O,UNK,UNK
LB,E,vn,O,UNK,UNK
多,B,n,O,夕,duō
囊,E,n,O,口,náng
卵,B,n,O,卩,luǎn
巢,E,n,O,巛,cháo
综,S,x,O,纟,zōng
合,B,nz,O,口,hé
征,E,nz,O,彳,zhēng
患,S,x,O,心,huàn
者,S,nr,O,耂,zhě
血,B,nr,O,血,xiě
清,E,nr,O,氵,qīng
网,S,x,O,冂,wǎng
膜,B,nr,O,月,mó
素,M,nr,O,糸,sù
水,E,nr,O,水,shuǐ
平,S,x,O,干,píng
变,S,x,O,又,biàn
化,B,n,O,亻,huà
及,E,n,O,又,jí
其,S,x,O,八,qí
意,S,nr,O,心,yì
义,B,nrfg,O,丶,yì
LB,E,nrfg,O,UNK,UNK
陆,S,x,O,阝,lù
新,S,x,O,斤,xīn
虹,B,v,O,虫,hóng
SPACE,E,v,O,UNK,UNK
SPACE,B,v,O,UNK,UNK
杨,E,v,O,木,yáng
海,S,n,O,氵,hǎi
燕,S,x,O,灬,yàn
SPACE,B,nr,O,UNK,UNK
SPACE,E,nr,O,UNK,UNK
罗,S,x,O,罒,luó
佐,S,x,O,亻,zuǒ
杰,S,m,B-Disease,木,jié
SPACE,S,ng,I-Disease,UNK,UNK
SPACE,B,n,I-Disease,UNK,UNK
范,E,n,I-Disease,艹,fàn
余,B,n,I-Disease,人,yú
娟,M,n,I-Disease,女,juān
SPACE,E,n,I-Disease,UNK,UNK
SPACE,B,n,O,UNK,UNK
马,E,n,O,马,mǎ
燕,B,n,B-Test,灬,yàn
LB,E,n,I-Test,UNK,UNK
[,B,n,I-Test,UNK,UNK
提,E,n,I-Test,扌,tí
要,S,n,I-Test,覀,yào
],B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
SPACE,B,vn,O,UNK,UNK
SPACE,E,vn,O,UNK,UNK
探,B,c,O,扌,tàn
讨,E,c,O,讠,tǎo
网,B,n,O,冂,wǎng
膜,E,n,O,月,mó
素,S,x,O,糸,sù
(,B,nr,O,UNK,UNK
o,M,nr,O,UNK,UNK
m,E,nr,O,UNK,UNK
e,S,x,O,UNK,UNK
n,S,x,O,UNK,UNK
t,S,nr,O,UNK,UNK
i,B,nr,O,UNK,UNK
n,E,nr,O,UNK,UNK
),S,x,O,UNK,UNK
在,S,x,O,土,zài
多,B,nr,O,夕,duō
囊,M,nr,O,口,náng
卵,E,nr,O,卩,luǎn
巢,S,x,O,巛,cháo
综,S,x,O,纟,zōng
合,S,nr,O,口,hé
征,B,nrfg,O,彳,zhēng
(,E,nrfg,O,UNK,UNK
P,S,x,O,UNK,UNK
C,S,x,O,UNK,UNK
O,B,nr,O,UNK,UNK
S,E,nr,O,UNK,UNK
),S,x,O,UNK,UNK
患,S,x,O,心,huàn
者,B,v,O,耂,zhě
血,E,v,O,血,xiě
清,S,x,O,氵,qīng
中,S,x,O,丨,zhōng
的,S,x,O,白,dí
表,S,x,O,衣,biǎo
达,B,v,O,辶,dá
sep,sep,sep,sep,sep,sep
及,B,vn,O,又,jí
其,E,vn,O,八,qí
与,S,x,O,一,yǔ
体,B,n,O,亻,tǐ
重,M,n,O,里,zhòng
指,M,n,O,扌,zhǐ
数,E,n,O,攵,shù
、,S,x,O,UNK,UNK
胰,B,ns,O,月,yí
岛,E,ns,O,山,dǎo
LB,B,n,O,UNK,UNK
素,M,n,O,糸,sù
抵,E,n,O,扌,dǐ
抗,B,n,O,扌,kàng
的,E,n,O,白,dí
相,B,vn,O,目,xiāng
关,E,vn,O,丷,guān
sep,sep,sep,sep,sep,sep
SPACE,E,vn,O,UNK,UNK
研,S,x,O,石,yán
究,B,n,O,穴,jiū
发,M,n,O,又,fā
现,M,n,O,见,xiàn
对,E,n,O,寸,duì
照,S,x,O,灬,zhào
组,B,ns,O,纟,zǔ
、,E,ns,O,UNK,UNK
P,B,n,O,UNK,UNK
C,M,n,O,UNK,UNK
O,E,n,O,UNK,UNK
S,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
体,B,vn,O,亻,tǐ
重,E,vn,O,里,zhòng
正,B,n,O,止,zhèng
常,E,n,O,巾,cháng
组,B,n,O,纟,zǔ
、,E,n,O,UNK,UNK
P,S,x,O,UNK,UNK
C,B,nz,O,UNK,UNK
O,E,nz,O,UNK,UNK
S,S,x,O,UNK,UNK
SPACE,S,nr,O,UNK,UNK
超,B,nr,O,走,chāo
重,E,nr,O,里,zhòng
SPACE,S,x,O,UNK,UNK
/,B,nr,O,UNK,UNK
肥,M,nr,O,月,féi
胖,E,nr,O,月,pàng
组,S,x,O,纟,zǔ
的,S,x,O,白,dí
血,B,n,O,血,xiě
清,E,n,O,氵,qīng
网,S,x,O,冂,wǎng
膜,S,nr,O,月,mó
素,B,nrfg,O,糸,sù
浓,E,nrfg,O,氵,nóng
度,S,x,O,广,dù
有,S,x,O,月,yǒu
统,B,v,O,纟,tǒng
计,E,v,O,讠,jì
学,B,v,O,子,xué
差,E,v,O,工,chà
LB,S,n,O,UNK,UNK
异,S,x,O,廾,yì
[,B,nr,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,S,x,O,UNK,UNK
.,B,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
±,B,ns,O,UNK,UNK
num,E,ns,O,UNK,UNK
num,B,n,O,UNK,UNK
.,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
),B,vn,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B,n,O,UNK,UNK
.,M,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,B,ns,O,UNK,UNK
±,E,ns,O,UNK,UNK
num,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
.,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,M,n,O,UNK,UNK
.,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,ns,O,UNK,UNK
SPACE,E,ns,O,UNK,UNK
±,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
.,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
num,B,vn,O,UNK,UNK
num,E,vn,O,UNK,UNK
),B,n,O,UNK,UNK
p,E,n,O,UNK,UNK
g,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,M,n,O,UNK,UNK
P,E,n,O,UNK,UNK
<,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,E,n,O,UNK,UNK
相,S,x,O,目,xiāng
关,B,ns,O,丷,guān
性,E,ns,O,忄,xìng
分,B,n,O,刀,fēn
析,M,n,O,木,xī
显,E,n,O,日,xiǎn
示,B,n,O,示,shì
SPACE,E,n,O,UNK,UNK
P,B,vn,O,UNK,UNK
C,E,vn,O,UNK,UNK
O,B,n,O,UNK,UNK
S,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
患,E,n,O,心,huàn
者,S,x,O,耂,zhě
网,B,nz,O,冂,wǎng
LB,E,nz,O,UNK,UNK
膜,S,x,O,月,mó
素,S,nr,O,糸,sù
与,B,nr,O,一,yǔ
体,E,nr,O,亻,tǐ
重,S,x,O,里,zhòng
指,B,nr,O,扌,zhǐ
数,M,nr,O,攵,shù
、,E,nr,O,UNK,UNK
稳,S,x,O,禾,wěn
态,S,x,O,心,tài
模,B,n,O,木,mó
型,E,n,O,土,xíng
评,S,x,O,讠,píng
估,S,nr,O,亻,gū
的,B,nrfg,O,白,dí
胰,E,nrfg,O,月,yí
岛,S,x,O,山,dǎo
素,S,x,O,糸,sù
抵,B,v,O,扌,dǐ
抗,E,v,O,扌,kàng
指,B,v,O,扌,zhǐ
数,E,v,O,攵,shù
(,S,n,O,UNK,UNK
H,S,x,O,UNK,UNK
O,B,nr,O,UNK,UNK
M,E,nr,O,UNK,UNK
A,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
多,S,x,O,夕,duō
元,B,ns,O,二,yuán
线,E,ns,O,纟,xiàn
性,B,n,O,忄,xìng
回,M,n,O,囗,huí
归,E,n,O,彐,guī
显,B,n,O,日,xiǎn
示,E,n,O,示,shì
仅,B,vn,O,亻,jǐn
体,E,vn,O,亻,tǐ
重,B,n,O,里,zhòng
指,E,n,O,扌,zhǐ
数,B,n,O,攵,shù
与,E,n,O,一,yǔ
sep,sep,sep,sep,sep,sep
SPACE,B,ns,O,UNK,UNK
网,E,ns,O,冂,wǎng
膜,B,n,O,月,mó
素,M,n,O,糸,sù
可,E,n,O,口,kě
能,B,n,O,月,néng
通,E,n,O,辶,tōng
过,B,vn,O,辶,guò
影,E,vn,O,彡,yǐng
响,B,n,O,口,xiǎng
肥,E,n,O,月,féi
胖,B,n,O,月,pàng
参,E,n,O,厶,cān
sep,sep,sep,sep,sep,sep
LB,E,ns,O,UNK,UNK
[,B,n,O,UNK,UNK
关,M,n,O,丷,guān
键,E,n,O,钅,jiàn
词,B,n,O,讠,cí
],E,n,O,UNK,UNK
SPACE,B,vn,O,UNK,UNK
SPACE,E,vn,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
多,E,n,O,夕,duō
囊,B,n,O,口,náng
卵,E,n,O,卩,luǎn
巢,S,x,O,巛,cháo
综,B,nz,O,纟,zōng
合,E,nz,O,口,hé
征,S,x,O,彳,zhēng
;,S,nr,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
网,E,nr,O,冂,wǎng
膜,S,x,O,月,mó
素,B,nr,O,糸,sù
;,M,nr,O,UNK,UNK
SPACE,E,nr,O,UNK,UNK
胰,S,x,O,月,yí
岛,S,x,O,山,dǎo
素,B,n,O,糸,sù
抵,E,n,O,扌,dǐ
抗,S,x,O,扌,kàng
