word,bounds,flag,label,radical,pinyin
讣,B,n,O,讠,fù
告,E,n,O,口,gào
LB,S,x,O,UNK,UNK
沉,B,a,O,氵,chén
痛,E,a,O,疒,tòng
悼,B,n,O,忄,dào
念,E,n,O,心,niàn
池,B,nrt,O,氵,chí
芝,E,nrt,O,艹,zhī
盛,S,nr,O,皿,shèng
教,B,n,O,攵,jiào
授,E,n,O,扌,shòu
LB,S,x,O,UNK,UNK
池,B,nrt,O,氵,chí
芝,E,nrt,O,艹,zhī
盛,S,nr,O,皿,shèng
教,B,n,O,攵,jiào
授,E,n,O,扌,shòu
于,S,p,O,二,yú
SPACE,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
年,S,m,O,干,nián
SPACE,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
月,S,m,O,月,yuè
SPACE,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
日,S,m,O,日,rì
逝,B,v,O,辶,shì
世,E,v,O,一,shì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
享,E,n,O,亠,xiǎng
年,S,x,O,干,nián
SPACE,B,a,O,UNK,UNK
num,E,a,O,UNK,UNK
num,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
岁,B,nrt,O,山,suì
。,E,nrt,O,UNK,UNK
LB,S,nr,O,UNK,UNK
池,B,n,O,氵,chí
芝,E,n,O,艹,zhī
盛,S,x,O,皿,shèng
教,B,nrt,O,攵,jiào
授,E,nrt,O,扌,shòu
是,S,nr,O,日,shì
福,B,n,O,礻,fú
建,E,n,O,廴,jiàn
长,S,p,O,长,cháng
乐,S,x,O,丿,lè
人,B,m,O,人,rén
sep,sep,sep,sep,sep,sep
num,S,x,O,UNK,UNK
num,B,a,O,UNK,UNK
num,E,a,O,UNK,UNK
num,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
年,B,nrt,O,干,nián
生,E,nrt,O,生,shēng
",",S,nr,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,nrt,O,UNK,UNK
SPACE,E,nrt,O,UNK,UNK
年,S,nr,O,干,nián
毕,B,n,O,比,bì
业,E,n,O,一,yè
于,S,p,O,二,yú
上,S,x,O,一,shàng
海,B,m,O,氵,hǎi
医,M,m,O,匚,yī
学,M,m,O,子,xué
sep,sep,sep,sep,sep,sep
历,B,a,O,厂,lì
任,E,a,O,亻,rèn
军,B,n,O,冖,jūn
事,E,n,O,亅,shì
医,B,nrt,O,匚,yī
学,E,nrt,O,子,xué
LB,S,nr,O,UNK,UNK
科,B,n,O,禾,kē
学,E,n,O,子,xué
院,S,x,O,阝,yuàn
、,B,nrt,O,UNK,UNK
中,E,nrt,O,丨,zhōng
国,S,nr,O,囗,guó
医,B,n,O,匚,yī
学,E,n,O,子,xué
科,S,p,O,禾,kē
学,S,x,O,子,xué
院,B,m,O,阝,yuàn
、,M,m,O,UNK,UNK
北,M,m,O,匕,běi
京,E,m,O,亠,jīng
协,S,x,O,十,xié
和,S,m,O,口,hé
医,S,x,O,匚,yī
院,S,x,O,阝,yuàn
副,S,x,O,刂,fù
研,S,m,O,石,yán
究,S,x,O,穴,jiū
员,B,m,O,口,yuán
、,E,m,O,UNK,UNK
研,S,x,O,石,yán
sep,sep,sep,sep,sep,sep
内,E,a,O,冂,nèi
分,B,n,O,刀,fēn
泌,E,n,O,氵,mì
科,B,nrt,O,禾,kē
副,E,nrt,O,刂,fù
主,S,nr,O,丶,zhǔ
任,B,n,O,亻,rèn
sep,sep,sep,sep,sep,sep
中,B,n,O,丨,zhōng
LB,E,n,O,UNK,UNK
华,B,nrt,O,十,huá
医,E,nrt,O,匚,yī
学,S,nr,O,子,xué
会,B,n,O,人,huì
内,E,n,O,冂,nèi
分,S,x,O,刀,fēn
泌,B,nrt,O,氵,mì
学,E,nrt,O,子,xué
分,S,nr,O,刀,fēn
会,B,n,O,人,huì
副,E,n,O,刂,fù
sep,sep,sep,sep,sep,sep
中,E,n,O,丨,zhōng
华,B,nrt,O,十,huá
sep,sep,sep,sep,sep,sep
中,B,nrt,O,丨,zhōng
华,E,nrt,O,十,huá
医,S,nr,O,匚,yī
学,B,n,O,子,xué
会,E,n,O,人,huì
糖,S,x,O,米,táng
尿,B,nrt,O,尸,niào
病,E,nrt,O,疒,bìng
学,S,nr,O,子,xué
分,B,n,O,刀,fēn
会,E,n,O,人,huì
第,S,p,O,竹,dì
一,S,x,O,一,yī
sep,sep,sep,sep,sep,sep
世,E,nrt,O,一,shì
界,S,nr,O,田,jiè
卫,B,n,O,卩,wèi
生,E,n,O,生,shēng
组,S,x,O,纟,zǔ
织,B,nrt,O,纟,zhī
糖,E,nrt,O,米,táng
尿,S,nr,O,尸,niào
病,B,n,O,疒,bìng
sep,sep,sep,sep,sep,sep
国,S,nr,O,囗,guó
际,B,n,O,阝,jì
糖,E,n,O,米,táng
尿,S,x,O,尸,niào
病,B,nrt,O,疒,bìng
联,E,nrt,O,耳,lián
盟,S,nr,O,皿,méng
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,S,p,O,疒,bìng
医,S,x,O,匚,yī
疗,B,m,O,疒,liáo
管,M,m,O,竹,guǎn
理,M,m,O,王,lǐ
LB,E,m,O,UNK,UNK
池,S,x,O,氵,chí
芝,S,m,O,艹,zhī
盛,S,x,O,皿,shèng
教,S,x,O,攵,jiào
授,S,x,O,扌,shòu
是,S,m,O,日,shì
sep,sep,sep,sep,sep,sep
北,B,n,O,匕,běi
京,E,n,O,亠,jīng
协,S,x,O,十,xié
和,B,nrt,O,口,hé
医,E,nrt,O,匚,yī
院,S,nr,O,阝,yuàn
sep,sep,sep,sep,sep,sep
中,E,n,O,丨,zhōng
华,S,x,O,十,huá
医,B,nrt,O,匚,yī
学,E,nrt,O,子,xué
LB,S,nr,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,S,x,O,丨,zhōng
sep,sep,sep,sep,sep,sep
LB,B,nrt,O,UNK,UNK
就,E,nrt,O,尢,jiù
奖,S,nr,O,大,jiǎng
。,B,n,O,UNK,UNK
LB,E,n,O,UNK,UNK
池,S,p,O,氵,chí
芝,S,x,O,艹,zhī
盛,B,m,O,皿,shèng
教,M,m,O,攵,jiào
授,M,m,O,扌,shòu
为,E,m,O,丶,wéi
我,S,x,O,戈,wǒ
国,S,m,O,囗,guó
的,S,x,O,白,dí
内,S,x,O,冂,nèi
分,S,x,O,刀,fēn
泌,S,m,O,氵,mì
代,S,x,O,亻,dài
谢,B,m,O,讠,xiè
疾,E,m,O,疒,jí
病,S,x,O,疒,bìng
、,S,m,O,UNK,UNK
特,B,v,O,牜,tè
别,E,v,O,刂,bié
是,S,x,O,日,shì
糖,B,v,O,米,táng
尿,E,v,O,尸,niào
病,S,x,O,疒,bìng
的,B,m,O,白,dí
sep,sep,sep,sep,sep,sep
他,E,nrt,O,亻,tā
的,S,nr,O,白,dí
精,B,n,O,米,jīng
神,E,n,O,礻,shén
sep,sep,sep,sep,sep,sep
我,S,nr,O,戈,wǒ
们,B,n,O,亻,mén
对,E,n,O,寸,duì
池,S,p,O,氵,chí
sep,sep,sep,sep,sep,sep
LB,B,n,O,UNK,UNK
临,E,n,O,丨,lín
床,S,p,O,广,chuáng
研,S,x,O,石,yán
究,B,m,O,穴,jiū
LB,M,m,O,UNK,UNK
利,M,m,O,刂,lì
尿,E,m,O,尸,niào
剂,S,x,O,刂,jì
所,S,m,O,户,suǒ
致,S,x,O,至,zhì
低,S,x,O,亻,dī
钠,S,x,O,钅,nà
血,S,m,O,血,xiě
症,S,x,O,疒,zhèng
:,B,m,O,UNK,UNK
临,E,m,O,丨,lín
床,S,x,O,广,chuáng
研,S,m,O,石,yán
究,B,v,O,穴,jiū
汇,E,v,O,氵,huì
总,S,x,O,心,zǒng
分,B,v,O,刀,fēn
析,E,v,O,木,xī
LB,S,x,O,UNK,UNK
王,B,m,O,王,wáng
文,E,m,O,文,wén
悦,S,x,O,忄,yuè
SPACE,S,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
杨,S,x,O,木,yáng
珊,B,nrt,O,王,shān
SPACE,E,nrt,O,UNK,UNK
SPACE,S,nr,O,UNK,UNK
