word,bounds,flag,label,radical,pinyin
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
肾,B,n,I-Disease,月,shèn
病,E,n,I-Disease,疒,bìng
防,B,v,O,阝,fáng
治,E,v,O,氵,zhì
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
(,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
年,S,m,O,干,nián
版,S,n,O,片,bǎn
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
中,B,nt,O,丨,zhōng
华,M,nt,O,十,huá
医,M,nt,O,匚,yī
学,M,nt,O,子,xué
会,E,nt,O,人,huì
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
学,B,n,O,子,xué
分,E,n,O,刀,fēn
会,S,v,O,人,huì
微,B,n,O,彳,wēi
血,M,n,O,血,xiě
管,E,n,O,竹,guǎn
并,B,l,O,干,bìng
发,M,l,O,又,fā
症,E,l,O,疒,zhèng
学,B,n,O,子,xué
组,E,n,O,纟,zǔ
LB,S,x,O,UNK,UNK
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
肾,B,n,I-Disease,月,shèn
病,E,n,I-Disease,疒,bìng
是,S,v,O,日,shì
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
最,S,d,O,曰,zuì
主,B,b,O,丶,zhǔ
要,E,b,O,覀,yào
的,S,uj,O,白,dí
微,B,n,B-Disease,彳,wēi
血,M,n,I-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
并,B,l,I-Disease,干,bìng
发,M,l,I-Disease,又,fā
症,E,l,I-Disease,疒,zhèng
之,B,r,O,丶,zhī
一,E,r,O,一,yī
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
是,M,n,I-Disease,日,shì
LB,E,n,I-Disease,UNK,UNK
目,B,n,I-Disease,目,mù
前,E,n,I-Disease,刂,qián
引,B,v,O,弓,yǐn
起,E,v,O,走,qǐ
终,B,n,O,纟,zhōng
末,E,n,O,木,mò
期,B,n,O,月,qī
sep,sep,sep,sep,sep,sep
肾,E,n,I-Disease,月,shèn
病,B,n,I-Disease,疒,bìng
(,E,n,I-Disease,UNK,UNK
e,B,v,O,UNK,UNK
n,E,v,O,UNK,UNK
d,B,n,O,UNK,UNK
.,E,n,O,UNK,UNK
s,B,n,O,UNK,UNK
t,E,n,O,UNK,UNK
a,S,x,O,UNK,UNK
g,B,m,O,UNK,UNK
e,M,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
r,E,m,O,UNK,UNK
e,S,m,O,UNK,UNK
n,S,n,O,UNK,UNK
a,S,x,O,UNK,UNK
l,S,x,O,UNK,UNK
SPACE,B,nt,O,UNK,UNK
d,M,nt,O,UNK,UNK
i,M,nt,O,UNK,UNK
s,M,nt,O,UNK,UNK
e,E,nt,O,UNK,UNK
a,B,n,O,UNK,UNK
s,M,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
E,B,n,I-Disease,UNK,UNK
S,E,n,I-Disease,UNK,UNK
R,B,v,O,UNK,UNK
D,E,v,O,UNK,UNK
),B,n,O,UNK,UNK
的,E,n,O,白,dí
首,B,n,O,首,shǒu
要,E,n,O,覀,yào
LB,S,x,O,UNK,UNK
原,B,m,O,厂,yuán
sep,sep,sep,sep,sep,sep
国,E,n,I-Disease,囗,guó
外,B,v,O,夕,wài
研,E,v,O,石,yán
究,B,n,O,穴,jiū
资,E,n,O,贝,zī
sep,sep,sep,sep,sep,sep
num,B,v,O,UNK,UNK
num,E,v,O,UNK,UNK
年,B,n,O,干,nián
以,E,n,O,人,yǐ
上,B,n,O,一,shàng
病,E,n,O,疒,bìng
程,S,x,O,禾,chéng
的,B,m,O,白,dí
糖,M,m,O,米,táng
尿,M,m,O,尸,niào
病,E,m,O,疒,bìng
肾,S,m,O,月,shèn
病,S,n,O,疒,bìng
患,S,x,O,心,huàn
LB,S,x,O,UNK,UNK
者,B,nt,O,耂,zhě
发,M,nt,O,又,fā
展,M,nt,O,尸,zhǎn
为,M,nt,O,丶,wéi
E,E,nt,O,UNK,UNK
S,B,n,O,UNK,UNK
R,M,n,O,UNK,UNK
D,E,n,O,UNK,UNK
的,B,n,O,白,dí
sep,sep,sep,sep,sep,sep
num,E,v,O,UNK,UNK
.,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
/,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
人,E,m,O,人,rén
年,S,m,O,干,nián
",",S,n,O,UNK,UNK
需,S,x,O,雨,xū
要,S,x,O,覀,yào
进,B,nt,O,辶,jìn
行,M,nt,O,行,háng
透,M,nt,O,辶,tòu
析,M,nt,O,木,xī
LB,E,nt,O,UNK,UNK
或,B,n,O,戈,huò
移,M,n,O,禾,yí
植,E,n,O,木,zhí
等,B,n,O,竹,děng
肾,E,n,O,月,shèn
脏,S,v,O,月,zàng
sep,sep,sep,sep,sep,sep
。,B,n,O,UNK,UNK
我,E,n,O,戈,wǒ
国,B,n,O,囗,guó
糖,E,n,O,米,táng
尿,S,x,O,尸,niào
病,B,m,O,疒,bìng
肾,M,m,O,月,shèn
病,M,m,O,疒,bìng
的,E,m,O,白,dí
患,S,m,O,心,huàn
病,S,n,O,疒,bìng
率,S,x,O,玄,shuài
亦,S,x,O,亠,yì
呈,B,nt,O,口,chéng
LB,M,nt,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,n,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
至,B,m,O,至,zhì
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
num,S,m,O,UNK,UNK
年,S,n,O,干,nián
我,S,x,O,戈,wǒ
国,S,x,O,囗,guó
num,B,nt,O,UNK,UNK
型,M,nt,O,土,xíng
糖,M,nt,O,米,táng
尿,M,nt,O,尸,niào
病,E,nt,O,疒,bìng
患,B,n,O,心,huàn
者,M,n,O,耂,zhě
的,E,n,O,白,dí
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
LB,S,v,O,UNK,UNK
病,B,n,O,疒,bìng
肾,M,n,O,月,shèn
病,E,n,O,疒,bìng
患,B,l,O,心,huàn
病,M,l,O,疒,bìng
率,E,l,O,玄,shuài
在,B,n,O,土,zài
社,E,n,O,礻,shè
区,S,x,O,匚,qū
患,B,n,B-Disease,心,huàn
者,M,n,I-Disease,耂,zhě
中,E,n,I-Disease,丨,zhōng
为,B,n,I-Disease,丶,wéi
num,E,n,I-Disease,UNK,UNK
num,S,v,O,UNK,UNK
%,B,n,B-Disease,UNK,UNK
.,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
在,B,n,O,土,zài
住,E,n,O,亻,zhù
院,S,x,O,阝,yuàn
患,B,m,O,心,huàn
者,M,m,O,耂,zhě
中,M,m,O,丨,zhōng
sep,sep,sep,sep,sep,sep
。,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
LB,B,m,O,UNK,UNK
期,M,m,O,月,qī
后,M,m,O,口,hòu
",",E,m,O,UNK,UNK
进,S,m,O,辶,jìn
展,S,n,O,尸,zhǎn
至,S,x,O,至,zhì
E,S,x,O,UNK,UNK
S,B,nt,O,UNK,UNK
R,M,nt,O,UNK,UNK
D,M,nt,O,UNK,UNK
的,M,nt,O,白,dí
速,E,nt,O,辶,sù
度,B,n,O,广,dù
大,M,n,O,大,dà
约,E,n,O,纟,yuē
sep,sep,sep,sep,sep,sep
因,M,m,O,囗,yīn
LB,M,m,O,UNK,UNK
此,E,m,O,止,cǐ
早,S,m,O,日,zǎo
期,S,n,O,月,qī
诊,S,x,O,讠,zhěn
断,S,x,O,斤,duàn
、,B,nt,O,UNK,UNK
预,M,nt,O,页,yù
防,M,nt,O,阝,fáng
与,M,nt,O,一,yǔ
延,E,nt,O,廴,yán
缓,B,n,O,纟,huǎn
糖,M,n,O,米,táng
尿,E,n,O,尸,niào
病,B,n,O,疒,bìng
肾,E,n,O,月,shèn
病,S,v,O,疒,bìng
的,B,n,O,白,dí
发,M,n,O,又,fā
生,E,n,O,生,shēng
发,B,l,O,又,fā
展,M,l,O,尸,zhǎn
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
中,S,n,O,丨,zhōng
华,S,x,O,十,huá
医,S,x,O,匚,yī
学,B,nt,O,子,xué
会,M,nt,O,人,huì
糖,M,nt,O,米,táng
尿,M,nt,O,尸,niào
病,E,nt,O,疒,bìng
学,B,n,O,子,xué
分,M,n,O,刀,fēn
会,E,n,O,人,huì
微,B,n,O,彳,wēi
血,E,n,O,血,xiě
LB,S,v,O,UNK,UNK
管,B,n,O,竹,guǎn
并,M,n,O,干,bìng
发,E,n,O,又,fā
症,B,l,O,疒,zhèng
学,M,l,O,子,xué
组,E,l,O,纟,zǔ
组,B,n,O,纟,zǔ
织,E,n,O,纟,zhī
国,S,x,O,囗,guó
内,B,n,B-Disease,冂,nèi
的,M,n,I-Disease,白,dí
内,E,n,I-Disease,冂,nèi
分,B,n,I-Disease,刀,fēn
泌,E,n,I-Disease,氵,mì
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
一,S,x,O,一,yī
、,B,nt,O,UNK,UNK
糖,M,nt,O,米,táng
尿,M,nt,O,尸,niào
病,M,nt,O,疒,bìng
肾,E,nt,O,月,shèn
病,B,n,O,疒,bìng
的,M,n,O,白,dí
定,E,n,O,宀,dìng
义,B,n,O,丶,yì
sep,sep,sep,sep,sep,sep
肾,S,x,O,月,shèn
脏,B,nt,O,月,zàng
损,M,nt,O,扌,sǔn
伤,M,nt,O,亻,shāng
",",M,nt,O,UNK,UNK
以,E,nt,O,人,yǐ
往,B,n,O,彳,wǎng
用,M,n,O,用,yòng
D,E,n,O,UNK,UNK
N,B,n,O,UNK,UNK
LB,E,n,O,UNK,UNK
(,S,v,O,UNK,UNK
d,B,n,O,UNK,UNK
i,M,n,O,UNK,UNK
a,E,n,O,UNK,UNK
b,B,l,O,UNK,UNK
e,M,l,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
年,E,nt,O,干,nián
美,B,n,O,八,měi
国,M,n,O,囗,guó
。,E,n,O,UNK,UNK
肾,B,n,O,月,shèn
脏,E,n,O,月,zàng
病,S,v,O,疒,bìng
基,B,n,O,土,jī
金,M,n,O,金,jīn
会,E,n,O,人,huì
LB,B,l,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
该,M,nt,O,讠,gāi
指,M,nt,O,扌,zhǐ
南,E,nt,O,十,nán
建,B,n,O,廴,jiàn
议,M,n,O,讠,yì
用,E,n,O,用,yòng
D,B,n,O,UNK,UNK
K,E,n,O,UNK,UNK
D,S,v,O,UNK,UNK
(,B,n,O,UNK,UNK
d,M,n,O,UNK,UNK
i,E,n,O,UNK,UNK
a,B,l,O,UNK,UNK
b,M,l,O,UNK,UNK
e,E,l,O,UNK,UNK
t,B,n,O,UNK,UNK
i,E,n,O,UNK,UNK
c,S,x,O,UNK,UNK
SPACE,B,n,B-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
num,M,nt,O,UNK,UNK
num,E,nt,O,UNK,UNK
num,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
主,B,n,O,丶,zhǔ
要,M,n,O,覀,yào
包,E,n,O,勹,bāo
括,B,n,O,扌,kuò
肾,E,n,O,月,shèn
小,S,v,O,小,xiǎo
球,B,n,O,王,qiú
滤,M,n,O,氵,lǜ
LB,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
肾,E,n,O,月,shèn
小,B,n,O,小,xiǎo
球,E,n,O,王,qiú
LB,S,v,O,UNK,UNK
。,B,n,O,UNK,UNK
肾,M,n,O,月,shèn
病,E,n,O,疒,bìng
(,B,l,O,UNK,UNK
d,M,l,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
表,M,n,O,衣,biǎo
LB,E,n,O,UNK,UNK
现,B,l,O,见,xiàn
为,M,l,O,丶,wéi
肾,E,l,O,月,shèn
小,B,n,O,小,xiǎo
球,E,n,O,王,qiú
系,S,x,O,糸,xì
膜,B,n,B-Disease,月,mó
增,M,n,I-Disease,土,zēng
生,E,n,I-Disease,生,shēng
、,B,n,I-Disease,UNK,UNK
基,E,n,I-Disease,土,jī
底,S,v,O,广,dǐ
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
并,M,n,I-Disease,干,bìng
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
如,M,eng,O,女,rú
转,M,eng,O,车,zhuǎn
LB,M,eng,O,UNK,UNK
化,E,eng,O,亻,huà
生,S,x,O,生,shēng
长,B,eng,B-Disease,长,cháng
因,M,eng,I-Disease,囗,yīn
子,M,eng,I-Disease,子,zǐ
num,E,eng,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
