word,bounds,flag,label,radical,pinyin
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
项,B,n,O,页,xiàng
目,E,n,O,目,mù
(,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
首,B,d,O,首,shǒu
都,E,d,O,阝,dū
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
特,B,n,O,牜,tè
色,E,n,O,色,sè
基,B,n,O,土,jī
金,E,n,O,金,jīn
LB,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
Z,B,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,E,eng,O,UNK,UNK
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
血,B,n,B-Test,血,xiě
清,E,n,I-Test,氵,qīng
维,B,nr,I-Test,纟,wéi
生,M,nr,I-Test,生,shēng
素,E,nr,I-Test,糸,sù
SPACE,S,x,I-Test,UNK,UNK
D,S,x,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
水,B,n,O,水,shuǐ
平,E,n,O,干,píng
与,S,p,O,一,yǔ
甲,B,l,B-Test,田,jiǎ
状,M,l,I-Test,犬,zhuàng
腺,E,l,I-Test,月,xiàn
功,B,n,I-Test,力,gōng
能,E,n,I-Test,月,néng
的,S,uj,O,白,dí
关,B,n,O,丷,guān
系,E,n,O,糸,xì
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
刘,B,nr,O,刂,liú
佳,E,nr,O,亻,jiā
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
徐,B,nr,O,彳,xú
援,E,nr,O,扌,yuán
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
宁,B,nr,O,宀,níng
志,M,nr,O,心,zhì
伟,E,nr,O,亻,wěi
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
苗,B,nr,O,艹,miáo
莉,E,nr,O,艹,lì
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
胡,B,nr,O,月,hú
延,M,nr,O,廴,yán
晋,E,nr,O,日,jìn
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
广,E,nr,O,广,guǎng
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
提,B,v,O,扌,tí
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
选,B,v,O,辶,xuǎn
取,E,v,O,又,qǔ
甲,B,l,B-Test,田,jiǎ
状,M,l,I-Test,犬,zhuàng
腺,E,l,I-Test,月,xiàn
自,B,r,I-Test,自,zì
身,E,r,I-Test,身,shēn
抗,B,n,I-Test,扌,kàng
体,E,n,I-Test,亻,tǐ
阴,B,n,B-Test_Value,阝,yīn
性,E,n,I-Test_Value,忄,xìng
的,S,uj,O,白,dí
SPACE,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
SPACE,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
例,S,v,O,亻,lì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
根,E,vn,O,木,gēn
据,B,vn,O,扌,jù
血,E,vn,O,血,xiě
SPACE,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
羟,E,n,O,羊,qiǎng
维,S,x,O,纟,wéi
生,B,nt,O,生,shēng
素,M,nt,O,糸,sù
SPACE,M,nt,O,UNK,UNK
D,M,nt,O,UNK,UNK
[,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
(,E,nt,O,UNK,UNK
O,B,n,O,UNK,UNK
H,E,n,O,UNK,UNK
),S,x,O,UNK,UNK
D,B,m,O,UNK,UNK
],M,m,O,UNK,UNK
水,M,m,O,水,shuǐ
平,M,m,O,干,píng
LB,M,m,O,UNK,UNK
分,M,m,O,刀,fēn
为,M,m,O,丶,wéi
维,E,m,O,纟,wéi
生,S,x,O,生,shēng
素,S,x,O,糸,sù
SPACE,B,d,O,UNK,UNK
D,E,d,O,UNK,UNK
SPACE,B,vn,O,UNK,UNK
正,E,vn,O,止,zhèng
常,B,n,O,巾,cháng
组,E,n,O,纟,zǔ
(,B,n,O,UNK,UNK
≥,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,B,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
g,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
/,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
m,M,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
),M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
例,M,eng,O,亻,lì
、,M,eng,O,UNK,UNK
不,M,eng,O,一,bù
足,E,eng,O,足,zú
组,S,x,O,纟,zǔ
(,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
num,S,x,I-Disease,UNK,UNK
SPACE,S,k,I-Disease,UNK,UNK
~,B,n,I-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
<,E,n,I-Disease,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
SPACE,B,n,B-Test,UNK,UNK
n,E,n,I-Test,UNK,UNK
g,B,nr,I-Test,UNK,UNK
SPACE,M,nr,I-Test,UNK,UNK
/,E,nr,I-Test,UNK,UNK
SPACE,S,x,I-Test,UNK,UNK
m,S,x,I-Test,UNK,UNK
l,S,x,O,UNK,UNK
),B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,p,O,UNK,UNK
SPACE,B,l,B-Test,UNK,UNK
例,M,l,I-Test,亻,lì
、,E,l,I-Test,UNK,UNK
缺,B,n,I-Test,缶,quē
乏,E,n,I-Test,丿,fá
组,S,uj,O,纟,zǔ
(,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,B,vn,O,UNK,UNK
SPACE,E,vn,O,UNK,UNK
~,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
<,E,nr,O,UNK,UNK
num,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
n,E,nr,O,UNK,UNK
g,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
/,B,nr,O,UNK,UNK
SPACE,M,nr,O,UNK,UNK
m,E,nr,O,UNK,UNK
l,S,x,O,UNK,UNK
),S,x,O,UNK,UNK
num,B,nr,O,UNK,UNK
num,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
例,S,x,O,亻,lì
及,B,nr,O,又,jí
严,M,nr,O,一,yán
LB,E,nr,O,UNK,UNK
重,S,x,O,里,zhòng
缺,S,x,O,缶,quē
乏,B,nr,O,丿,fá
组,E,nr,O,纟,zǔ
(,S,x,O,UNK,UNK
<,S,x,O,UNK,UNK
num,B,v,O,UNK,UNK
num,E,v,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
n,S,x,O,UNK,UNK
g,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
/,B,v,O,UNK,UNK
SPACE,E,v,O,UNK,UNK
m,B,l,B-Test,UNK,UNK
l,M,l,I-Test,UNK,UNK
),E,l,I-Test,UNK,UNK
num,B,r,I-Test,UNK,UNK
num,E,r,I-Test,UNK,UNK
SPACE,B,n,I-Test,UNK,UNK
例,E,n,I-Test,亻,lì
sep,sep,sep,sep,sep,sep
SPACE,B,vn,O,UNK,UNK
结,E,vn,O,纟,jié
果,S,x,O,木,guǒ
显,B,n,O,日,xiǎn
示,M,n,O,示,shì
",",M,n,O,UNK,UNK
维,E,n,O,纟,wéi
生,S,x,O,生,shēng
素,B,nt,O,糸,sù
SPACE,M,nt,O,UNK,UNK
D,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
严,M,nt,O,一,yán
重,M,nt,O,里,zhòng
缺,M,nt,O,缶,quē
乏,E,nt,O,丿,fá
组,B,n,O,纟,zǔ
的,E,n,O,白,dí
SPACE,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,vn,O,UNK,UNK
、,S,x,O,UNK,UNK
F,B,n,O,UNK,UNK
T,M,n,O,UNK,UNK
num,M,n,O,UNK,UNK
、,E,n,O,UNK,UNK
F,S,x,O,UNK,UNK
T,B,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
/,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
F,M,nt,O,UNK,UNK
T,M,nt,O,UNK,UNK
num,E,nt,O,UNK,UNK
比,B,n,O,比,bǐ
值,E,n,O,亻,zhí
及,S,x,O,又,jí
SPACE,B,m,O,UNK,UNK
T,M,m,O,UNK,UNK
S,M,m,O,UNK,UNK
H,M,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
水,M,m,O,水,shuǐ
平,M,m,O,干,píng
均,E,m,O,土,jūn
明,S,x,O,日,míng
显,S,x,O,日,xiǎn
LB,B,d,O,UNK,UNK
高,E,d,O,高,gāo
于,B,vn,O,二,yú
维,E,vn,O,纟,wéi
生,B,n,O,生,shēng
素,E,n,O,糸,sù
SPACE,B,n,O,UNK,UNK
D,E,n,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
正,S,x,O,止,zhèng
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
经,B,n,O,纟,jīng
校,M,n,O,木,xiào
正,M,n,O,止,zhèng
性,E,n,O,忄,xìng
别,S,x,O,刂,bié
、,B,nt,O,UNK,UNK
年,M,nt,O,干,nián
龄,M,nt,O,齿,líng
