word,bounds,flag,label,radical,pinyin
降,B,n,B-Drug,阝,jiàng
糖,M,n,I-Drug,米,táng
药,E,n,I-Drug,艹,yào
物,S,ng,I-Drug,牜,wù
的,S,uj,O,白,dí
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
指,B,n,O,扌,zhǐ
南,E,n,O,十,nán
/,S,x,O,UNK,UNK
共,B,n,O,八,gòng
识,E,n,O,讠,shí
(,S,x,O,UNK,UNK
下,S,f,O,一,xià
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
画,B,n,O,田,huà
文,E,n,O,文,wén
:,S,x,O,UNK,UNK
徐,B,nr,O,彳,xú
赫,M,nr,O,赤,hè
男,E,nr,O,田,nán
LB,S,x,O,UNK,UNK
近,B,t,O,辶,jìn
年,M,t,O,干,nián
来,E,t,O,木,lái
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
出,M,n,I-Drug,凵,chū
现,E,n,I-Drug,见,xiàn
了,S,ng,I-Drug,乙,liǎo
很,S,uj,O,彳,hěn
多,B,ns,O,夕,duō
新,E,ns,O,斤,xīn
型,B,n,O,土,xíng
降,E,n,O,阝,jiàng
糖,S,x,O,米,táng
药,B,n,O,艹,yào
物,E,n,O,牜,wù
sep,sep,sep,sep,sep,sep
这,E,n,I-Drug,辶,zhè
对,S,ng,I-Drug,寸,duì
于,S,uj,O,二,yú
医,B,ns,O,匚,yī
生,E,ns,O,生,shēng
和,B,n,O,口,hé
患,E,n,O,心,huàn
者,S,x,O,耂,zhě
来,B,n,O,木,lái
说,E,n,O,讠,shuō
都,S,x,O,阝,dū
是,S,f,O,日,shì
“,S,x,O,UNK,UNK
幸,S,x,O,干,xìng
福,B,n,O,礻,fú
的,E,n,O,白,dí
烦,S,x,O,火,fán
恼,B,nr,O,忄,nǎo
sep,sep,sep,sep,sep,sep
因,S,ng,I-Drug,囗,yīn
为,S,uj,O,丶,wéi
LB,B,ns,O,UNK,UNK
面,E,ns,O,面,miàn
对,B,n,O,寸,duì
各,E,n,O,口,gè
种,S,x,O,禾,zhǒng
降,B,n,O,阝,jiàng
sep,sep,sep,sep,sep,sep
不,S,uj,O,一,bù
知,B,ns,O,矢,zhī
道,E,ns,O,辶,dào
该,B,n,O,讠,gāi
选,E,n,O,辶,xuǎn
哪,S,x,O,口,nǎ
sep,sep,sep,sep,sep,sep
对,B,ns,O,寸,duì
于,E,ns,O,二,yú
药,B,n,O,艹,yào
物,E,n,O,牜,wù
的,S,x,O,白,dí
具,B,n,O,八,jù
体,E,n,O,亻,tǐ
使,S,x,O,亻,shǐ
用,S,f,O,用,yòng
也,S,x,O,乙,yě
不,S,x,O,一,bù
sep,sep,sep,sep,sep,sep
特,E,ns,O,牜,tè
别,B,n,O,刂,bié
是,E,n,O,日,shì
