word,bounds,flag,label,radical,pinyin
随,B,p,O,阝,suí
着,E,p,O,目,zhuó
生,B,vn,O,生,shēng
活,E,vn,O,氵,huó
方,B,n,O,方,fāng
式,E,n,O,弋,shì
的,S,uj,O,白,dí
改,B,v,O,攵,gǎi
变,E,v,O,又,biàn
及,S,c,O,又,jí
人,B,n,O,人,rén
口,M,n,O,口,kǒu
老,M,n,O,耂,lǎo
龄,M,n,O,齿,líng
化,E,n,O,亻,huà
的,S,uj,O,白,dí
加,B,v,O,力,jiā
速,E,v,O,辶,sù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,p,O,UNK,UNK
LB,B,vn,O,UNK,UNK
型,E,vn,O,土,xíng
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,S,uj,O,疒,bìng
(,B,v,O,UNK,UNK
t,E,v,O,UNK,UNK
y,S,c,O,UNK,UNK
p,B,n,O,UNK,UNK
e,M,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
num,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
d,S,uj,O,UNK,UNK
i,B,v,O,UNK,UNK
a,E,v,O,UNK,UNK
b,S,x,O,UNK,UNK
e,S,x,B-Disease,UNK,UNK
t,S,x,I-Disease,UNK,UNK
e,S,k,I-Disease,UNK,UNK
s,B,n,I-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
m,E,n,I-Disease,UNK,UNK
e,S,x,O,UNK,UNK
l,B,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
t,E,eng,O,UNK,UNK
u,S,x,O,UNK,UNK
s,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
T,B,vn,O,UNK,UNK
num,E,vn,O,UNK,UNK
D,B,n,O,UNK,UNK
M,E,n,O,UNK,UNK
),S,uj,O,UNK,UNK
和,B,v,O,口,hé
肥,E,v,O,月,féi
胖,S,c,O,月,pàng
的,B,n,O,白,dí
LB,M,n,O,UNK,UNK
患,M,n,O,心,huàn
