word,bounds,flag,label,radical,pinyin
j,S,x,B-Frequency,UNK,UNK
\,S,x,O,UNK,UNK
.,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
降,B,n,O,阝,jiàng
糖,M,n,O,米,táng
药,E,n,O,艹,yào
物,S,ng,O,牜,wù
的,S,uj,O,白,dí
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
指,B,n,O,扌,zhǐ
南,E,n,O,十,nán
/,S,x,O,UNK,UNK
共,B,n,O,八,gòng
识,E,n,O,讠,shí
(,S,x,O,UNK,UNK
中,S,f,O,丨,zhōng
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
回,B,nz,O,囗,huí
文,E,nz,O,文,wén
:,S,x,O,UNK,UNK
徐,B,nr,O,彳,xú
赫,M,nr,O,赤,hè
男,E,nr,O,田,nán
LB,S,x,O,UNK,UNK
近,B,t,O,辶,jìn
年,M,t,O,干,nián
来,E,t,O,木,lái
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
出,S,x,O,凵,chū
现,S,x,O,见,xiàn
了,S,x,O,乙,liǎo
很,B,n,O,彳,hěn
多,M,n,O,夕,duō
新,E,n,O,斤,xīn
型,S,ng,O,土,xíng
降,S,uj,O,阝,jiàng
糖,B,ns,O,米,táng
药,E,ns,O,艹,yào
物,B,n,O,牜,wù
sep,sep,sep,sep,sep,sep
这,S,x,O,辶,zhè
对,S,x,O,寸,duì
于,B,n,O,二,yú
医,M,n,O,匚,yī
生,E,n,O,生,shēng
和,S,ng,O,口,hé
患,S,uj,O,心,huàn
者,B,ns,O,耂,zhě
来,E,ns,O,木,lái
说,B,n,O,讠,shuō
都,E,n,O,阝,dū
是,S,x,O,日,shì
“,B,n,O,UNK,UNK
幸,E,n,O,干,xìng
福,S,x,O,礻,fú
的,S,f,O,白,dí
烦,S,x,O,火,fán
恼,S,x,O,忄,nǎo
sep,sep,sep,sep,sep,sep
因,S,x,O,囗,yīn
为,B,n,O,丶,wéi
LB,M,n,O,UNK,UNK
面,E,n,O,面,miàn
对,S,ng,O,寸,duì
各,S,uj,O,口,gè
种,B,ns,O,禾,zhǒng
降,E,ns,O,阝,jiàng
sep,sep,sep,sep,sep,sep
不,B,n,O,一,bù
知,M,n,O,矢,zhī
道,E,n,O,辶,dào
该,S,ng,O,讠,gāi
选,S,uj,O,辶,xuǎn
哪,B,ns,O,口,nǎ
sep,sep,sep,sep,sep,sep
对,M,n,O,寸,duì
于,E,n,O,二,yú
药,S,ng,O,艹,yào
物,S,uj,O,牜,wù
的,B,ns,O,白,dí
具,E,ns,O,八,jù
体,B,n,O,亻,tǐ
使,E,n,O,亻,shǐ
用,S,x,O,用,yòng
也,B,n,O,乙,yě
不,E,n,O,一,bù
sep,sep,sep,sep,sep,sep
特,E,n,O,牜,tè
别,S,ng,O,刂,bié
是,S,uj,O,日,shì
糖,B,ns,O,米,táng
尿,E,ns,O,尸,niào
病,B,n,O,疒,bìng
LB,E,n,O,UNK,UNK
分,S,x,O,刀,fēn
级,B,n,O,纟,jí
sep,sep,sep,sep,sep,sep
基,S,ng,O,土,jī
层,S,uj,O,尸,céng
的,B,ns,O,白,dí
医,E,ns,O,匚,yī
生,B,n,O,生,shēng
和,E,n,O,口,hé
患,S,x,O,心,huàn
者,B,n,O,耂,zhě
都,E,n,O,阝,dū
担,S,x,O,扌,dān
心,S,f,O,心,xīn
用,S,x,O,用,yòng
sep,sep,sep,sep,sep,sep
庆,S,uj,O,广,qìng
幸,B,ns,O,干,xìng
的,E,ns,O,白,dí
是,B,n,O,日,shì
",",E,n,O,UNK,UNK
近,S,x,O,辶,jìn
几,B,n,O,几,jī
年,E,n,O,干,nián
国,S,x,O,囗,guó
内,S,f,O,冂,nèi
的,S,x,O,白,dí
一,S,x,O,一,yī
些,B,nz,O,二,xiē
LB,E,nz,O,UNK,UNK
专,S,x,O,一,zhuān
业,B,nr,O,一,yè
组,M,nr,O,纟,zǔ
织,E,nr,O,纟,zhī
针,S,x,O,钅,zhēn
对,B,t,O,寸,duì
各,M,t,O,口,gè
类,E,t,O,米,lèi
降,S,x,O,阝,jiàng
糖,B,v,O,米,táng
药,E,v,O,艹,yào
物,S,ul,O,牜,wù
发,B,m,O,又,fā
布,E,m,O,巾,bù
了,B,b,O,乙,liǎo
一,E,b,O,一,yī
系,B,n,O,糸,xì
sep,sep,sep,sep,sep,sep
为,B,ns,O,丶,wéi
药,E,ns,O,艹,yào
物,B,n,O,牜,wù
的,E,n,O,白,dí
临,S,x,O,丨,lín
sep,sep,sep,sep,sep,sep
我,E,ns,O,戈,wǒ
LB,B,n,O,UNK,UNK
们,E,n,O,亻,mén
也,S,x,O,乙,yě
希,B,n,O,巾,xī
望,E,n,O,月,wàng
这,S,x,O,辶,zhè
些,S,f,O,二,xiē
组,S,x,O,纟,zǔ
织,S,x,O,纟,zhī
今,B,nz,O,人,jīn
后,E,nz,O,口,hòu
能,S,x,O,月,néng
够,B,nr,O,夕,gòu
针,M,nr,O,钅,zhēn
对,E,nr,O,寸,duì
基,S,x,O,土,jī
层,B,t,O,尸,céng
的,M,t,O,白,dí
实,E,t,O,宀,shí
际,S,x,O,阝,jì
情,B,v,O,忄,qíng
况,E,v,O,冫,kuàng
来,S,ul,O,木,lái
给,B,m,O,纟,gěi
出,E,m,O,凵,chū
更,B,b,O,曰,gēng
“,E,b,O,UNK,UNK
接,B,n,O,扌,jiē
sep,sep,sep,sep,sep,sep
毕,B,n,O,比,bì
竟,E,n,O,立,jìng
现,S,x,O,见,xiàn
LB,B,n,O,UNK,UNK
有,E,n,O,月,yǒu
的,S,x,O,白,dí
指,S,f,O,扌,zhǐ
南,S,x,O,十,nán
或,S,x,O,戈,huò
共,B,nz,O,八,gòng
识,E,nz,O,讠,shí
都,S,x,O,阝,dū
是,B,nr,O,日,shì
sep,sep,sep,sep,sep,sep
下,E,n,O,一,xià
面,S,x,O,面,miàn
我,B,n,O,戈,wǒ
