word,bounds,flag,label,radical,pinyin
饮,B,n,O,饣,yǐn
食,E,n,O,飠,shí
、,S,x,O,UNK,UNK
营,B,n,O,艹,yíng
养,E,n,O,丷,yǎng
与,S,p,O,一,yǔ
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,E,n,O,氵,mì
疾,B,n,O,疒,jí
病,E,n,O,疒,bìng
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
(,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,p,O,UNK,UNK
num,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
),B,n,O,UNK,UNK
;,E,n,O,UNK,UNK
军,S,x,O,冖,jūn
队,B,n,O,阝,duì
保,M,n,O,亻,bǎo
健,M,n,O,亻,jiàn
专,E,n,O,一,zhuān
LB,S,x,O,UNK,UNK
项,B,nt,O,页,xiàng
科,M,nt,O,禾,kē
研,M,nt,O,石,yán
课,M,nt,O,讠,kè
题,M,nt,O,页,tí
(,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
num,E,nt,O,UNK,UNK
B,S,x,O,UNK,UNK
J,B,m,O,UNK,UNK
Z,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
),M,m,O,UNK,UNK
LB,M,m,O,UNK,UNK
绿,M,m,O,纟,lǜ
茶,E,m,O,艹,chá
提,S,x,O,扌,tí
取,B,m,O,又,qǔ
物,M,m,O,牜,wù
对,M,m,O,寸,duì
代,M,m,O,亻,dài
谢,M,m,O,讠,xiè
综,M,m,O,纟,zōng
合,M,m,O,口,hé
征,E,m,O,彳,zhēng
的,S,x,O,白,dí
影,S,x,O,彡,yǐng
响,B,n,O,口,xiǎng
LB,E,n,O,UNK,UNK
李,B,nr,O,木,lǐ
秀,E,nr,O,禾,xiù
敏,S,n,O,攵,mǐn
SPACE,S,x,O,UNK,UNK
SPACE,S,n,O,UNK,UNK
肖,B,n,O,月,xiāo
远,M,n,O,辶,yuǎn
SPACE,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
王,S,x,O,王,wáng
晓,B,m,O,日,xiǎo
明,E,m,O,日,míng
LB,B,eng,O,UNK,UNK
[,M,eng,O,UNK,UNK
提,M,eng,O,扌,tí
要,M,eng,O,覀,yào
],E,eng,O,UNK,UNK
