word,bounds,flag,label,radical,pinyin
num,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
合,B,v,O,口,hé
并,E,v,O,干,bìng
慢,B,b,B-Disease,忄,màn
性,E,b,I-Disease,忄,xìng
肾,B,n,I-Disease,月,shèn
脏,M,n,I-Disease,月,zàng
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
口,B,n,O,口,kǒu
服,E,n,O,月,fú
降,B,n,O,阝,jiàng
糖,M,n,O,米,táng
药,E,n,O,艹,yào
sep,sep,sep,sep,sep,sep
LB,S,k,I-Disease,UNK,UNK
用,B,n,I-Disease,用,yòng
药,M,n,I-Disease,艹,yào
原,E,n,I-Disease,厂,yuán
则,B,v,O,刂,zé
中,E,v,O,丨,zhōng
国,B,b,B-Disease,囗,guó
专,E,b,I-Disease,一,zhuān
家,B,n,I-Disease,宀,jiā
共,M,n,I-Disease,八,gòng
识,E,n,I-Disease,讠,shí
LB,B,n,O,UNK,UNK
中,E,n,O,丨,zhōng
国,B,n,O,囗,guó
医,E,n,O,匚,yī
师,B,n,O,巾,shī
协,M,n,O,十,xié
会,E,n,O,人,huì
内,S,x,O,冂,nèi
分,B,n,O,刀,fēn
泌,E,n,O,氵,mì
代,B,n,O,亻,dài
谢,E,n,O,讠,xiè
科,B,ns,O,禾,kē
医,E,ns,O,匚,yī
师,B,n,O,巾,shī
分,E,n,O,刀,fēn
sep,sep,sep,sep,sep,sep
LB,B,n,I-Disease,UNK,UNK
A,M,n,I-Disease,UNK,UNK
p,E,n,I-Disease,UNK,UNK
p,B,v,O,UNK,UNK
l,E,v,O,UNK,UNK
i,B,b,B-Disease,UNK,UNK
c,E,b,I-Disease,UNK,UNK
a,B,n,I-Disease,UNK,UNK
t,M,n,I-Disease,UNK,UNK
i,E,n,I-Disease,UNK,UNK
o,B,n,O,UNK,UNK
n,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
p,E,n,O,UNK,UNK
r,B,n,O,UNK,UNK
i,M,n,O,UNK,UNK
n,E,n,O,UNK,UNK
c,S,x,O,UNK,UNK
i,B,n,O,UNK,UNK
p,E,n,O,UNK,UNK
l,B,n,O,UNK,UNK
e,E,n,O,UNK,UNK
SPACE,B,ns,O,UNK,UNK
f,E,ns,O,UNK,UNK
o,B,n,O,UNK,UNK
r,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
o,E,n,O,UNK,UNK
r,S,x,O,UNK,UNK
a,B,ns,O,UNK,UNK
l,E,ns,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
