word,bounds,flag,label,radical,pinyin
基,B,n,O,土,jī
础,E,n,O,石,chǔ
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
资,B,n,O,贝,zī
助,E,n,O,力,zhù
项,B,n,O,页,xiàng
目,E,n,O,目,mù
(,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,E,n,O,丨,zhōng
央,B,vn,O,大,yāng
高,E,vn,O,高,gāo
校,S,x,O,木,xiào
基,B,n,O,土,jī
本,M,n,O,木,běn
LB,M,n,O,UNK,UNK
科,E,n,O,禾,kē
研,S,x,O,石,yán
业,B,nt,O,一,yè
务,M,nt,O,力,wù
费,M,nt,O,贝,fèi
专,M,nt,O,一,zhuān
项,M,nt,O,页,xiàng
资,M,nt,O,贝,zī
金,M,nt,O,金,jīn
资,E,nt,O,贝,zī
助,B,n,O,力,zhù
(,E,n,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
num,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,B,vn,O,UNK,UNK
小,E,vn,O,小,xiǎo
奇,S,x,O,大,qí
、,B,n,O,UNK,UNK
代,M,n,O,亻,dài
喆,M,n,O,口,zhé
、,E,n,O,UNK,UNK
孙,S,x,O,子,sūn
家,B,nt,O,宀,jiā
忠,M,nt,O,心,zhōng
、,M,nt,O,UNK,UNK
邹,M,nt,O,阝,zōu
润,M,nt,O,氵,rùn
梅,M,nt,O,木,méi
、,M,nt,O,UNK,UNK
徐,E,nt,O,彳,xú
焱,B,n,O,火,yàn
成,E,n,O,戈,chéng
),B,n,O,UNK,UNK
;,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
SPACE,M,m,O,UNK,UNK
湖,M,m,O,氵,hú
北,E,m,O,匕,běi
省,S,x,O,目,shěng
荆,S,x,O,艹,jīng
州,B,n,O,川,zhōu
市,E,n,O,巾,shì
中,B,n,O,丨,zhōng
心,E,n,O,心,xīn
医,B,n,O,匚,yī
sep,sep,sep,sep,sep,sep
LB,E,vn,O,UNK,UNK
分,S,x,O,刀,fēn
泌,B,n,O,氵,mì
科,M,n,O,禾,kē
(,M,n,O,UNK,UNK
曾,E,n,O,曰,zēng
