word,bounds,flag,label,radical,pinyin
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
num,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
H,B,eng,B-Test,UNK,UNK
B,M,eng,I-Test,UNK,UNK
A,M,eng,I-Test,UNK,UNK
num,M,eng,I-Test,UNK,UNK
C,E,eng,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
c,S,x,O,UNK,UNK
控,B,n,O,扌,kòng
制,M,n,O,刂,zhì
目,M,n,O,目,mù
标,E,n,O,木,biāo
的,S,uj,O,白,dí
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
LB,S,x,O,UNK,UNK
目,B,t,O,目,mù
前,E,t,O,刂,qián
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,ns,O,UNK,UNK
型,B,n,O,土,xíng
糖,E,n,O,米,táng
尿,S,m,B-Disease,尸,niào
病,S,k,I-Disease,疒,bìng
及,B,n,I-Disease,又,jí
其,M,n,I-Disease,八,qí
并,E,n,I-Disease,干,bìng
发,B,eng,B-Test,又,fā
症,M,eng,I-Test,疒,zhèng
已,M,eng,I-Test,己,yǐ
经,M,eng,I-Test,纟,jīng
成,E,eng,I-Test,戈,chéng
为,S,x,O,丶,wéi
危,S,x,O,㔾,wēi
害,S,x,O,宀,hài
公,B,n,O,八,gōng
众,M,n,O,人,zhòng
LB,M,n,O,UNK,UNK
健,E,n,O,亻,jiàn
康,S,uj,O,广,kāng
的,B,n,O,白,dí
主,E,n,O,丶,zhǔ
要,B,n,O,覀,yào
疾,E,n,O,疒,jí
病,S,x,O,疒,bìng
之,B,t,O,丶,zhī
一,E,t,O,一,yī
sep,sep,sep,sep,sep,sep
控,B,n,O,扌,kòng
制,E,n,O,刂,zhì
血,S,m,B-Disease,血,xiě
糖,S,k,I-Disease,米,táng
是,B,n,I-Disease,日,shì
延,M,n,I-Disease,廴,yán
缓,E,n,I-Disease,纟,huǎn
糖,B,eng,B-Test,米,táng
尿,M,eng,I-Test,尸,niào
病,M,eng,I-Test,疒,bìng
进,M,eng,I-Test,辶,jìn
展,E,eng,I-Test,尸,zhǎn
及,S,x,O,又,jí
LB,S,x,O,UNK,UNK
其,S,x,O,八,qí
并,B,n,O,干,bìng
发,M,n,O,又,fā
症,M,n,O,疒,zhèng
发,E,n,O,又,fā
生,S,uj,O,生,shēng
的,B,n,O,白,dí
重,E,n,O,里,zhòng
要,B,n,O,覀,yào
措,E,n,O,扌,cuò
施,S,x,O,方,shī
之,B,t,O,丶,zhī
sep,sep,sep,sep,sep,sep
虽,E,n,O,虫,suī
然,S,m,B-Disease,灬,rán
H,S,k,I-Disease,UNK,UNK
B,B,n,I-Disease,UNK,UNK
A,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
C,B,eng,B-Test,UNK,UNK
SPACE,M,eng,I-Test,UNK,UNK
SPACE,M,eng,I-Test,UNK,UNK
。,M,eng,I-Test,UNK,UNK
是,E,eng,I-Test,日,shì
评,S,x,O,讠,píng
价,S,x,O,亻,jià
血,S,x,O,血,xiě
LB,B,n,O,UNK,UNK
糖,M,n,O,米,táng
控,M,n,O,扌,kòng
制,E,n,O,刂,zhì
水,S,uj,O,水,shuǐ
平,B,n,O,干,píng
的,E,n,O,白,dí
公,B,n,O,八,gōng
认,E,n,O,讠,rèn
sep,sep,sep,sep,sep,sep
但,S,m,B-Disease,亻,dàn
应,S,k,I-Disease,广,yīng
该,B,n,I-Disease,讠,gāi
控,M,n,I-Disease,扌,kòng
制,E,n,I-Disease,刂,zhì
的,B,eng,B-Test,白,dí
理,M,eng,I-Test,王,lǐ
想,M,eng,I-Test,心,xiǎng
水,M,eng,I-Test,水,shuǐ
平,E,eng,I-Test,干,píng
即,S,x,O,卩,jí
目,S,x,O,目,mù
LB,S,x,O,UNK,UNK
标,B,n,O,木,biāo
值,M,n,O,亻,zhí
究,M,n,O,穴,jiū
竟,E,n,O,立,jìng
是,S,uj,O,日,shì
多,B,n,O,夕,duō
少,E,n,O,小,shǎo
还,B,n,O,辶,huán
存,E,n,O,子,cún
sep,sep,sep,sep,sep,sep
糖,S,k,I-Disease,米,táng
尿,B,n,I-Disease,尸,niào
病,M,n,I-Disease,疒,bìng
控,E,n,I-Disease,扌,kòng
制,B,eng,B-Test,刂,zhì
与,M,eng,I-Test,一,yǔ
并,M,eng,I-Test,干,bìng
发,M,eng,I-Test,又,fā
症,E,eng,I-Test,疒,zhèng
试,S,x,O,讠,shì
LB,S,x,O,UNK,UNK
验,S,x,O,马,yàn
(,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B,n,I-Disease,UNK,UNK
num,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
num,B,eng,B-Test,UNK,UNK
),M,eng,I-Test,UNK,UNK
、,M,eng,I-Test,UNK,UNK
熊,M,eng,I-Test,灬,xióng
本,E,eng,I-Test,木,běn
(,S,x,O,UNK,UNK
K,S,x,O,UNK,UNK
u,S,x,O,UNK,UNK
m,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
num,B,eng,B-Test,UNK,UNK
num,M,eng,I-Test,UNK,UNK
),M,eng,I-Test,UNK,UNK
、,M,eng,I-Test,UNK,UNK
英,E,eng,I-Test,艹,yīng
国,S,x,O,囗,guó
前,S,x,O,刂,qián
瞻,S,x,O,目,zhān
性,B,n,O,忄,xìng
LB,M,n,O,UNK,UNK
糖,M,n,O,米,táng
尿,E,n,O,尸,niào
病,S,uj,O,疒,bìng
研,B,n,O,石,yán
究,E,n,O,穴,jiū
sep,sep,sep,sep,sep,sep
num,E,n,I-Disease,UNK,UNK
num,B,eng,B-Test,UNK,UNK
num,M,eng,I-Test,UNK,UNK
num,M,eng,I-Test,UNK,UNK
),M,eng,I-Test,UNK,UNK
等,E,eng,I-Test,竹,děng
高,S,x,O,高,gāo
质,S,x,O,贝,zhì
量,S,x,O,里,liáng
临,B,n,O,丨,lín
床,M,n,O,广,chuáng
sep,sep,sep,sep,sep,sep
对,B,eng,B-Test,寸,duì
新,M,eng,I-Test,斤,xīn
诊,M,eng,I-Test,讠,zhěn
断,M,eng,I-Test,斤,duàn
的,E,eng,I-Test,白,dí
糖,S,x,O,米,táng
尿,S,x,O,尸,niào
病,S,x,O,疒,bìng
患,B,n,O,心,huàn
者,M,n,O,耂,zhě
或,M,n,O,戈,huò
病,E,n,O,疒,bìng
情,S,uj,O,忄,qíng
较,B,n,O,车,jiào
轻,E,n,O,车,qīng
的,B,n,O,白,dí
患,E,n,O,心,huàn
者,S,x,O,耂,zhě
进,B,t,O,辶,jìn
行,E,t,O,行,háng
严,S,x,O,一,yán
LB,S,m,B-Disease,UNK,UNK
格,S,k,I-Disease,木,gé
的,B,n,I-Disease,白,dí
血,M,n,I-Disease,血,xiě
糖,E,n,I-Disease,米,táng
控,B,c,O,扌,kòng
制,E,c,O,刂,zhì
会,B,l,O,人,huì
延,M,l,O,廴,yán
缓,E,l,O,纟,huǎn
糖,B,d,O,米,táng
尿,E,d,O,尸,niào
病,B,v,O,疒,bìng
微,E,v,O,彳,wēi
血,B,n,O,血,xiě
管,E,n,O,竹,guǎn
sep,sep,sep,sep,sep,sep
LB,M,eng,I-Test,UNK,UNK
其,M,eng,I-Test,八,qí
后,M,eng,I-Test,口,hòu
续,E,eng,I-Test,纟,xù
研,S,x,O,石,yán
究,S,x,O,穴,jiū
D,S,x,O,UNK,UNK
C,B,n,O,UNK,UNK
C,M,n,O,UNK,UNK
T,M,n,O,UNK,UNK
-,E,n,O,UNK,UNK
E,S,uj,O,UNK,UNK
D,B,n,O,UNK,UNK
I,E,n,O,UNK,UNK
C,B,n,O,UNK,UNK
(,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,t,O,UNK,UNK
num,E,t,O,UNK,UNK
num,S,x,O,UNK,UNK
),S,m,B-Disease,UNK,UNK
、,S,k,I-Disease,UNK,UNK
U,B,n,I-Disease,UNK,UNK
K,M,n,I-Disease,UNK,UNK
P,E,n,I-Disease,UNK,UNK
D,B,c,O,UNK,UNK
S,E,c,O,UNK,UNK
一,B,l,O,一,yī
num,M,l,O,UNK,UNK
num,E,l,O,UNK,UNK
(,B,d,O,UNK,UNK
num,E,d,O,UNK,UNK
num,B,v,O,UNK,UNK
num,E,v,O,UNK,UNK
num,B,n,O,UNK,UNK
),E,n,O,UNK,UNK
还,B,n,O,辶,huán
LB,E,n,O,UNK,UNK
证,S,x,O,讠,zhèng
实,B,a,O,宀,shí
早,E,a,O,日,zǎo
期,S,uj,O,月,qī
有,B,b,O,月,yǒu
效,E,b,O,攵,xiào
控,B,n,O,扌,kòng
制,E,n,O,刂,zhì
血,B,r,O,血,xiě
糖,E,r,O,米,táng
对,S,x,O,寸,duì
大,B,v,O,大,dà
血,E,v,O,血,xiě
sep,sep,sep,sep,sep,sep
LB,M,eng,I-Test,UNK,UNK
这,M,eng,I-Test,辶,zhè
些,E,eng,I-Test,二,xiē
研,S,x,O,石,yán
究,S,x,O,穴,jiū
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
那,E,eng,I-Test,阝,nà
么,S,x,O,丿,mó
年,S,x,O,干,nián
龄,S,x,O,齿,líng
较,B,n,O,车,jiào
LB,M,n,O,UNK,UNK
大,M,n,O,大,dà
、,E,n,O,UNK,UNK
糖,S,uj,O,米,táng
尿,B,n,O,尸,niào
病,E,n,O,疒,bìng
病,B,n,O,疒,bìng
程,E,n,O,禾,chéng
较,S,x,O,车,jiào
长,B,t,O,长,cháng
、,E,t,O,UNK,UNK
部,S,x,O,阝,bù
分,S,m,B-Disease,刀,fēn
已,S,k,I-Disease,己,yǐ
有,B,n,I-Disease,月,yǒu
心,M,n,I-Disease,心,xīn
血,E,n,I-Disease,血,xiě
管,B,c,O,竹,guǎn
疾,E,c,O,疒,jí
病,B,l,O,疒,bìng
(,M,l,O,UNK,UNK
C,E,l,O,UNK,UNK
V,B,d,O,UNK,UNK
D,E,d,O,UNK,UNK
),B,v,O,UNK,UNK
或,E,v,O,戈,huò
LB,B,n,O,UNK,UNK
伴,E,n,O,亻,bàn
C,B,n,O,UNK,UNK
V,E,n,O,UNK,UNK
D,S,x,O,UNK,UNK
极,B,a,O,木,jí
高,E,a,O,高,gāo
危,S,uj,O,㔾,wēi
因,B,b,O,囗,yīn
素,E,b,O,糸,sù
的,B,n,O,白,dí
sep,sep,sep,sep,sep,sep
对,S,x,O,寸,duì
LB,S,x,O,UNK,UNK
C,S,x,O,UNK,UNK
V,B,n,O,UNK,UNK
D,M,n,O,UNK,UNK
的,M,n,O,白,dí
影,E,n,O,彡,yǐng
响,S,uj,O,口,xiǎng
将,B,n,O,寸,jiāng
会,E,n,O,人,huì
如,B,n,O,女,rú
何,E,n,O,亻,hé
?,S,x,O,UNK,UNK
糖,B,t,O,米,táng
尿,E,t,O,尸,niào
病,S,x,O,疒,bìng
患,S,m,B-Disease,心,huàn
者,S,k,I-Disease,耂,zhě
心,B,n,I-Disease,心,xīn
血,M,n,I-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
风,B,c,O,风,fēng
险,E,c,O,阝,xiǎn
干,B,l,O,干,gān
预,M,l,O,页,yù
LB,E,l,O,UNK,UNK
研,B,d,O,石,yán
究,E,d,O,穴,jiū
(,B,v,O,UNK,UNK
A,E,v,O,UNK,UNK
C,B,n,O,UNK,UNK
C,E,n,O,UNK,UNK
O,B,n,O,UNK,UNK
R,E,n,O,UNK,UNK
D,S,x,O,UNK,UNK
),B,a,O,UNK,UNK
、,E,a,O,UNK,UNK
退,S,uj,O,辶,tuì
伍,B,b,O,亻,wǔ
军,E,b,O,冖,jūn
人,B,n,O,人,rén
糖,E,n,O,米,táng
尿,B,r,O,尸,niào
病,E,r,O,疒,bìng
研,S,x,O,石,yán
究,B,v,O,穴,jiū
(,E,v,O,UNK,UNK
V,B,n,B-Test,UNK,UNK
A,E,n,I-Test,UNK,UNK
D,S,v,O,UNK,UNK
T,B,v,O,UNK,UNK
),E,v,O,UNK,UNK
和,B,n,B-Disease,口,hé
糖,M,n,I-Disease,米,táng
LB,E,n,I-Disease,UNK,UNK
尿,B,vn,O,尸,niào
病,E,vn,O,疒,bìng
与,S,c,O,一,yǔ
心,S,x,O,心,xīn
血,S,r,O,血,xiě
管,B,l,O,竹,guǎn
疾,M,l,O,疒,jí
病,E,l,O,疒,bìng
行,B,v,O,行,háng
动,E,v,O,力,dòng
研,S,uj,O,石,yán
究,B,a,O,穴,jiū
(,E,a,O,UNK,UNK
A,B,n,O,UNK,UNK
D,E,n,O,UNK,UNK
V,B,r,O,UNK,UNK
A,E,r,O,UNK,UNK
N,S,x,O,UNK,UNK
C,B,c,O,UNK,UNK
E,E,c,O,UNK,UNK
),B,eng,B-Test,UNK,UNK
等,M,eng,I-Test,竹,děng
对,M,eng,I-Test,寸,duì
该,M,eng,I-Test,讠,gāi
sep,sep,sep,sep,sep,sep
结,S,x,O,纟,jié
果,S,x,O,木,guǒ
显,B,n,O,日,xiǎn
示,M,n,O,示,shì
强,M,n,O,弓,qiáng
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
患,B,n,O,心,huàn
者,M,n,O,耂,zhě
死,M,n,O,歹,sǐ
亡,E,n,O,亠,wáng
风,S,uj,O,风,fēng
险,B,n,O,阝,xiǎn
sep,sep,sep,sep,sep,sep
A,M,n,O,UNK,UNK
C,M,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
这,S,uj,O,辶,zhè
些,B,n,O,二,xiē
与,E,n,O,一,yǔ
sep,sep,sep,sep,sep,sep
可,B,n,O,口,kě
能,E,n,O,月,néng
与,B,n,O,一,yǔ
LB,E,n,O,UNK,UNK
入,S,x,O,入,rù
组,B,t,O,纟,zǔ
人,E,t,O,人,rén
群,S,x,O,羊,qún
差,S,m,B-Disease,工,chà
异,S,k,I-Disease,廾,yì
、,B,n,I-Disease,UNK,UNK
低,M,n,I-Disease,亻,dī
血,E,n,I-Disease,血,xiě
糖,B,c,O,米,táng
、,E,c,O,UNK,UNK
体,B,l,O,亻,tǐ
重,M,l,O,里,zhòng
增,E,l,O,土,zēng
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
A,B,n,O,UNK,UNK
C,E,n,O,UNK,UNK
C,S,x,O,UNK,UNK
O,B,t,O,UNK,UNK
R,E,t,O,UNK,UNK
D,S,x,O,UNK,UNK
、,S,m,B-Disease,UNK,UNK
V,S,k,I-Disease,UNK,UNK
A,B,n,I-Disease,UNK,UNK
D,M,n,I-Disease,UNK,UNK
T,E,n,I-Disease,UNK,UNK
数,B,c,O,攵,shù
据,E,c,O,扌,jù
分,B,l,O,刀,fēn
析,M,l,O,木,xī
提,E,l,O,扌,tí
示,B,d,O,示,shì
对,E,d,O,寸,duì
LB,B,v,O,UNK,UNK
病,E,v,O,疒,bìng
程,B,n,O,禾,chéng
长,E,n,O,长,cháng
、,B,n,O,UNK,UNK
有,E,n,O,月,yǒu
低,S,x,O,亻,dī
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
美,S,x,O,八,měi
国,S,m,B-Disease,囗,guó
糖,S,k,I-Disease,米,táng
尿,B,n,I-Disease,尸,niào
病,M,n,I-Disease,疒,bìng
协,E,n,I-Disease,十,xié
sep,sep,sep,sep,sep,sep
<,S,m,B-Disease,UNK,UNK
num,S,k,I-Disease,UNK,UNK
%,B,n,I-Disease,UNK,UNK
归,M,n,I-Disease,彐,guī
o,E,n,I-Disease,UNK,UNK
;,B,c,O,UNK,UNK
国,E,c,O,囗,guó
际,B,l,O,阝,jì
糖,M,l,O,米,táng
LB,E,l,O,UNK,UNK
尿,B,d,O,尸,niào
病,E,d,O,疒,bìng
联,B,v,O,耳,lián
盟,E,v,O,皿,méng
(,B,n,O,UNK,UNK
I,E,n,O,UNK,UNK
D,B,n,O,UNK,UNK
F,E,n,O,UNK,UNK
),S,x,O,UNK,UNK
、,B,a,O,UNK,UNK
美,E,a,O,八,měi
国,S,uj,O,囗,guó
内,B,b,O,冂,nèi
分,E,b,O,刀,fēn
泌,B,n,O,氵,mì
医,E,n,O,匚,yī
师,B,r,O,巾,shī
协,E,r,O,十,xié
会,S,x,O,人,huì
/,B,v,O,UNK,UNK
美,E,v,O,八,měi
国,B,n,B-Test,囗,guó
内,E,n,I-Test,冂,nèi
分,S,v,O,刀,fēn
泌,B,v,O,氵,mì
协,E,v,O,十,xié
LB,B,n,B-Disease,UNK,UNK
会,M,n,I-Disease,人,huì
(,E,n,I-Disease,UNK,UNK
A,B,vn,O,UNK,UNK
A,E,vn,O,UNK,UNK
C,S,c,O,UNK,UNK
E,S,x,O,UNK,UNK
/,S,r,O,UNK,UNK
A,B,l,O,UNK,UNK
C,M,l,O,UNK,UNK
E,E,l,O,UNK,UNK
),B,v,O,UNK,UNK
、,E,v,O,UNK,UNK
英,S,uj,O,艹,yīng
国,B,a,O,囗,guó
健,E,a,O,亻,jiàn
康,B,n,O,广,kāng
与,E,n,O,一,yǔ
临,B,r,O,丨,lín
床,E,r,O,广,chuáng
优,S,x,O,亻,yōu
化,B,c,O,亻,huà
研,E,c,O,石,yán
究,B,eng,B-Test,穴,jiū
所,M,eng,I-Test,户,suǒ
LB,M,eng,I-Test,UNK,UNK
(,M,eng,I-Test,UNK,UNK
N,E,eng,I-Test,UNK,UNK
I,S,x,O,UNK,UNK
C,S,x,O,UNK,UNK
E,S,x,O,UNK,UNK
),S,v,O,UNK,UNK
、,B,n,O,UNK,UNK
全,E,n,O,入,quán
球,S,n,B-Test,王,qiú
有,S,x,I-Test,月,yǒu
效,S,zg,I-Test,攵,xiào
管,B,v,O,竹,guǎn
理,E,v,O,王,lǐ
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,S,uj,O,疒,bìng
合,B,v,O,口,hé
作,E,v,O,亻,zuò
组,B,n,O,纟,zǔ
织,E,n,O,纟,zhī
(,S,x,O,UNK,UNK
G,S,c,O,UNK,UNK
P,B,v,O,UNK,UNK
E,E,v,O,UNK,UNK
D,B,v,O,UNK,UNK
M,E,v,O,UNK,UNK
),S,uj,O,UNK,UNK
和,B,n,O,口,hé
LB,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,k,I-Disease,UNK,UNK
num,B,n,I-Disease,UNK,UNK
.,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
%,B,c,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
LB,E,n,I-Disease,UNK,UNK
即,B,c,O,卩,jí
对,E,c,O,寸,duì
血,B,l,O,血,xiě
糖,M,l,O,米,táng
控,E,l,O,扌,kòng
制,B,d,O,刂,zhì
的,E,d,O,白,dí
风,B,v,O,风,fēng
险,E,v,O,阝,xiǎn
(,B,n,O,UNK,UNK
r,E,n,O,UNK,UNK
i,B,n,O,UNK,UNK
s,E,n,O,UNK,UNK
k,S,x,O,UNK,UNK
),B,a,O,UNK,UNK
与,E,a,O,一,yǔ
获,S,uj,O,艹,huò
益,B,b,O,皿,yì
(,E,b,O,UNK,UNK
b,B,n,O,UNK,UNK
e,E,n,O,UNK,UNK
n,B,r,O,UNK,UNK
e,E,r,O,UNK,UNK
f,S,x,O,UNK,UNK
i,B,v,O,UNK,UNK
t,E,v,O,UNK,UNK
),B,n,B-Test,UNK,UNK
、,E,n,I-Test,UNK,UNK
成,S,v,O,戈,chéng
本,B,v,O,木,běn
LB,E,v,O,UNK,UNK
(,B,n,B-Disease,UNK,UNK
c,M,n,I-Disease,UNK,UNK
o,E,n,I-Disease,UNK,UNK
s,B,vn,O,UNK,UNK
t,E,vn,O,UNK,UNK
),S,c,O,UNK,UNK
与,S,x,O,一,yǔ
效,S,r,O,攵,xiào
益,B,l,O,皿,yì
(,M,l,O,UNK,UNK
e,E,l,O,UNK,UNK
f,B,v,O,UNK,UNK
f,E,v,O,UNK,UNK
e,S,uj,O,UNK,UNK
c,B,a,O,UNK,UNK
t,E,a,O,UNK,UNK
i,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
