word,bounds,flag,label,radical,pinyin
基,B,n,O,土,jī
础,E,n,O,石,chǔ
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
项,B,n,O,页,xiàng
目,E,n,O,目,mù
(,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,n,O,UNK,UNK
num,B,vn,O,UNK,UNK
num,E,vn,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
),S,x,O,UNK,UNK
LB,B,nt,O,UNK,UNK
蒋,M,nt,O,艹,jiǎng
先,M,nt,O,儿,xiān
淑,M,nt,O,氵,shū
、,M,nt,O,UNK,UNK
瞿,M,nt,O,目,qú
文,M,nt,O,文,wén
娟,E,nt,O,女,juān
、,B,n,O,UNK,UNK
郭,E,n,O,阝,guō
耘,S,x,O,耒,yún
菘,B,m,O,艹,sōng
、,M,m,O,UNK,UNK
李,M,m,O,木,lǐ
志,M,m,O,心,zhì
勇,M,m,O,力,yǒng
),M,m,O,UNK,UNK
;,M,m,O,UNK,UNK
重,E,m,O,里,zhòng
庆,S,x,O,广,qìng
医,B,m,O,匚,yī
科,M,m,O,禾,kē
大,M,m,O,大,dà
学,M,m,O,子,xué
附,M,m,O,阝,fù
属,M,m,O,尸,shǔ
第,M,m,O,竹,dì
二,E,m,O,二,èr
医,S,x,O,匚,yī
院,S,x,O,阝,yuàn
内,B,nr,O,冂,nèi
分,E,nr,O,刀,fēn
泌,S,n,O,氵,mì
LB,S,x,O,UNK,UNK
科,B,nrfg,O,禾,kē
(,M,nrfg,O,UNK,UNK
杨,E,nrfg,O,木,yáng
刚,S,x,O,刂,gāng
毅,B,nr,O,殳,yì
),E,nr,O,UNK,UNK
;,S,g,O,UNK,UNK
重,S,x,O,里,zhòng
庆,B,nr,O,广,qìng
医,M,nr,O,匚,yī
科,E,nr,O,禾,kē
大,S,x,O,大,dà
学,S,x,O,子,xué
检,B,ns,O,木,jiǎn
验,E,ns,O,马,yàn
系,B,n,O,糸,xì
临,M,n,O,丨,lín
床,M,n,O,广,chuáng
生,E,n,O,生,shēng
化,B,b,O,亻,huà
教,E,b,O,攵,jiào
研,B,m,O,石,yán
室,E,m,O,宀,shì
sep,sep,sep,sep,sep,sep
教,B,vn,O,攵,jiào
育,E,vn,O,月,yù
部,S,x,O,阝,bù
实,B,n,O,宀,shí
验,M,n,O,马,yàn
诊,M,n,O,讠,zhěn
断,E,n,O,斤,duàn
重,S,x,O,里,zhòng
LB,B,nt,O,UNK,UNK
点,M,nt,O,灬,diǎn
实,M,nt,O,宀,shí
验,M,nt,O,马,yàn
室,M,nt,O,宀,shì
(,M,nt,O,UNK,UNK
