word,bounds,flag,label,radical,pinyin
泌,B,nz,O,氵,mì
科,E,nz,O,禾,kē
(,S,x,O,UNK,UNK
朱,S,nr,O,木,zhū
大,B,nz,O,大,dà
龙,E,nz,O,龙,lóng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
北,B,nt,O,匕,běi
京,M,nt,O,亠,jīng
大,M,nt,O,大,dà
学,M,nt,O,子,xué
第,M,nt,O,竹,dì
三,M,nt,O,一,sān
医,M,nt,O,匚,yī
院,E,nt,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
洪,B,t,O,氵,hóng
天,E,t,O,大,tiān
配,S,v,O,酉,pèi
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
中,B,nt,O,丨,zhōng
南,M,nt,O,十,nán
大,M,nt,O,大,dà
学,E,nt,O,子,xué
湘,B,ns,O,氵,xiāng
雅,E,ns,O,隹,yǎ
二,S,m,O,二,èr
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,E,n,O,氵,mì
研,B,n,O,石,yán
究,M,n,O,穴,jiū
所,E,n,O,户,suǒ
(,S,x,O,UNK,UNK
周,B,nr,O,口,zhōu
智,M,nr,O,日,zhì
广,E,nr,O,广,guǎng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
北,B,nt,O,匕,běi
京,M,nt,O,亠,jīng
大,M,nt,O,大,dà
学,M,nt,O,子,xué
第,M,nt,O,竹,dì
一,M,nt,O,一,yī
医,M,nt,O,匚,yī
院,E,nt,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
郭,B,nr,O,阝,guō
晓,M,nr,O,日,xiǎo
蕙,E,nr,O,艹,huì
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
中,S,f,O,丨,zhōng
sep,sep,sep,sep,sep,sep
LB,E,nz,O,UNK,UNK
山,S,x,O,山,shān
大,S,nr,O,大,dà
学,B,nz,O,子,xué
附,E,nz,O,阝,fù
属,S,x,O,尸,shǔ
第,S,x,O,竹,dì
三,B,nt,O,一,sān
医,M,nt,O,匚,yī
院,M,nt,O,阝,yuàn
内,M,nt,O,冂,nèi
分,M,nt,O,刀,fēn
泌,M,nt,O,氵,mì
科,M,nt,O,禾,kē
(,E,nt,O,UNK,UNK
曾,B,n,O,曰,zēng
龙,M,n,O,龙,lóng
驿,M,n,O,马,yì
),E,n,O,UNK,UNK
;,S,x,O,UNK,UNK
卫,B,t,O,卩,wèi
生,E,t,O,生,shēng
部,S,v,O,阝,bù
北,S,x,O,匕,běi
京,S,x,O,亠,jīng
医,B,nt,O,匚,yī
院,M,nt,O,阝,yuàn
内,M,nt,O,冂,nèi
分,E,nt,O,刀,fēn
泌,B,ns,O,氵,mì
科,E,ns,O,禾,kē
(,S,m,O,UNK,UNK
郭,B,n,O,阝,guō
立,E,n,O,立,lì
新,B,n,O,斤,xīn
),M,n,O,UNK,UNK
;,E,n,O,UNK,UNK
哈,B,n,O,口,hā
尔,M,n,O,小,ěr
滨,E,n,O,氵,bīn
医,S,x,O,匚,yī
科,B,nr,O,禾,kē
大,M,nr,O,大,dà
学,E,nr,O,子,xué
附,S,x,O,阝,fù
属,S,x,O,尸,shǔ
第,B,nt,O,竹,dì
