word,bounds,flag,label,radical,pinyin
病,B,n,O,疒,bìng
例,E,n,O,亻,lì
报,B,n,O,扌,bào
告,E,n,O,口,gào
LB,S,x,O,UNK,UNK
异,B,n,B-Disease,廾,yì
位,E,n,I-Disease,亻,wèi
SPACE,S,x,I-Disease,UNK,UNK
A,B,eng,I-Disease,UNK,UNK
C,M,eng,I-Disease,UNK,UNK
T,M,eng,I-Disease,UNK,UNK
H,E,eng,I-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
综,B,n,I-Disease,纟,zōng
合,M,n,I-Disease,口,hé
征,E,n,I-Disease,彳,zhēng
伴,S,v,O,亻,bàn
顽,B,n,B-Disease,页,wán
固,M,n,I-Disease,囗,gù
性,E,n,I-Disease,忄,xìng
低,S,a,I-Disease,亻,dī
血,S,n,I-Disease,血,xiě
钾,S,n,I-Disease,钅,jiǎ
、,S,x,O,UNK,UNK
严,B,a,B-Level,一,yán
重,E,a,I-Level,里,zhòng
骨,B,n,B-Disease,骨,gǔ
质,E,n,I-Disease,贝,zhì
疏,B,a,I-Disease,疋,shū
松,E,a,I-Disease,木,sōng
一,B,m,O,一,yī
例,E,m,O,亻,lì
sep,sep,sep,sep,sep,sep
LB,E,n,O,UNK,UNK
胡,B,n,O,月,hú
钰,E,n,O,钅,yù
梅,S,x,O,木,méi
SPACE,B,n,B-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
任,S,x,I-Disease,亻,rèn
伟,B,eng,I-Disease,亻,wěi
SPACE,M,eng,I-Disease,UNK,UNK
SPACE,M,eng,I-Disease,UNK,UNK
邓,E,eng,I-Disease,阝,dèng
华,S,x,I-Disease,十,huá
聪,B,n,I-Disease,耳,cōng
SPACE,M,n,I-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
张,S,v,O,弓,zhāng
素,B,n,B-Disease,糸,sù
华,M,n,I-Disease,十,huá
SPACE,E,n,I-Disease,UNK,UNK
SPACE,S,a,I-Disease,UNK,UNK
李,S,n,I-Disease,木,lǐ
启,S,n,I-Disease,口,qǐ
富,S,x,O,宀,fù
SPACE,B,a,B-Level,UNK,UNK
SPACE,E,a,I-Level,UNK,UNK
李,B,n,B-Disease,木,lǐ
蓉,E,n,I-Disease,艹,róng
SPACE,B,a,I-Disease,UNK,UNK
SPACE,E,a,I-Disease,UNK,UNK
刘,B,m,O,刂,liú
纯,E,m,O,纟,chún
SPACE,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
冯,M,nr,O,冫,féng
正,E,nr,O,止,zhèng
平,S,x,O,干,píng
SPACE,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
梅,E,nr,O,木,méi
sep,sep,sep,sep,sep,sep
LB,B,n,O,UNK,UNK
O,E,n,O,UNK,UNK
n,S,x,O,UNK,UNK
e,B,n,B-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
c,S,x,I-Disease,UNK,UNK
a,B,eng,I-Disease,UNK,UNK
s,M,eng,I-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
SPACE,E,eng,I-Disease,UNK,UNK
o,S,x,I-Disease,UNK,UNK
f,B,n,I-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
e,E,n,I-Disease,UNK,UNK
c,S,v,O,UNK,UNK
t,B,n,B-Disease,UNK,UNK
o,M,n,I-Disease,UNK,UNK
p,E,n,I-Disease,UNK,UNK
i,S,a,I-Disease,UNK,UNK
c,S,n,I-Disease,UNK,UNK
SPACE,S,n,I-Disease,UNK,UNK
A,S,x,O,UNK,UNK
C,B,a,B-Level,UNK,UNK
T,E,a,I-Level,UNK,UNK
H,B,n,B-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
s,B,a,I-Disease,UNK,UNK
y,E,a,I-Disease,UNK,UNK
n,B,m,O,UNK,UNK
d,E,m,O,UNK,UNK
r,S,x,O,UNK,UNK
o,B,nr,O,UNK,UNK
m,M,nr,O,UNK,UNK
e,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
w,S,x,O,UNK,UNK
i,B,nr,O,UNK,UNK
t,E,nr,O,UNK,UNK
h,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
r,B,nr,O,UNK,UNK
e,M,nr,O,UNK,UNK
f,E,nr,O,UNK,UNK
r,S,x,O,UNK,UNK
a,S,x,O,UNK,UNK
c,B,nr,O,UNK,UNK
t,M,nr,O,UNK,UNK
o,E,nr,O,UNK,UNK
r,S,x,O,UNK,UNK
y,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
h,M,nr,O,UNK,UNK
y,E,nr,O,UNK,UNK
p,S,x,O,UNK,UNK
o,S,x,O,UNK,UNK
k,B,nr,O,UNK,UNK
a,E,nr,O,UNK,UNK
l,S,x,O,UNK,UNK
e,S,x,O,UNK,UNK
m,B,nr,O,UNK,UNK
i,E,nr,O,UNK,UNK
a,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
a,S,nr,O,UNK,UNK
n,B,a,O,UNK,UNK
d,E,a,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
s,S,x,O,UNK,UNK
e,B,nr,O,UNK,UNK
v,E,nr,O,UNK,UNK
e,S,x,O,UNK,UNK
r,B,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
SPACE,E,eng,O,UNK,UNK
o,S,x,O,UNK,UNK
s,B,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
o,E,eng,O,UNK,UNK
p,S,x,O,UNK,UNK
o,B,eng,O,UNK,UNK
r,E,eng,O,UNK,UNK
o,S,x,O,UNK,UNK
s,B,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
H,M,eng,O,UNK,UNK
u,M,eng,O,UNK,UNK
SPACE,E,eng,O,UNK,UNK
Y,S,x,O,UNK,UNK
u,B,eng,O,UNK,UNK
m,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,E,n,O,UNK,UNK
R,S,x,O,UNK,UNK
e,B,n,B-Disease,UNK,UNK
n,E,n,I-Disease,UNK,UNK
LB,S,x,I-Disease,UNK,UNK
W,B,eng,I-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
i,M,eng,I-Disease,UNK,UNK
",",E,eng,I-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
D,B,n,I-Disease,UNK,UNK
e,M,n,I-Disease,UNK,UNK
n,E,n,I-Disease,UNK,UNK
g,S,v,O,UNK,UNK
SPACE,B,n,B-Disease,UNK,UNK
H,M,n,I-Disease,UNK,UNK
u,E,n,I-Disease,UNK,UNK
a,S,a,I-Disease,UNK,UNK
c,S,n,I-Disease,UNK,UNK
o,S,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
Z,B,n,B-Disease,UNK,UNK
h,E,n,I-Disease,UNK,UNK
a,S,x,I-Disease,UNK,UNK
n,B,eng,I-Disease,UNK,UNK
g,M,eng,I-Disease,UNK,UNK
SPACE,M,eng,I-Disease,UNK,UNK
S,E,eng,I-Disease,UNK,UNK
u,S,x,I-Disease,UNK,UNK
h,B,n,I-Disease,UNK,UNK
u,M,n,I-Disease,UNK,UNK
a,E,n,I-Disease,UNK,UNK
",",S,v,O,UNK,UNK
SPACE,B,n,B-Disease,UNK,UNK
L,M,n,I-Disease,UNK,UNK
i,E,n,I-Disease,UNK,UNK
SPACE,S,a,I-Disease,UNK,UNK
Q,S,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,B,n,B-Disease,UNK,UNK
L,E,n,I-Disease,UNK,UNK
i,S,x,I-Disease,UNK,UNK
SPACE,B,eng,I-Disease,UNK,UNK
R,M,eng,I-Disease,UNK,UNK
o,M,eng,I-Disease,UNK,UNK
n,E,eng,I-Disease,UNK,UNK
g,S,x,I-Disease,UNK,UNK
",",B,n,I-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
L,E,n,I-Disease,UNK,UNK
i,S,v,O,UNK,UNK
u,B,n,B-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,E,n,I-Disease,UNK,UNK
F,S,x,I-Disease,UNK,UNK
e,B,eng,I-Disease,UNK,UNK
n,M,eng,I-Disease,UNK,UNK
g,M,eng,I-Disease,UNK,UNK
SPACE,E,eng,I-Disease,UNK,UNK
Z,S,x,I-Disease,UNK,UNK
h,B,n,I-Disease,UNK,UNK
e,M,n,I-Disease,UNK,UNK
n,E,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,I-Disease,UNK,UNK
M,B,eng,I-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
i,M,eng,I-Disease,UNK,UNK
SPACE,E,eng,I-Disease,UNK,UNK
M,S,x,I-Disease,UNK,UNK
e,B,n,I-Disease,UNK,UNK
i,M,n,I-Disease,UNK,UNK
.,E,n,I-Disease,UNK,UNK
SPACE,S,v,O,UNK,UNK
D,B,n,B-Disease,UNK,UNK
e,M,n,I-Disease,UNK,UNK
p,E,n,I-Disease,UNK,UNK
a,S,a,I-Disease,UNK,UNK
r,S,n,I-Disease,UNK,UNK
t,S,n,I-Disease,UNK,UNK
m,S,x,O,UNK,UNK
e,B,a,B-Level,UNK,UNK
n,E,a,I-Level,UNK,UNK
t,B,n,B-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
o,B,a,I-Disease,UNK,UNK
f,E,a,I-Disease,UNK,UNK
LB,B,m,O,UNK,UNK
E,E,m,O,UNK,UNK
n,S,x,O,UNK,UNK
d,B,nr,O,UNK,UNK
o,M,nr,O,UNK,UNK
c,E,nr,O,UNK,UNK
r,S,x,O,UNK,UNK
i,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,B,eng,I-Disease,UNK,UNK
F,M,eng,I-Disease,UNK,UNK
i,M,eng,I-Disease,UNK,UNK
r,E,eng,I-Disease,UNK,UNK
s,S,x,I-Disease,UNK,UNK
t,B,n,I-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
H,E,n,I-Disease,UNK,UNK
o,S,v,O,UNK,UNK
s,B,n,B-Disease,UNK,UNK
p,M,n,I-Disease,UNK,UNK
i,E,n,I-Disease,UNK,UNK
t,S,a,I-Disease,UNK,UNK
a,S,n,I-Disease,UNK,UNK
l,S,n,I-Disease,UNK,UNK
SPACE,S,x,O,UNK,UNK
A,B,a,B-Level,UNK,UNK
f,E,a,I-Level,UNK,UNK
f,B,n,B-Disease,UNK,UNK
i,E,n,I-Disease,UNK,UNK
l,B,a,I-Disease,UNK,UNK
i,E,a,I-Disease,UNK,UNK
a,B,m,O,UNK,UNK
t,E,m,O,UNK,UNK
e,S,x,O,UNK,UNK
d,B,nr,O,UNK,UNK
SPACE,M,nr,O,UNK,UNK
t,E,nr,O,UNK,UNK
o,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
C,B,nr,O,UNK,UNK
h,E,nr,O,UNK,UNK
o,S,x,O,UNK,UNK
n,S,x,O,UNK,UNK
g,B,nr,O,UNK,UNK
q,M,nr,O,UNK,UNK
i,E,nr,O,UNK,UNK
n,S,x,O,UNK,UNK
g,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
M,M,nr,O,UNK,UNK
e,E,nr,O,UNK,UNK
d,S,x,O,UNK,UNK
i,S,x,O,UNK,UNK
c,B,nr,O,UNK,UNK
a,M,nr,O,UNK,UNK
l,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
U,S,x,O,UNK,UNK
n,B,nr,O,UNK,UNK
i,E,nr,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,M,eng,I-Disease,UNK,UNK
C,M,eng,I-Disease,UNK,UNK
h,E,eng,I-Disease,UNK,UNK
o,S,x,I-Disease,UNK,UNK
n,B,n,I-Disease,UNK,UNK
g,M,n,I-Disease,UNK,UNK
q,E,n,I-Disease,UNK,UNK
i,S,v,O,UNK,UNK
n,B,n,B-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,M,eng,I-Disease,UNK,UNK
C,E,eng,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,eng,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
多,S,x,I-Disease,夕,duō
饮,B,n,I-Disease,饣,yǐn
、,M,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,B,n,I-Disease,UNK,UNK
双,M,n,I-Disease,又,shuāng
下,E,n,I-Disease,一,xià
肢,S,v,O,月,zhī
水,B,n,B-Disease,水,shuǐ
肿,M,n,I-Disease,月,zhǒng
SPACE,E,n,I-Disease,UNK,UNK
num,S,a,I-Disease,UNK,UNK
SPACE,S,n,I-Disease,UNK,UNK
个,S,n,I-Disease,人,gè
月,S,x,O,月,yuè
冶,B,a,B-Level,冫,yě
于,E,a,I-Level,二,yú
SPACE,B,n,B-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
num,B,a,I-Disease,UNK,UNK
num,E,a,I-Disease,UNK,UNK
num,B,m,O,UNK,UNK
SPACE,E,m,O,UNK,UNK
年,S,x,O,干,nián
SPACE,B,nr,O,UNK,UNK
num,M,nr,O,UNK,UNK
num,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
月,S,x,O,月,yuè
sep,sep,sep,sep,sep,sep
