word,bounds,flag,label,radical,pinyin
基,B,n,O,土,jī
础,E,n,O,石,chǔ
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
成,S,n,O,戈,chéng
、,S,x,O,UNK,UNK
周,B,f,O,口,zhōu
游,E,f,O,氵,yóu
、,S,x,O,UNK,UNK
蒋,B,nr,O,艹,jiǎng
兴,M,nr,O,八,xīng
亮,E,nr,O,亠,liàng
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
风,E,n,O,风,fēng
湿,B,vn,O,氵,shī
免,E,vn,O,刀,miǎn
疫,S,x,O,疒,yì
研,S,n,O,石,yán
究,S,x,O,穴,jiū
所,B,f,O,户,suǒ
(,E,f,O,UNK,UNK
周,S,x,O,口,zhōu
京,B,nr,O,亠,jīng
国,M,nr,O,囗,guó
、,E,nr,O,UNK,UNK
青,S,x,O,青,qīng
玉,S,x,O,玉,yù
凤,B,n,O,几,fèng
),E,n,O,UNK,UNK
LB,B,v,O,UNK,UNK
脂,E,v,O,月,zhī
氧,B,n,O,气,yǎng
素,M,n,O,糸,sù
SPACE,E,n,O,UNK,UNK
A,S,x,O,UNK,UNK
num,B,ns,O,UNK,UNK
SPACE,M,ns,O,UNK,UNK
对,E,ns,O,寸,duì
尿,S,x,O,尸,niào
酸,B,nr,O,酉,suān
诱,M,nr,O,讠,yòu
导,E,nr,O,寸,dǎo
的,S,x,O,白,dí
人,S,x,O,人,rén
脐,B,n,B-Drug,月,qí
静,M,n,I-Drug,青,jìng
脉,E,n,I-Drug,月,mài
内,S,x,I-Drug,冂,nèi
皮,B,eng,I-Drug,皮,pí
细,E,eng,I-Drug,纟,xì
胞,S,x,O,月,bāo
LB,S,p,O,UNK,UNK
炎,B,n,B-Test,火,yán
症,E,n,I-Test,疒,zhèng
反,B,vn,O,又,fǎn
应,E,vn,O,广,yīng
的,S,uj,O,白,dí
影,B,n,O,彡,yǐng
响,E,n,B-Anatomy,口,xiǎng
LB,B,n,I-Anatomy,UNK,UNK
易,E,n,I-Anatomy,日,yì
婷,B,n,I-Anatomy,女,tíng
婷,M,n,I-Anatomy,女,tíng
SPACE,M,n,I-Anatomy,UNK,UNK
SPACE,E,n,I-Anatomy,UNK,UNK
周,S,x,O,口,zhōu
京,B,n,O,亠,jīng
国,E,n,O,囗,guó
SPACE,B,vn,O,UNK,UNK
SPACE,E,vn,O,UNK,UNK
罗,S,uj,O,罒,luó
光,B,vn,O,儿,guāng
成,E,vn,O,戈,chéng
SPACE,S,x,O,UNK,UNK
SPACE,S,a,O,UNK,UNK
周,B,z,O,口,zhōu
游,E,z,O,氵,yóu
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
青,B,ns,O,青,qīng
玉,M,ns,O,玉,yù
凤,E,ns,O,几,fèng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
蒋,B,nr,O,艹,jiǎng
兴,M,nr,O,八,xīng
亮,E,nr,O,亠,liàng
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
摘,B,f,O,扌,zhāi
要,E,f,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
SPACE,M,nr,O,UNK,UNK
目,E,nr,O,目,mù
的,S,x,O,白,dí
SPACE,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
探,M,nr,O,扌,tàn
