word,bounds,flag,label,radical,pinyin
针,B,p,O,钅,zhēn
对,E,p,O,寸,duì
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
与,S,p,O,一,yǔ
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
外,B,n,O,夕,wài
科,M,n,O,禾,kē
手,M,n,O,手,shǒu
术,E,n,O,木,shù
规,B,n,O,见,guī
范,E,n,O,艹,fàn
的,S,uj,O,白,dí
LB,S,x,O,UNK,UNK
立,B,n,O,立,lì
场,E,n,O,土,cháng
声,B,n,O,士,shēng
明,E,n,O,日,míng
LB,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
医,B,n,O,匚,yī
师,E,n,O,巾,shī
协,B,n,O,十,xié
会,E,n,O,人,huì
外,B,n,O,夕,wài
科,E,n,O,禾,kē
医,B,n,O,匚,yī
师,E,n,O,巾,shī
分,B,n,O,刀,fēn
会,E,n,O,人,huì
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
与,S,p,O,一,yǔ
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
医,B,n,O,匚,yī
师,E,n,O,巾,shī
委,B,n,O,女,wěi
员,M,n,O,口,yuán
会,E,n,O,人,huì
LB,S,x,O,UNK,UNK
中,B,nt,O,丨,zhōng
华,M,nt,O,十,huá
医,M,nt,O,匚,yī
学,M,nt,O,子,xué
会,E,nt,O,人,huì
外,B,n,O,夕,wài
科,E,n,O,禾,kē
分,B,n,O,刀,fēn
会,E,n,O,人,huì
甲,B,l,O,田,jiǎ
状,M,l,O,犬,zhuàng
腺,E,l,O,月,xiàn
与,S,p,O,一,yǔ
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
外,B,nt,O,夕,wài
科,M,nt,O,禾,kē
学,E,nt,O,子,xué
组,S,zg,O,纟,zǔ
LB,S,x,O,UNK,UNK
我,B,r,O,戈,wǒ
国,E,r,O,囗,guó
肥,B,a,B-Disease,月,féi
胖,E,a,I-Disease,月,pàng
与,S,p,O,一,yǔ
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
减,B,v,O,冫,jiǎn
重,E,v,O,里,zhòng
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
外,B,n,O,夕,wài
科,E,n,O,禾,kē
),S,x,O,UNK,UNK
事,B,n,O,亅,shì
业,E,n,O,一,yè
LB,S,x,O,UNK,UNK
起,B,v,O,走,qǐ
源,M,v,O,氵,yuán
于,E,v,O,二,yú
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
年,S,m,O,干,nián
郑,S,ns,O,阝,zhèng
成,B,n,O,戈,chéng
竹,E,n,O,竹,zhú
教,B,n,O,攵,jiào
授,E,n,O,扌,shòu
开,B,v,O,廾,kāi
展,E,v,O,尸,zhǎn
的,S,uj,O,白,dí
第,B,m,O,竹,dì
一,M,m,O,一,yī
例,E,m,O,亻,lì
腹,B,n,B-Operation,月,fù
腔,M,n,I-Operation,月,qiāng
镜,E,n,I-Operation,钅,jìng
垂,B,v,I-Operation,土,chuí
直,E,v,I-Operation,目,zhí
LB,S,x,I-Operation,UNK,UNK
胃,S,n,I-Operation,月,wèi
绑,B,n,I-Operation,纟,bǎng
带,E,n,I-Operation,巾,dài
术,S,v,I-Operation,木,shù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
经,E,p,O,纟,jīng
过,B,ns,O,辶,guò
近,E,ns,O,辶,jìn
num,B,a,O,UNK,UNK
num,E,a,O,UNK,UNK
年,S,p,O,干,nián
的,B,n,O,白,dí
发,M,n,O,又,fā
展,E,n,O,尸,zhǎn
sep,sep,sep,sep,sep,sep
国,B,ns,O,囗,guó
内,E,ns,O,冂,nèi
开,B,a,O,廾,kāi
展,E,a,O,尸,zhǎn
手,S,p,O,手,shǒu
术,B,n,O,木,shù
的,M,n,O,白,dí
医,E,n,O,匚,yī
院,B,n,O,阝,yuàn
LB,M,n,O,UNK,UNK
已,M,n,O,己,yǐ
经,E,n,O,纟,jīng
超,B,n,O,走,chāo
过,E,n,O,辶,guò
num,S,uj,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
手,E,ns,O,手,shǒu
术,B,a,O,木,shù
例,E,a,O,亻,lì
数,S,p,O,攵,shù
近,B,n,O,辶,jìn
年,M,n,O,干,nián
也,E,n,O,乙,yě
呈,B,n,O,口,chéng
现,M,n,O,见,xiàn
快,M,n,O,忄,kuài
速,E,n,O,辶,sù
sep,sep,sep,sep,sep,sep
这,B,a,O,辶,zhè
LB,E,a,O,UNK,UNK
是,S,p,O,日,shì
令,B,n,O,人,líng
人,M,n,O,人,rén
可,E,n,O,口,kě
喜,B,n,O,口,xǐ
也,M,n,O,乙,yě
值,M,n,O,亻,zhí
得,E,n,O,彳,dé
欣,B,n,O,欠,xīn
sep,sep,sep,sep,sep,sep
为,E,a,O,丶,wéi
了,S,p,O,乙,liǎo
指,B,n,O,扌,zhǐ
导,M,n,O,寸,dǎo
及,E,n,O,又,jí
规,B,n,O,见,guī
范,M,n,O,艹,fàn
该,M,n,O,讠,gāi
学,E,n,O,子,xué
LB,B,n,O,UNK,UNK
科,E,n,O,禾,kē
的,S,uj,O,白,dí
sep,sep,sep,sep,sep,sep
经,S,p,O,纟,jīng
过,B,n,O,辶,guò
一,M,n,O,一,yī
定,E,n,O,宀,dìng
sep,sep,sep,sep,sep,sep
中,B,n,O,丨,zhōng
华,M,n,O,十,huá
医,E,n,O,匚,yī
学,B,n,O,子,xué
会,M,n,O,人,huì
外,M,n,O,夕,wài
LB,E,n,O,UNK,UNK
科,B,n,O,禾,kē
学,E,n,O,子,xué
分,S,uj,O,刀,fēn
会,S,x,O,人,huì
内,B,n,O,冂,nèi
分,E,n,O,刀,fēn
泌,B,n,O,氵,mì
外,E,n,O,夕,wài
科,S,x,O,禾,kē
学,B,ns,O,子,xué
组,E,ns,O,纟,zǔ
联,B,n,O,耳,lián
合,E,n,O,口,hé
腹,B,n,O,月,fù
腔,E,n,O,月,qiāng
镜,B,n,O,钅,jìng
与,E,n,O,一,yǔ
内,B,n,O,冂,nèi
镜,E,n,O,钅,jìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
学,B,a,O,子,xué
LB,E,a,O,UNK,UNK
组,S,p,O,纟,zǔ
、,B,n,O,UNK,UNK
胃,M,n,O,月,wèi
肠,E,n,O,月,cháng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
学,B,n,O,子,xué
组,E,n,O,纟,zǔ
及,B,n,O,又,jí
外,M,n,O,夕,wài
科,E,n,O,禾,kē
手,S,x,O,手,shǒu
术,B,nt,O,木,shù
学,M,nt,O,子,xué
学,M,nt,O,子,xué
组,M,nt,O,纟,zǔ
分,E,nt,O,刀,fēn
别,B,n,O,刂,bié
于,E,n,O,二,yú
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,B,l,O,UNK,UNK
num,M,l,O,UNK,UNK
年,E,l,O,干,nián
LB,S,p,O,UNK,UNK
和,B,v,O,口,hé
num,E,v,O,UNK,UNK
num,B,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
num,E,nt,O,UNK,UNK
年,S,zg,O,干,nián
先,S,x,O,儿,xiān
后,B,r,O,口,hòu
制,E,r,O,刂,zhì
订,B,a,B-Disease,讠,dìng
和,E,a,I-Disease,口,hé
颁,S,p,O,页,bān
布,B,n,B-Disease,巾,bù
了,M,n,I-Disease,乙,liǎo
《,E,n,I-Disease,UNK,UNK
中,B,n,O,丨,zhōng
国,E,n,O,囗,guó
肥,S,x,O,月,féi
胖,B,v,O,月,pàng
病,E,v,O,疒,bìng
外,B,v,O,夕,wài
科,E,v,O,禾,kē
治,B,n,O,氵,zhì
疗,E,n,O,疒,liáo
LB,S,x,O,UNK,UNK
指,B,n,O,扌,zhǐ
南,E,n,O,十,nán
(,S,x,O,UNK,UNK
num,B,v,O,UNK,UNK
num,M,v,O,UNK,UNK
num,E,v,O,UNK,UNK
num,B,m,O,UNK,UNK
),M,m,O,UNK,UNK
》,M,m,O,UNK,UNK
及,E,m,O,又,jí
《,S,m,O,UNK,UNK
中,S,ns,O,丨,zhōng
国,B,n,O,囗,guó
糖,E,n,O,米,táng
尿,B,n,O,尸,niào
病,E,n,O,疒,bìng
外,B,v,O,夕,wài
科,E,v,O,禾,kē
治,S,uj,O,氵,zhì
疗,B,m,O,疒,liáo
专,M,m,O,一,zhuān
家,E,m,O,宀,jiā
指,B,n,B-Operation,扌,zhǐ
导,M,n,I-Operation,寸,dǎo
LB,E,n,I-Operation,UNK,UNK
意,B,v,I-Operation,心,yì
见,E,v,I-Operation,见,jiàn
(,S,x,I-Operation,UNK,UNK
sep,sep,sep,sep,sep,sep
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
年,M,n,O,干,nián
中,E,n,O,丨,zhōng
国,B,n,O,囗,guó
医,E,n,O,匚,yī
师,S,uj,O,巾,shī
协,S,x,O,十,xié
会,B,n,O,人,huì
外,E,n,O,夕,wài
科,B,n,O,禾,kē
医,E,n,O,匚,yī
师,S,x,O,巾,shī
分,B,ns,O,刀,fēn
会,E,ns,O,人,huì
LB,B,n,O,UNK,UNK
肥,E,n,O,月,féi
胖,B,n,O,月,pàng
和,E,n,O,口,hé
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,B,n,O,疒,bìng
外,E,n,O,夕,wài
科,B,n,O,禾,kē
医,E,n,O,匚,yī
师,B,a,O,巾,shī
委,E,a,O,女,wěi
员,S,p,O,口,yuán
会,B,n,O,人,huì
(,M,n,O,UNK,UNK
C,E,n,O,UNK,UNK
h,B,n,O,UNK,UNK
i,E,n,O,UNK,UNK
n,B,n,O,UNK,UNK
e,E,n,O,UNK,UNK
s,B,n,O,UNK,UNK
e,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
S,S,x,O,UNK,UNK
o,B,nt,O,UNK,UNK
c,M,nt,O,UNK,UNK
i,M,nt,O,UNK,UNK
e,M,nt,O,UNK,UNK
t,E,nt,O,UNK,UNK
y,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
f,B,n,O,UNK,UNK
o,E,n,O,UNK,UNK
r,B,l,O,UNK,UNK
LB,M,l,O,UNK,UNK
M,E,l,O,UNK,UNK
e,S,p,O,UNK,UNK
t,B,v,O,UNK,UNK
a,E,v,O,UNK,UNK
b,B,nt,O,UNK,UNK
o,M,nt,O,UNK,UNK
l,E,nt,O,UNK,UNK
i,S,zg,O,UNK,UNK
c,S,x,O,UNK,UNK
SPACE,B,r,O,UNK,UNK
a,E,r,O,UNK,UNK
n,B,a,B-Disease,UNK,UNK
d,E,a,I-Disease,UNK,UNK
SPACE,S,p,O,UNK,UNK
B,B,n,B-Disease,UNK,UNK
a,M,n,I-Disease,UNK,UNK
r,E,n,I-Disease,UNK,UNK
i,B,n,O,UNK,UNK
a,E,n,O,UNK,UNK
t,S,x,O,UNK,UNK
r,B,v,O,UNK,UNK
i,E,v,O,UNK,UNK
c,B,v,O,UNK,UNK
SPACE,E,v,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,E,n,O,UNK,UNK
C,B,n,O,UNK,UNK
S,M,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,B,n,O,UNK,UNK
年,E,n,O,干,nián
num,S,uj,O,UNK,UNK
num,S,x,O,UNK,UNK
月,B,n,O,月,yuè
C,E,n,O,UNK,UNK
S,B,n,O,UNK,UNK
M,E,n,O,UNK,UNK
B,S,x,O,UNK,UNK
S,B,ns,O,UNK,UNK
发,E,ns,O,又,fā
表,B,n,O,衣,biǎo
了,E,n,O,乙,liǎo
《,B,n,O,UNK,UNK
中,E,n,O,丨,zhōng
国,B,n,O,囗,guó
肥,E,n,O,月,féi
胖,B,n,O,月,pàng
和,E,n,O,口,hé
num,B,n,O,UNK,UNK
型,E,n,O,土,xíng
糖,B,a,O,米,táng
尿,E,a,O,尸,niào
病,S,p,O,疒,bìng
LB,B,n,O,UNK,UNK
外,M,n,O,夕,wài
科,E,n,O,禾,kē
治,B,n,O,氵,zhì
疗,E,n,O,疒,liáo
sep,sep,sep,sep,sep,sep
num,M,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,B,n,O,UNK,UNK
年,E,n,O,干,nián
num,S,uj,O,UNK,UNK
num,S,x,O,UNK,UNK
月,B,n,O,月,yuè
人,E,n,O,人,rén
民,B,n,O,乛,mín
卫,E,n,O,卩,wèi
生,S,x,O,生,shēng
出,B,ns,O,凵,chū
版,E,ns,O,片,bǎn
LB,B,n,O,UNK,UNK
社,E,n,O,礻,shè
出,B,n,O,凵,chū
版,E,n,O,片,bǎn
了,B,n,O,乙,liǎo
《,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
旨,M,n,O,日,zhǐ
在,E,n,O,土,zài
规,B,n,O,见,guī
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
少,B,n,O,小,shǎo
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
超,B,n,O,走,chāo
手,E,n,O,手,shǒu
术,B,n,O,木,shù
指,E,n,O,扌,zhǐ
征,S,x,O,彳,zhēng
盲,B,ns,O,目,máng
目,E,ns,O,目,mù
追,B,n,O,辶,zhuī
sep,sep,sep,sep,sep,sep
不,E,n,O,一,bù
应,B,n,O,广,yīng
用,E,n,O,用,yòng
创,S,x,O,刂,chuàng
伤,B,ns,O,亻,shāng
小,E,ns,O,小,xiǎo
并,B,n,O,干,bìng
发,E,n,O,又,fā
症,B,n,O,疒,zhèng
少,E,n,O,小,shǎo
的,B,n,O,白,dí
腹,E,n,O,月,fù
腔,B,n,O,月,qiāng
镜,E,n,O,钅,jìng
手,B,n,O,手,shǒu
术,E,n,O,木,shù
而,B,a,O,而,ér
LB,E,a,O,UNK,UNK
仍,S,p,O,亻,réng
然,B,n,O,灬,rán
采,M,n,O,采,cǎi
用,E,n,O,用,yòng
传,B,n,O,亻,chuán
统,E,n,O,纟,tǒng
的,B,n,O,白,dí
开,E,n,O,廾,kāi
腹,B,n,O,月,fù
手,M,n,O,手,shǒu
术,E,n,O,木,shù
方,S,x,O,方,fāng
法,B,nt,O,氵,fǎ
;,M,nt,O,UNK,UNK
手,M,nt,O,手,shǒu
术,M,nt,O,木,shù
sep,sep,sep,sep,sep,sep
将,B,n,O,寸,jiāng
一,E,n,O,一,yī
些,S,x,O,二,xiē
探,B,ns,O,扌,tàn
索,E,ns,O,糸,suǒ
性,B,n,O,忄,xìng
的,E,n,O,白,dí
实,B,n,O,宀,shí
验,E,n,O,马,yàn
性,B,n,O,忄,xìng
LB,E,n,O,UNK,UNK
手,B,n,O,手,shǒu
术,E,n,O,木,shù
作,B,n,O,亻,zuò
为,E,n,O,丶,wéi
治,B,a,O,氵,zhì
疗,E,a,O,疒,liáo
性,S,p,O,忄,xìng
手,B,n,O,手,shǒu
术,M,n,O,木,shù
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
本,B,ns,O,木,běn
声,E,ns,O,士,shēng
明,B,n,O,日,míng
旨,E,n,O,日,zhǐ
在,B,n,O,土,zài
从,E,n,O,人,cóng
开,B,n,O,廾,kāi
展,E,n,O,尸,zhǎn
手,B,n,O,手,shǒu
术,E,n,O,木,shù
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
LB,B,a,O,UNK,UNK
及,E,a,O,又,jí
术,S,p,O,木,shù
者,B,n,O,耂,zhě
资,M,n,O,贝,zī
质,E,n,O,贝,zhì
、,B,n,O,UNK,UNK
手,E,n,O,手,shǒu
术,B,n,O,木,shù
指,E,n,O,扌,zhǐ
征,B,n,O,彳,zhēng
、,M,n,O,UNK,UNK
手,E,n,O,手,shǒu
术,S,x,O,木,shù
方,B,nt,O,方,fāng
式,M,nt,O,弋,shì
及,M,nt,O,又,jí
术,M,nt,O,木,shù
后,E,nt,O,口,hòu
sep,sep,sep,sep,sep,sep
LB,E,ns,O,UNK,UNK
一,B,n,O,一,yī
、,E,n,O,UNK,UNK
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
及,B,n,O,又,jí
术,E,n,O,木,shù
者,B,n,O,耂,zhě
资,E,n,O,贝,zī
质,B,n,O,贝,zhì
LB,E,n,O,UNK,UNK
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
与,S,p,O,一,yǔ
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
且,B,a,O,一,qiě
切,E,a,O,刀,qiē
实,S,p,O,宀,shí
可,B,n,O,口,kě
LB,M,n,O,UNK,UNK
行,E,n,O,行,háng
",",B,n,O,UNK,UNK
故,E,n,O,攵,gù
建,B,n,O,廴,jiàn
议,E,n,O,讠,yì
sep,sep,sep,sep,sep,sep
LB,E,a,O,UNK,UNK
二,S,p,O,二,èr
、,B,n,O,UNK,UNK
手,M,n,O,手,shǒu
术,E,n,O,木,shù
指,B,n,O,扌,zhǐ
征,E,n,O,彳,zhēng
LB,B,n,O,UNK,UNK
肥,E,n,O,月,féi
胖,B,n,O,月,pàng
与,M,n,O,一,yǔ
糖,E,n,O,米,táng
尿,S,x,O,尸,niào
病,B,nt,O,疒,bìng
外,M,nt,O,夕,wài
科,M,nt,O,禾,kē
手,M,nt,O,手,shǒu
术,E,nt,O,木,shù
开,B,n,O,廾,kāi
展,E,n,O,尸,zhǎn
的,B,n,O,白,dí
适,E,n,O,辶,shì
应,B,l,O,广,yīng
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
