word,bounds,flag,label,radical,pinyin
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
勇,S,n,O,力,yǒng
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
血,B,n,B-Test,血,xiě
清,E,n,I-Test,氵,qīng
脂,B,n,I-Test,月,zhī
肪,E,n,I-Test,月,fáng
因,B,n,I-Test,囗,yīn
子,E,n,I-Test,子,zǐ
SPACE,S,x,O,UNK,UNK
A,B,eng,B-Test,UNK,UNK
N,M,eng,I-Test,UNK,UNK
G,M,eng,I-Test,UNK,UNK
P,M,eng,I-Test,UNK,UNK
T,M,eng,I-Test,UNK,UNK
L,M,eng,I-Test,UNK,UNK
num,E,eng,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
水,B,n,O,水,shuǐ
平,E,n,O,干,píng
与,S,p,O,一,yǔ
肥,B,a,B-Disease,月,féi
胖,E,a,I-Disease,月,pàng
及,S,c,O,又,jí
LB,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
的,S,uj,O,白,dí
相,B,l,O,目,xiāng
关,M,l,O,丷,guān
性,E,l,O,忄,xìng
LB,S,x,O,UNK,UNK
王,S,nr,O,王,wáng
奕,S,z,O,大,yì
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
周,B,nr,O,口,zhōu
勇,E,nr,O,力,yǒng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
肖,B,nr,O,月,xiāo
元,M,nr,O,二,yuán
元,E,nr,O,二,yuán
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
徐,B,nrfg,O,彳,xú
淼,E,nrfg,O,水,miǎo
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
魏,B,nr,O,鬼,wèi
丽,E,nr,O,一,lì
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
摘,B,v,O,扌,zhāi
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
目,B,n,O,目,mù
的,E,n,O,白,dí
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
测,B,v,O,氵,cè
定,E,v,O,宀,dìng
正,B,d,O,止,zhèng
常,E,d,O,巾,cháng
人,B,n,O,人,rén
群,E,n,O,羊,qún
及,S,c,O,又,jí
新,S,a,O,斤,xīn
诊,B,v,O,讠,zhěn
断,E,v,O,斤,duàn
的,S,uj,O,白,dí
SPACE,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
血,B,n,O,血,xiě
清,E,n,O,氵,qīng
中,S,f,O,丨,zhōng
血,B,n,B-Test,血,xiě
管,E,n,I-Test,竹,guǎn
生,B,l,I-Test,生,shēng
成,M,l,I-Test,戈,chéng
素,E,l,I-Test,糸,sù
样,S,n,I-Test,木,yàng
蛋,B,n,I-Test,虫,dàn
白,E,n,I-Test,白,bái
SPACE,S,x,I-Test,UNK,UNK
num,S,x,I-Test,UNK,UNK
(,S,x,O,UNK,UNK
A,B,eng,B-Test,UNK,UNK
N,M,eng,I-Test,UNK,UNK
G,M,eng,I-Test,UNK,UNK
P,M,eng,I-Test,UNK,UNK
T,M,eng,I-Test,UNK,UNK
L,M,eng,I-Test,UNK,UNK
num,E,eng,I-Test,UNK,UNK
),S,x,O,UNK,UNK
水,S,n,O,水,shuǐ
LB,S,x,O,UNK,UNK
平,S,n,O,干,píng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
探,E,vn,O,扌,tàn
讨,B,vn,O,讠,tǎo
脂,E,vn,O,月,zhī
肪,S,x,O,月,fáng
因,S,n,O,囗,yīn
子,S,x,O,子,zǐ
SPACE,S,x,O,UNK,UNK
A,B,n,B-Test,UNK,UNK
N,E,n,I-Test,UNK,UNK
G,B,n,I-Test,UNK,UNK
P,E,n,I-Test,UNK,UNK
T,B,n,I-Test,UNK,UNK
L,E,n,I-Test,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,B,eng,B-Test,UNK,UNK
与,M,eng,I-Test,一,yǔ
体,M,eng,I-Test,亻,tǐ
脂,M,eng,I-Test,月,zhī
参,M,eng,I-Test,厶,cān
数,M,eng,I-Test,攵,shù
、,E,eng,I-Test,UNK,UNK
糖,S,x,O,米,táng
脂,B,n,O,月,zhī
代,E,n,O,亻,dài
谢,S,p,O,讠,xiè
、,B,a,B-Disease,UNK,UNK
胰,E,a,I-Disease,月,yí
岛,S,c,O,山,dǎo
素,S,x,O,糸,sù
抵,S,x,B-Disease,扌,dǐ
抗,S,x,I-Disease,扌,kàng
的,S,k,I-Disease,白,dí
关,B,n,I-Disease,丷,guān
系,M,n,I-Disease,糸,xì
sep,sep,sep,sep,sep,sep
SPACE,B,vn,O,UNK,UNK
方,E,vn,O,方,fāng
法,S,x,O,氵,fǎ
SPACE,S,n,O,UNK,UNK
收,S,x,O,攵,shōu
集,S,x,O,隹,jí
正,B,n,B-Test,止,zhèng
常,E,n,I-Test,巾,cháng
糖,B,n,I-Test,米,táng
调,E,n,I-Test,讠,tiáo
节,B,n,I-Test,艹,jié
(,E,n,I-Test,UNK,UNK
N,S,x,O,UNK,UNK
G,B,eng,B-Test,UNK,UNK
R,M,eng,I-Test,UNK,UNK
),M,eng,I-Test,UNK,UNK
和,M,eng,I-Test,口,hé
LB,M,eng,I-Test,UNK,UNK
新,M,eng,I-Test,斤,xīn
诊,E,eng,I-Test,讠,zhěn
断,S,x,O,斤,duàn
SPACE,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
SPACE,S,p,O,UNK,UNK
型,B,a,B-Disease,土,xíng
糖,E,a,I-Disease,米,táng
尿,S,c,O,尸,niào
病,S,x,O,疒,bìng
患,S,x,B-Disease,心,huàn
者,S,x,I-Disease,耂,zhě
SPACE,S,k,I-Disease,UNK,UNK
num,B,n,I-Disease,UNK,UNK
num,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
SPACE,S,uj,O,UNK,UNK
sep,sep,sep,sep,sep,sep
按,E,vn,O,扌,àn
体,S,x,O,亻,tǐ
重,S,n,O,里,zhòng
指,S,x,O,扌,zhǐ
数,S,x,O,攵,shù
≥,B,n,B-Test,UNK,UNK
num,E,n,I-Test,UNK,UNK
num,B,n,I-Test,UNK,UNK
SPACE,E,n,I-Test,UNK,UNK
k,B,n,I-Test,UNK,UNK
g,E,n,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
/,B,eng,B-Test,UNK,UNK
SPACE,M,eng,I-Test,UNK,UNK
m,M,eng,I-Test,UNK,UNK
num,M,eng,I-Test,UNK,UNK
分,M,eng,I-Test,刀,fēn
为,M,eng,I-Test,丶,wéi
正,E,eng,I-Test,止,zhèng
常,S,x,O,巾,cháng
糖,B,n,O,米,táng
调,E,n,O,讠,tiáo
节,S,p,O,艹,jié
正,B,a,B-Disease,止,zhèng
常,E,a,I-Disease,巾,cháng
体,S,c,O,亻,tǐ
重,S,x,O,里,zhòng
组,S,x,B-Disease,纟,zǔ
(,S,x,I-Disease,UNK,UNK
N,S,k,I-Disease,UNK,UNK
G,B,n,I-Disease,UNK,UNK
R,M,n,I-Disease,UNK,UNK
-,E,n,I-Disease,UNK,UNK
N,S,uj,O,UNK,UNK
W,B,l,O,UNK,UNK
),M,l,O,UNK,UNK
、,E,l,O,UNK,UNK
正,S,x,O,止,zhèng
常,S,nr,O,巾,cháng
糖,S,z,O,米,táng
调,S,x,O,讠,tiáo
LB,S,x,O,UNK,UNK
节,B,nr,O,艹,jié
超,E,nr,O,走,chāo
重,S,x,O,里,zhòng
SPACE,S,x,O,UNK,UNK
/,B,nr,O,UNK,UNK
肥,M,nr,O,月,féi
胖,E,nr,O,月,pàng
组,S,x,O,纟,zǔ
(,S,x,O,UNK,UNK
N,B,nrfg,O,UNK,UNK
G,E,nrfg,O,UNK,UNK
R,S,x,O,UNK,UNK
-,S,x,O,UNK,UNK
O,B,nr,O,UNK,UNK
W,E,nr,O,UNK,UNK
/,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
O,B,v,O,UNK,UNK
B,E,v,O,UNK,UNK
),S,x,O,UNK,UNK
、,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
型,B,n,O,土,xíng
糖,E,n,O,米,táng
尿,S,x,O,尸,niào
病,S,x,O,疒,bìng
正,B,v,O,止,zhèng
常,E,v,O,巾,cháng
体,B,d,O,亻,tǐ
重,E,d,O,里,zhòng
组,B,n,O,纟,zǔ
(,E,n,O,UNK,UNK
T,S,c,O,UNK,UNK
num,S,a,O,UNK,UNK
D,B,v,O,UNK,UNK
M,E,v,O,UNK,UNK
-,S,uj,O,UNK,UNK
N,S,x,O,UNK,UNK
W,S,x,B-Disease,UNK,UNK
),S,x,I-Disease,UNK,UNK
、,S,k,I-Disease,UNK,UNK
num,B,n,I-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
型,E,n,I-Disease,土,xíng
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,B,n,O,疒,bìng
超,E,n,O,走,chāo
重,S,f,O,里,zhòng
SPACE,B,n,B-Test,UNK,UNK
/,E,n,I-Test,UNK,UNK
肥,B,l,I-Test,月,féi
胖,M,l,I-Test,月,pàng
组,E,l,I-Test,纟,zǔ
(,S,n,I-Test,UNK,UNK
T,B,n,I-Test,UNK,UNK
num,E,n,I-Test,UNK,UNK
D,S,x,I-Test,UNK,UNK
M,S,x,I-Test,UNK,UNK
-,S,x,O,UNK,UNK
O,B,eng,B-Test,UNK,UNK
W,M,eng,I-Test,UNK,UNK
/,M,eng,I-Test,UNK,UNK
LB,M,eng,I-Test,UNK,UNK
O,M,eng,I-Test,UNK,UNK
B,M,eng,I-Test,UNK,UNK
),E,eng,I-Test,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,S,n,O,UNK,UNK
个,S,x,O,人,gè
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
检,S,n,O,木,jiǎn
测,S,x,O,氵,cè
所,S,x,O,户,suǒ
有,B,n,B-Test,月,yǒu
研,E,n,I-Test,石,yán
究,B,n,I-Test,穴,jiū
对,E,n,I-Test,寸,duì
象,B,n,I-Test,豕,xiàng
血,E,n,I-Test,血,xiě
清,S,x,O,氵,qīng
SPACE,B,eng,B-Test,UNK,UNK
A,M,eng,I-Test,UNK,UNK
N,M,eng,I-Test,UNK,UNK
G,M,eng,I-Test,UNK,UNK
P,M,eng,I-Test,UNK,UNK
T,M,eng,I-Test,UNK,UNK
L,E,eng,I-Test,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
水,E,n,O,水,shuǐ
平,S,p,O,干,píng
、,B,a,B-Disease,UNK,UNK
空,E,a,I-Disease,穴,kōng
腹,S,c,O,月,fù
胰,S,x,O,月,yí
岛,S,x,B-Disease,山,dǎo
素,S,x,I-Disease,糸,sù
和,S,k,I-Disease,口,hé
糖,B,n,I-Disease,米,táng
