word,bounds,flag,label,radical,pinyin
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
科,S,n,O,禾,kē
(,S,x,O,UNK,UNK
杨,B,nr,O,木,yáng
玉,E,nr,O,玉,yù
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
体,E,vn,O,亻,tǐ
检,B,vn,O,木,jiǎn
科,E,vn,O,禾,kē
(,S,x,O,UNK,UNK
邓,S,n,O,阝,dèng
仲,S,x,O,亻,zhòng
良,B,nr,O,艮,liáng
),E,nr,O,UNK,UNK
;,S,x,O,UNK,UNK
广,S,x,O,广,guǎng
东,B,v,O,一,dōng
广,E,v,O,广,guǎng
州,S,n,O,川,zhōu
中,S,x,O,丨,zhōng
山,B,nr,O,山,shān
大,M,nr,O,大,dà
学,E,nr,O,子,xué
孙,S,x,O,子,sūn
≥,S,x,O,UNK,UNK
仙,B,ns,O,亻,xiān
纪,E,ns,O,纟,jì
念,B,nt,O,心,niàn
医,M,nt,O,匚,yī
院,M,nt,O,阝,yuàn
心,M,nt,O,心,xīn
内,M,nt,O,冂,nèi
LB,E,nt,O,UNK,UNK
科,S,zg,O,禾,kē
(,S,x,O,UNK,UNK
黄,S,ng,O,黄,huáng
辉,B,n,O,车,huī
sep,sep,sep,sep,sep,sep
王,B,vn,O,王,wáng
景,E,vn,O,日,jǐng
峰,S,x,O,山,fēng
),S,n,O,UNK,UNK
;,S,x,O,UNK,UNK
广,B,nr,O,广,guǎng
东,E,nr,O,一,dōng
东,S,x,O,一,dōng
莞,S,x,O,艹,guān
市,B,v,O,巾,shì
横,E,v,O,木,héng
沥,S,n,O,氵,lì
社,S,x,O,礻,shè
区,B,nr,O,匚,qū
卫,M,nr,O,卩,wèi
生,E,nr,O,生,shēng
服,S,x,O,月,fú
务,S,x,O,力,wù
中,B,ns,O,丨,zhōng
心,E,ns,O,心,xīn
(,B,nt,O,UNK,UNK
黄,M,nt,O,黄,huáng
光,M,nt,O,儿,guāng
sep,sep,sep,sep,sep,sep
杨,E,vn,O,木,yáng
庆,S,x,O,广,qìng
LB,S,n,O,UNK,UNK
东,S,x,O,一,dōng
",",B,nr,O,UNK,UNK
卢,E,nr,O,卜,lú
sep,sep,sep,sep,sep,sep
朱,S,x,O,木,zhū
浩,S,n,O,氵,hào
源,S,x,O,氵,yuán
),B,nr,O,UNK,UNK
LB,E,nr,O,UNK,UNK
空,S,x,O,穴,kōng
腹,S,x,O,月,fù
血,B,v,O,血,xiě
糖,E,v,O,米,táng
、,S,n,O,UNK,UNK
糖,S,x,O,米,táng
负,B,nr,O,贝,fù
荷,M,nr,O,艹,hé
后,E,nr,O,口,hòu
SPACE,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,B,ns,O,UNK,UNK
h,E,ns,O,UNK,UNK
SPACE,B,nt,O,UNK,UNK
血,M,nt,O,血,xiě
糖,M,nt,O,米,táng
和,M,nt,O,口,hé
SPACE,M,nt,O,UNK,UNK
H,E,nt,O,UNK,UNK
B,S,zg,O,UNK,UNK
A,S,x,O,UNK,UNK
num,S,ng,O,UNK,UNK
C,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
对,B,n,O,寸,duì
糖,E,n,O,米,táng
尿,S,n,O,尸,niào
病,S,n,O,疒,bìng
的,S,x,O,白,dí
诊,S,n,O,讠,zhěn
断,S,x,O,斤,duàn
价,B,nr,O,亻,jià
值,E,nr,O,亻,zhí
LB,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
毅,M,nr,O,殳,yì
方,E,nr,O,方,fāng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
黄,B,ns,O,黄,huáng
辉,E,ns,O,车,huī
SPACE,B,ns,O,UNK,UNK
SPACE,M,ns,O,UNK,UNK
彭,E,ns,O,彡,péng
贵,B,i,O,贝,guì
成,E,i,O,戈,chéng
SPACE,B,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
杨,M,n,O,木,yáng
玉,E,n,O,玉,yù
SPACE,B,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
邓,M,n,O,阝,dèng
仲,E,n,O,亻,zhòng
良,S,x,O,艮,liáng
SPACE,B,nr,O,UNK,UNK
SPACE,M,nr,O,UNK,UNK
黄,E,nr,O,黄,huáng
光,S,x,O,儿,guāng
宇,B,nr,O,宀,yǔ
SPACE,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
杨,S,ns,O,木,yáng
庆,S,x,O,广,qìng
东,B,nr,O,一,dōng
SPACE,M,nr,O,UNK,UNK
SPACE,E,nr,O,UNK,UNK
卢,S,x,O,卜,lú
力,B,nr,O,力,lì
沾,M,nr,O,氵,zhān
SPACE,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
朱,S,x,O,木,zhū
浩,B,n,B-Test,氵,hào
源,E,n,I-Test,氵,yuán
SPACE,B,n,I-Test,UNK,UNK
SPACE,E,n,I-Test,UNK,UNK
王,S,x,O,王,wáng
景,S,zg,B-Test,日,jǐng
峰,B,n,I-Test,山,fēng
LB,E,n,I-Test,UNK,UNK
[,S,f,I-Test,UNK,UNK
提,S,x,I-Test,扌,tí
要,S,x,I-Test,覀,yào
],S,x,I-Test,UNK,UNK
SPACE,S,x,I-Test,UNK,UNK
SPACE,S,x,I-Test,UNK,UNK
SPACE,B,n,I-Test,UNK,UNK
采,E,n,I-Test,采,cǎi
用,S,c,O,用,yòng
整,S,x,O,攵,zhěng
群,B,eng,B-Test,羊,qún
抽,M,eng,I-Test,扌,chōu
样,M,eng,I-Test,木,yàng
sep,sep,sep,sep,sep,sep
对,S,n,O,寸,duì
东,S,x,O,一,dōng
莞,B,nr,O,艹,guān
市,E,nr,O,巾,shì
横,S,x,O,木,héng
沥,S,x,O,氵,lì
镇,B,v,O,钅,zhèn
SPACE,E,v,O,UNK,UNK
num,S,n,O,UNK,UNK
num,S,x,O,UNK,UNK
SPACE,B,nr,O,UNK,UNK
岁,M,nr,O,山,suì
以,E,nr,O,人,yǐ
上,S,x,O,一,shàng
的,S,x,O,白,dí
SPACE,B,ns,O,UNK,UNK
num,E,ns,O,UNK,UNK
SPACE,B,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
SPACE,M,nt,O,UNK,UNK
名,E,nt,O,口,míng
户,S,zg,O,户,hù
籍,S,x,O,竹,jí
居,S,ng,O,尸,jū
民,B,n,O,乛,mín
进,E,n,O,辶,jìn
行,B,n,O,行,háng
问,E,n,O,门,wèn
卷,S,n,O,㔾,juàn
调,S,n,O,讠,tiáo
查,S,x,O,木,chá
和,S,n,O,口,hé
身,S,x,O,身,shēn
高,B,nr,O,高,gāo
、,E,nr,O,UNK,UNK
LB,S,x,O,UNK,UNK
体,B,nr,O,亻,tǐ
重,M,nr,O,里,zhòng
、,E,nr,O,UNK,UNK
腰,S,x,O,月,yāo
围,S,x,O,囗,wéi
、,B,ns,O,UNK,UNK
臀,E,ns,O,月,tún
围,B,ns,O,囗,wéi
、,M,ns,O,UNK,UNK
sep,sep,sep,sep,sep,sep
同,S,x,O,口,tóng
时,B,nr,O,日,shí
检,E,nr,O,木,jiǎn
测,S,x,O,氵,cè
血,S,x,O,血,xiě
脂,B,v,O,月,zhī
、,E,v,O,UNK,UNK
空,S,n,O,穴,kōng
腹,S,x,O,月,fù
血,B,nr,O,血,xiě
糖,M,nr,O,米,táng
(,E,nr,O,UNK,UNK
F,S,x,O,UNK,UNK
P,S,x,O,UNK,UNK
G,B,ns,O,UNK,UNK
),E,ns,O,UNK,UNK
、,B,nt,O,UNK,UNK
H,M,nt,O,UNK,UNK
B,M,nt,O,UNK,UNK
A,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
C,E,nt,O,UNK,UNK
及,S,zg,O,又,jí
糖,S,x,O,米,táng
负,S,ng,O,贝,fù
荷,B,n,O,艹,hé
后,E,n,O,口,hòu
SPACE,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
SPACE,S,n,O,UNK,UNK
h,S,n,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
血,S,n,O,血,xiě
糖,S,x,O,米,táng
(,B,nr,O,UNK,UNK
sep,sep,sep,sep,sep,sep
仅,B,nr,O,亻,jǐn
单,E,nr,O,十,dān
项,S,x,O,页,xiàng
血,S,x,O,血,xiě
LB,B,v,O,UNK,UNK
糖,E,v,O,米,táng
指,S,n,O,扌,zhǐ
标,S,x,O,木,biāo
增,B,nr,O,土,zēng
高,M,nr,O,高,gāo
而,E,nr,O,而,ér
无,S,x,O,一,wú
糖,S,x,O,米,táng
尿,B,ns,O,尸,niào
病,E,ns,O,疒,bìng
症,B,nt,O,疒,zhèng
状,M,nt,O,犬,zhuàng
者,M,nt,O,耂,zhě
SPACE,M,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
SPACE,E,nt,O,UNK,UNK
周,S,zg,O,口,zhōu
sep,sep,sep,sep,sep,sep
分,E,nr,O,刀,fēn
析,S,x,O,木,xī
采,S,x,O,采,cǎi
用,B,v,O,用,yòng
sep,sep,sep,sep,sep,sep
G,S,x,O,UNK,UNK
、,S,x,O,UNK,UNK
H,B,v,O,UNK,UNK
B,E,v,O,UNK,UNK
A,S,n,O,UNK,UNK
num,S,x,O,UNK,UNK
C,B,nr,O,UNK,UNK
对,M,nr,O,寸,duì
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
结,B,v,O,纟,jié
果,E,v,O,木,guǒ
LB,S,n,O,UNK,UNK
显,S,x,O,日,xiǎn
示,B,nr,O,示,shì
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
C,E,v,O,UNK,UNK
、,S,n,O,UNK,UNK
num,S,x,O,UNK,UNK
h,B,nr,O,UNK,UNK
P,M,nr,O,UNK,UNK
G,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
三,S,x,O,一,sān
者,B,ns,O,耂,zhě
中,E,ns,O,丨,zhōng
一,B,nt,O,一,yī
项,M,nt,O,页,xiàng
以,M,nt,O,人,yǐ
上,M,nt,O,一,shàng
增,M,nt,O,土,zēng
高,E,nt,O,高,gāo
的,S,zg,O,白,dí
初,S,x,O,刀,chū
诊,S,ng,O,讠,zhěn
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
C,S,x,O,UNK,UNK
、,B,nr,O,UNK,UNK
LB,M,nr,O,UNK,UNK
num,E,nr,O,UNK,UNK
h,S,x,O,UNK,UNK
P,S,x,O,UNK,UNK
G,B,ns,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B,nr,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,M,nr,O,UNK,UNK
.,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
%,B,ns,O,UNK,UNK
sep,sep,sep,sep,sep,sep
C,E,nr,O,UNK,UNK
、,S,x,O,UNK,UNK
F,S,x,O,UNK,UNK
P,B,ns,O,UNK,UNK
G,E,ns,O,UNK,UNK
+,B,nt,O,UNK,UNK
num,M,nt,O,UNK,UNK
h,M,nt,O,UNK,UNK
P,M,nt,O,UNK,UNK
G,M,nt,O,UNK,UNK
、,E,nt,O,UNK,UNK
H,S,zg,O,UNK,UNK
b,S,x,O,UNK,UNK
A,S,ng,O,UNK,UNK
num,B,n,O,UNK,UNK
C,E,n,O,UNK,UNK
+,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
