word,bounds,flag,label,radical,pinyin
通,B,nz,B-SideEff,辶,tōng
讯,E,nz,I-SideEff,讠,xùn
作,B,n,O,亻,zuò
者,E,n,O,耂,zhě
:,S,x,O,UNK,UNK
母,B,nr,O,母,mǔ
义,M,nr,O,丶,yì
明,E,nr,O,日,míng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
男,E,nz,I-SideEff,田,nán
",",B,n,O,UNK,UNK
主,E,n,O,丶,zhǔ
任,S,x,O,亻,rèn
医,B,nr,O,匚,yī
师,M,nr,O,巾,shī
sep,sep,sep,sep,sep,sep
教,B,n,O,攵,jiào
授,E,n,O,扌,shòu
、,S,x,O,UNK,UNK
博,B,nr,O,十,bó
士,M,nr,O,士,shì
生,E,nr,O,生,shēng
导,S,x,O,寸,dǎo
LB,S,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
现,E,n,O,见,xiàn
任,S,x,O,亻,rèn
解,B,nr,O,角,jiě
放,M,nr,O,攵,fàng
军,E,nr,O,冖,jūn
总,S,x,O,心,zǒng
医,S,n,O,匚,yī
院,S,x,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
主,S,x,O,丶,zhǔ
任,B,n,O,亻,rèn
、,E,n,O,UNK,UNK
中,S,x,O,丨,zhōng
华,B,nr,O,十,huá
LB,M,nr,O,UNK,UNK
num,E,nr,O,UNK,UNK
num,S,v,O,UNK,UNK
num,S,x,O,UNK,UNK
num,S,ng,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,B,nt,O,UNK,UNK
;,M,nt,O,UNK,UNK
E,M,nt,O,UNK,UNK
-,M,nt,O,UNK,UNK
m,M,nt,O,UNK,UNK
a,E,nt,O,UNK,UNK
i,B,n,O,UNK,UNK
l,M,n,O,UNK,UNK
:,M,n,O,UNK,UNK
m,E,n,O,UNK,UNK
u,B,b,O,UNK,UNK
y,E,b,O,UNK,UNK
i,S,x,O,UNK,UNK
m,B,nz,O,UNK,UNK
i,E,nz,O,UNK,UNK
n,S,x,O,UNK,UNK
g,B,m,O,UNK,UNK
@,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
h,M,m,O,UNK,UNK
