word,bounds,flag,label,radical,pinyin
围,B,n,O,囗,wéi
术,E,n,O,木,shù
期,S,n,O,月,qī
血,B,n,B-Test,血,xiě
糖,E,n,I-Test,米,táng
管,B,vn,O,竹,guǎn
理,E,vn,O,王,lǐ
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
(,S,x,O,UNK,UNK
快,B,a,O,忄,kuài
捷,E,a,O,扌,jié
版,S,n,O,片,bǎn
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
中,B,nt,O,丨,zhōng
华,M,nt,O,十,huá
医,M,nt,O,匚,yī
学,M,nt,O,子,xué
会,E,nt,O,人,huì
麻,B,nr,O,麻,má
醉,M,nr,O,酉,zuì
学,E,nr,O,子,xué
分,B,n,O,刀,fēn
会,E,n,O,人,huì
LB,S,x,O,UNK,UNK
血,B,n,B-Test,血,xiě
糖,E,n,I-Test,米,táng
异,B,d,B-Level,廾,yì
常,E,d,I-Level,巾,cháng
增,B,v,I-Level,土,zēng
高,E,v,I-Level,高,gāo
是,S,v,O,日,shì
围,B,n,O,囗,wéi
术,M,n,O,木,shù
期,E,n,O,月,qī
的,S,uj,O,白,dí
常,B,l,O,巾,cháng
见,M,l,O,见,jiàn
问,M,l,O,门,wèn
题,E,l,O,页,tí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,E,n,O,一,yī
方,S,n,O,方,fāng
面,B,n,B-Test,面,miàn
",",E,n,I-Test,UNK,UNK
手,B,vn,O,手,shǒu
术,E,vn,O,木,shù
创,B,n,O,刂,chuàng
伤,E,n,O,亻,shāng
LB,B,n,O,UNK,UNK
应,E,n,O,广,yīng
激,S,x,O,氵,jī
诱,B,a,O,讠,yòu
发,E,a,O,又,fā
机,S,n,O,木,jī
体,S,x,O,亻,tǐ
分,S,x,O,刀,fēn
泌,B,nt,O,氵,mì
儿,M,nt,O,儿,ér
茶,M,nt,O,艹,chá
酚,M,nt,O,酉,fēn
胺,E,nt,O,月,àn
、,B,nr,O,UNK,UNK
皮,M,nr,O,皮,pí
质,E,nr,O,贝,zhì
醇,B,n,O,酉,chún
和,E,n,O,口,hé
炎,S,x,O,火,yán
性,B,n,B-Test,忄,xìng
介,E,n,I-Test,人,jiè
质,B,d,B-Level,贝,zhì
等,E,d,I-Level,竹,děng
胰,B,v,I-Level,月,yí
岛,E,v,I-Level,山,dǎo
素,S,v,O,糸,sù
拮,B,n,O,扌,jié
LB,M,n,O,UNK,UNK
抗,E,n,O,扌,kàng
因,S,uj,O,囗,yīn
子,B,l,O,子,zǐ
sep,sep,sep,sep,sep,sep
促,S,n,O,亻,cù
使,B,n,B-Test,亻,shǐ
血,E,n,I-Test,血,xiě
糖,B,vn,O,米,táng
增,E,vn,O,土,zēng
高,B,n,O,高,gāo
[,E,n,O,UNK,UNK
num,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
另,B,n,B-Test,口,lìng
一,E,n,I-Test,一,yī
方,B,vn,O,方,fāng
面,E,vn,O,面,miàn
",",B,n,O,UNK,UNK
合,E,n,O,口,hé
并,B,n,O,干,bìng
糖,E,n,O,米,táng
尿,S,x,O,尸,niào
病,B,a,O,疒,bìng
、,E,a,O,UNK,UNK
代,S,n,O,亻,dài
谢,S,x,O,讠,xiè
综,S,x,O,纟,zōng
合,B,nt,O,口,hé
LB,M,nt,O,UNK,UNK
征,M,nt,O,彳,zhēng
等,M,nt,O,竹,děng
胰,E,nt,O,月,yí
岛,B,nr,O,山,dǎo
素,M,nr,O,糸,sù
抵,E,nr,O,扌,dǐ
抗,B,n,O,扌,kàng
或,E,n,O,戈,huò
胰,S,x,O,月,yí
岛,B,n,B-Test,山,dǎo
素,E,n,I-Test,糸,sù
分,B,d,B-Level,刀,fēn
泌,E,d,I-Level,氵,mì
障,B,v,I-Level,阝,zhàng
碍,E,v,I-Level,石,ài
疾,S,v,O,疒,jí
病,B,n,O,疒,bìng
的,M,n,O,白,dí
患,E,n,O,心,huàn
者,S,uj,O,耂,zhě
更,B,l,O,曰,gēng
容,M,l,O,宀,róng
易,M,l,O,日,yì
发,E,l,O,又,fā
生,S,x,O,生,shēng
LB,B,mq,O,UNK,UNK
围,M,mq,O,囗,wéi
术,E,mq,O,木,shù
期,S,x,O,月,qī
高,B,n,B-Operation,高,gāo
sep,sep,sep,sep,sep,sep
另,E,n,I-Test,口,lìng
外,B,vn,O,夕,wài
",",E,vn,O,UNK,UNK
围,B,n,O,囗,wéi
术,E,n,O,木,shù
期,B,n,O,月,qī
经,E,n,O,纟,jīng
常,S,x,O,巾,cháng
使,B,a,O,亻,shǐ
用,E,a,O,用,yòng
的,S,n,O,白,dí
激,S,x,O,氵,jī
素,S,x,O,糸,sù
、,B,nt,O,UNK,UNK
含,M,nt,O,口,hán
糖,M,nt,O,米,táng
营,M,nt,O,艹,yíng
养,E,nt,O,丷,yǎng
液,B,nr,O,氵,yè
LB,M,nr,O,UNK,UNK
等,E,nr,O,竹,děng
进,B,n,O,辶,jìn
一,E,n,O,一,yī
步,S,x,O,止,bù
增,B,n,B-Test,土,zēng
加,E,n,I-Test,力,jiā
了,B,d,B-Level,乙,liǎo
高,E,d,I-Level,高,gāo
血,B,v,I-Level,血,xiě
糖,E,v,I-Level,米,táng
sep,sep,sep,sep,sep,sep
值,B,vn,O,亻,zhí
得,E,vn,O,彳,dé
sep,sep,sep,sep,sep,sep
长,E,vn,O,长,cháng
时,B,n,O,日,shí
间,E,n,O,门,jiān
禁,B,n,O,示,jīn
食,E,n,O,飠,shí
LB,S,x,O,UNK,UNK
