word,bounds,flag,label,radical,pinyin
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
慢,B,b,B-Disease,忄,màn
性,E,b,I-Disease,忄,xìng
肾,B,n,I-Disease,月,shèn
脏,M,n,I-Disease,月,zàng
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
合,B,v,O,口,hé
并,E,v,O,干,bìng
高,B,n,B-Disease,高,gāo
尿,M,n,I-Disease,尸,niào
酸,E,n,I-Disease,酉,suān
血,B,n,I-Disease,血,xiě
症,E,n,I-Disease,疒,zhèng
诊,B,v,O,讠,zhěn
治,E,v,O,氵,zhì
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
LB,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
慢,B,b,B-Disease,忄,màn
性,E,b,I-Disease,忄,xìng
肾,B,n,I-Disease,月,shèn
脏,M,n,I-Disease,月,zàng
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
合,B,v,O,口,hé
并,E,v,O,干,bìng
高,B,n,B-Disease,高,gāo
尿,M,n,I-Disease,尸,niào
酸,E,n,I-Disease,酉,suān
血,B,n,I-Disease,血,xiě
症,E,n,I-Disease,疒,zhèng
诊,B,v,O,讠,zhěn
治,E,v,O,氵,zhì
共,B,n,O,八,gòng
识,E,n,O,讠,shí
专,B,n,O,一,zhuān
家,M,n,O,宀,jiā
组,E,n,O,纟,zǔ
LB,S,x,O,UNK,UNK
前,S,f,O,刂,qián
SPACE,S,x,O,UNK,UNK
言,S,vg,O,言,yán
LB,S,x,O,UNK,UNK
慢,B,b,B-Disease,忄,màn
性,E,b,I-Disease,忄,xìng
肾,B,n,I-Disease,月,shèn
脏,M,n,I-Disease,月,zàng
病,E,n,I-Disease,疒,bìng
(,S,x,O,UNK,UNK
c,B,eng,O,UNK,UNK
h,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
c,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
k,B,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
v,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
d,B,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
c,E,ns,O,UNK,UNK
K,B,b,B-Disease,UNK,UNK
D,E,b,I-Disease,UNK,UNK
),B,n,I-Disease,UNK,UNK
已,M,n,I-Disease,己,yǐ
成,E,n,I-Disease,戈,chéng
为,B,n,O,丶,wéi
全,E,n,O,入,quán
球,B,v,O,王,qiú
LB,E,v,O,UNK,UNK
性,B,n,B-Disease,忄,xìng
重,M,n,I-Disease,里,zhòng
要,E,n,I-Disease,覀,yào
公,B,n,I-Disease,八,gōng
共,E,n,I-Disease,八,gòng
卫,B,v,O,卩,wèi
生,E,v,O,生,shēng
问,B,n,O,门,wèn
题,E,n,O,页,tí
sep,sep,sep,sep,sep,sep
中,B,b,B-Disease,丨,zhōng
国,E,b,I-Disease,囗,guó
流,B,n,I-Disease,氵,liú
行,M,n,I-Disease,行,háng
病,E,n,I-Disease,疒,bìng
学,B,n,O,子,xué
研,E,n,O,石,yán
究,B,v,O,穴,jiū
显,E,v,O,日,xiǎn
sep,sep,sep,sep,sep,sep
我,E,b,I-Disease,戈,wǒ
国,B,n,I-Disease,囗,guó
普,M,n,I-Disease,日,pǔ
通,E,n,I-Disease,辶,tōng
LB,B,n,O,UNK,UNK
人,E,n,O,人,rén
群,B,v,O,羊,qún
c,E,v,O,UNK,UNK
K,B,n,B-Disease,UNK,UNK
D,M,n,I-Disease,UNK,UNK
的,E,n,I-Disease,白,dí
患,B,n,I-Disease,心,huàn
病,E,n,I-Disease,疒,bìng
sep,sep,sep,sep,sep,sep
num,B,n,I-Disease,UNK,UNK
.,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
%,B,n,O,UNK,UNK
”,E,n,O,UNK,UNK
】,B,v,O,UNK,UNK
",",E,v,O,UNK,UNK
中,B,n,B-Disease,丨,zhōng
国,M,n,I-Disease,囗,guó
南,E,n,I-Disease,十,nán
方,B,n,I-Disease,方,fāng
地,E,n,I-Disease,土,dì
区,B,v,O,匚,qū
普,E,v,O,日,pǔ
通,B,n,O,辶,tōng
人,E,n,O,人,rén
sep,sep,sep,sep,sep,sep
num,M,n,I-Disease,UNK,UNK
.,E,n,I-Disease,UNK,UNK
num,B,n,O,UNK,UNK
%,E,n,O,UNK,UNK
”,B,v,O,UNK,UNK
num,E,v,O,UNK,UNK
",",B,n,B-Disease,UNK,UNK
农,M,n,I-Disease,冖,nóng
sep,sep,sep,sep,sep,sep
num,E,n,I-Disease,UNK,UNK
.,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
%,B,v,O,UNK,UNK
num,E,v,O,UNK,UNK
】,B,n,B-Disease,UNK,UNK
",",M,n,I-Disease,UNK,UNK
高,E,n,I-Disease,高,gāo
原,B,n,I-Disease,厂,yuán
地,E,n,I-Disease,土,dì
区,B,v,O,匚,qū
sep,sep,sep,sep,sep,sep
num,B,n,O,UNK,UNK
.,E,n,O,UNK,UNK
num,B,v,O,UNK,UNK
%,E,v,O,UNK,UNK
㈣,B,n,B-Disease,UNK,UNK
",",M,n,I-Disease,UNK,UNK
LB,E,n,I-Disease,UNK,UNK
北,B,n,I-Disease,匕,běi
方,E,n,I-Disease,方,fāng
地,B,v,O,土,dì
sep,sep,sep,sep,sep,sep
num,E,n,O,UNK,UNK
.,B,v,O,UNK,UNK
num,E,v,O,UNK,UNK
%,B,n,B-Disease,UNK,UNK
”,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
。,B,n,I-Disease,UNK,UNK
c,E,n,I-Disease,UNK,UNK
K,B,v,O,UNK,UNK
D,E,v,O,UNK,UNK
持,B,n,O,扌,chí
续,E,n,O,纟,xù
进,B,n,O,辶,jìn
展,E,n,O,尸,zhǎn
至,S,x,O,至,zhì
终,B,ns,O,纟,zhōng
末,E,ns,O,木,mò
期,B,b,B-Disease,月,qī
肾,E,b,I-Disease,月,shèn
LB,B,n,I-Disease,UNK,UNK
病,M,n,I-Disease,疒,bìng
(,E,n,I-Disease,UNK,UNK
e,B,n,O,UNK,UNK
n,E,n,O,UNK,UNK
d,B,v,O,UNK,UNK
SPACE,E,v,O,UNK,UNK
s,B,n,B-Disease,UNK,UNK
t,M,n,I-Disease,UNK,UNK
a,E,n,I-Disease,UNK,UNK
g,B,n,I-Disease,UNK,UNK
e,E,n,I-Disease,UNK,UNK
SPACE,B,v,O,UNK,UNK
r,E,v,O,UNK,UNK
e,B,n,O,UNK,UNK
n,E,n,O,UNK,UNK
a,B,n,O,UNK,UNK
l,M,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
E,B,v,O,UNK,UNK
s,E,v,O,UNK,UNK
R,B,n,B-Disease,UNK,UNK
D,M,n,I-Disease,UNK,UNK
),E,n,I-Disease,UNK,UNK
会,B,n,I-Disease,人,huì
严,E,n,I-Disease,一,yán
重,B,v,O,里,zhòng
影,E,v,O,彡,yǐng
响,B,n,O,口,xiǎng
患,E,n,O,心,huàn
者,B,n,O,耂,zhě
的,E,n,O,白,dí
sep,sep,sep,sep,sep,sep
E,E,v,O,UNK,UNK
S,B,n,B-Disease,UNK,UNK
R,M,n,I-Disease,UNK,UNK
D,E,n,I-Disease,UNK,UNK
所,B,n,I-Disease,户,suǒ
需,E,n,I-Disease,雨,xū
的,B,v,O,白,dí
医,E,v,O,匚,yī
疗,B,n,O,疒,liáo
费,E,n,O,贝,fèi
用,B,n,O,用,yòng
也,E,n,O,乙,yě
对,S,x,O,寸,duì
国,B,ns,O,囗,guó
家,E,ns,O,宀,jiā
、,B,b,B-Disease,UNK,UNK
社,E,b,I-Disease,礻,shè
会,B,n,I-Disease,人,huì
和,M,n,I-Disease,口,hé
患,E,n,I-Disease,心,huàn
LB,B,n,O,UNK,UNK
者,E,n,O,耂,zhě
家,B,v,O,宀,jiā
庭,E,v,O,广,tíng
sep,sep,sep,sep,sep,sep
寻,B,n,B-Disease,寸,xún
找,M,n,I-Disease,扌,zhǎo
可,E,n,I-Disease,口,kě
控,B,n,I-Disease,扌,kòng
的,E,n,I-Disease,白,dí
危,B,v,O,㔾,wēi
险,E,v,O,阝,xiǎn
因,B,n,O,囗,yīn
素,E,n,O,糸,sù
进,B,n,O,辶,jìn
而,E,n,O,而,ér
LB,S,x,O,UNK,UNK
采,B,ns,O,采,cǎi
取,E,ns,O,又,qǔ
针,B,b,B-Disease,钅,zhēn
对,E,b,I-Disease,寸,duì
性,B,n,I-Disease,忄,xìng
措,M,n,I-Disease,扌,cuò
施,E,n,I-Disease,方,shī
对,B,n,O,寸,duì
于,E,n,O,二,yú
延,B,v,O,廴,yán
缓,E,v,O,纟,huǎn
c,B,n,B-Disease,UNK,UNK
K,M,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,M,n,I-Disease,UNK,UNK
我,E,n,I-Disease,戈,wǒ
国,B,n,I-Disease,囗,guó
C,E,n,I-Disease,UNK,UNK
K,B,v,O,UNK,UNK
D,E,v,O,UNK,UNK
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
中,B,n,O,丨,zhōng
的,E,n,O,白,dí
高,S,x,O,高,gāo
尿,B,ns,O,尸,niào
酸,E,ns,O,酉,suān
血,B,b,B-Disease,血,xiě
症,E,b,I-Disease,疒,zhèng
(,B,n,I-Disease,UNK,UNK
h,M,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
随,E,n,I-Disease,阝,suí
c,B,v,O,UNK,UNK
K,E,v,O,UNK,UNK
D,B,n,O,UNK,UNK
的,E,n,O,白,dí
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
H,E,v,O,UNK,UNK
sep,sep,sep,sep,sep,sep
且,B,n,O,一,qiě
该,E,n,O,讠,gāi
作,B,n,O,亻,zuò
sep,sep,sep,sep,sep,sep
维,E,n,O,纟,wéi
持,B,n,O,扌,chí
性,E,n,O,忄,xìng
sep,sep,sep,sep,sep,sep
血,B,n,O,血,xiě
尿,E,n,O,尸,niào
酸,S,x,O,酉,suān
水,B,ns,O,水,shuǐ
平,E,ns,O,干,píng
与,B,b,B-Disease,一,yǔ
腹,E,b,I-Disease,月,fù
透,B,n,I-Disease,辶,tòu
患,M,n,I-Disease,心,huàn
者,E,n,I-Disease,耂,zhě
的,B,n,O,白,dí
全,E,n,O,入,quán
因,B,v,O,囗,yīn
死,E,v,O,歹,sǐ
亡,B,n,B-Disease,亠,wáng
及,M,n,I-Disease,又,jí
心,E,n,I-Disease,心,xīn
血,B,n,I-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
疾,B,v,O,疒,jí
病,E,v,O,疒,bìng
LB,B,n,O,UNK,UNK
(,E,n,O,UNK,UNK
c,B,n,O,UNK,UNK
a,M,n,O,UNK,UNK
r,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
目,B,ns,O,目,mù
前,E,ns,O,刂,qián
对,B,b,B-Disease,寸,duì
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
指,E,b,I-Disease,扌,zhǐ
导,B,n,I-Disease,寸,dǎo
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
LB,M,n,I-Disease,UNK,UNK
证,E,n,I-Disease,讠,zhèng
据,B,n,O,扌,jù
来,E,n,O,木,lái
源,B,v,O,氵,yuán
LB,E,v,O,UNK,UNK
num,B,n,B-Disease,UNK,UNK
.,M,n,I-Disease,UNK,UNK
证,E,n,I-Disease,讠,zhèng
据,B,n,I-Disease,扌,jù
来,E,n,I-Disease,木,lái
源,B,v,O,氵,yuán
:,E,v,O,UNK,UNK
本,B,n,O,木,běn
共,E,n,O,八,gòng
sep,sep,sep,sep,sep,sep
主,E,n,I-Disease,丶,zhǔ
要,B,n,O,覀,yào
关,E,n,O,丷,guān
键,B,v,O,钅,jiàn
词,E,v,O,讠,cí
LB,B,n,B-Disease,UNK,UNK
包,M,n,I-Disease,勹,bāo
括,E,n,I-Disease,扌,kuò
:,B,n,I-Disease,UNK,UNK
慢,E,n,I-Disease,忄,màn
性,B,v,O,忄,xìng
sep,sep,sep,sep,sep,sep
LB,B,n,O,UNK,UNK
酸,E,n,O,酉,suān
血,B,v,O,血,xiě
症,E,v,O,疒,zhèng
(,B,n,B-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,B,v,O,UNK,UNK
r,E,v,O,UNK,UNK
e,B,n,B-Disease,UNK,UNK
v,M,n,I-Disease,UNK,UNK
i,E,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,E,v,O,UNK,UNK
t,B,n,B-Disease,UNK,UNK
r,M,n,I-Disease,UNK,UNK
i,E,n,I-Disease,UNK,UNK
a,B,n,I-Disease,UNK,UNK
l,E,n,I-Disease,UNK,UNK
),B,v,O,UNK,UNK
。,E,v,O,UNK,UNK
检,B,n,O,木,jiǎn
索,E,n,O,糸,suǒ
数,B,n,O,攵,shù
据,M,n,O,扌,jù
库,E,n,O,广,kù
包,S,x,O,勹,bāo
括,S,f,O,扌,kuò
:,S,x,O,UNK,UNK
E,S,vg,O,UNK,UNK
m,S,x,O,UNK,UNK
b,B,b,B-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
R,B,n,B-Disease,UNK,UNK
、,M,n,I-Disease,UNK,UNK
D,E,n,I-Disease,UNK,UNK
A,B,n,I-Disease,UNK,UNK
R,E,n,I-Disease,UNK,UNK
E,B,v,O,UNK,UNK
、,E,v,O,UNK,UNK
LB,B,n,O,UNK,UNK
c,E,n,O,UNK,UNK
c,B,n,O,UNK,UNK
T,M,n,O,UNK,UNK
R,E,n,O,UNK,UNK
及,S,x,O,又,jí
A,S,f,O,UNK,UNK
c,S,x,O,UNK,UNK
P,S,vg,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
J,B,b,B-Disease,UNK,UNK
o,E,b,I-Disease,UNK,UNK
u,B,n,I-Disease,UNK,UNK
r,M,n,I-Disease,UNK,UNK
n,E,n,I-Disease,UNK,UNK
a,S,x,O,UNK,UNK
l,B,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
c,M,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
u,M,eng,O,UNK,UNK
b,M,eng,O,UNK,UNK
),E,eng,O,UNK,UNK
、,S,x,O,UNK,UNK
num,B,eng,O,UNK,UNK
v,M,eng,O,UNK,UNK
I,M,eng,O,UNK,UNK
D,M,eng,O,UNK,UNK
平,M,eng,O,干,píng
台,E,eng,O,口,tái
数,S,x,O,攵,shù
据,B,eng,O,扌,jù
库,M,eng,O,广,kù
、,M,eng,O,UNK,UNK
LB,M,eng,O,UNK,UNK
S,M,eng,O,UNK,UNK
p,M,eng,O,UNK,UNK
r,E,eng,O,UNK,UNK
i,S,x,O,UNK,UNK
n,B,eng,O,UNK,UNK
g,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
r,S,x,O,UNK,UNK
—,S,d,O,UNK,UNK
L,B,v,O,UNK,UNK
i,E,v,O,UNK,UNK
n,B,n,O,UNK,UNK
k,E,n,O,UNK,UNK
、,S,x,O,UNK,UNK
E,S,n,O,UNK,UNK
l,B,a,O,UNK,UNK
s,E,a,O,UNK,UNK
e,B,n,O,UNK,UNK
v,M,n,O,UNK,UNK
i,M,n,O,UNK,UNK
e,E,n,O,UNK,UNK
r,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
S,S,x,O,UNK,UNK
c,B,ns,O,UNK,UNK
i,E,ns,O,UNK,UNK
e,B,n,O,UNK,UNK
n,M,n,O,UNK,UNK
c,M,n,O,UNK,UNK
e,E,n,O,UNK,UNK
D,B,vn,O,UNK,UNK
i,E,vn,O,UNK,UNK
r,B,v,O,UNK,UNK
e,E,v,O,UNK,UNK
c,S,x,O,UNK,UNK
t,B,r,O,UNK,UNK
电,E,r,O,田,diàn
子,B,nz,O,子,zǐ
期,E,nz,O,月,qī
刊,S,x,O,刂,kān
、,B,n,O,UNK,UNK
LB,E,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
LB,E,b,I-Disease,UNK,UNK
num,B,n,I-Disease,UNK,UNK
.,M,n,I-Disease,UNK,UNK
c,E,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
LB,M,eng,O,UNK,UNK
c,M,eng,O,UNK,UNK
K,M,eng,O,UNK,UNK
D,M,eng,O,UNK,UNK
的,M,eng,O,白,dí
分,E,eng,O,刀,fēn
期,S,x,O,月,qī
参,B,eng,O,厶,cān
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
sep,sep,sep,sep,sep,sep
