word,bounds,flag,label,radical,pinyin
南,B,nr,O,十,nán
伟,E,nr,O,亻,wěi
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
肾,B,n,I-Disease,月,shèn
脏,M,n,I-Disease,月,zàng
病,E,n,I-Disease,疒,bìng
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
诊,B,v,O,讠,zhěn
断,E,v,O,斤,duàn
的,S,uj,O,白,dí
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
LB,S,x,O,UNK,UNK
一,S,m,O,一,yī
、,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
前,B,n,O,刂,qián
言,E,n,O,言,yán
LB,S,x,O,UNK,UNK
我,B,r,O,戈,wǒ
国,E,r,O,囗,guó
成,B,n,B-Disease,戈,chéng
人,E,n,I-Disease,人,rén
慢,B,b,I-Disease,忄,màn
性,E,b,I-Disease,忄,xìng
肾,B,n,I-Disease,月,shèn
脏,E,n,I-Disease,月,zàng
疾,B,n,I-Disease,疒,jí
病,E,n,I-Disease,疒,bìng
(,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
c,B,eng,O,UNK,UNK
h,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
c,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
k,B,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
y,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
d,B,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,E,nr,O,UNK,UNK
C,S,x,O,UNK,UNK
K,S,x,O,UNK,UNK
D,B,ns,O,UNK,UNK
),E,ns,O,UNK,UNK
的,B,n,O,白,dí
总,E,n,O,心,zǒng
患,B,n,B-Disease,心,huàn
病,M,n,I-Disease,疒,bìng
率,E,n,I-Disease,玄,shuài
为,B,n,I-Disease,丶,wéi
SPACE,M,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
num,S,x,O,UNK,UNK
.,S,x,O,UNK,UNK
SPACE,B,ns,O,UNK,UNK
num,E,ns,O,UNK,UNK
%,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
",",B,n,B-Disease,UNK,UNK
因,M,n,I-Disease,囗,yīn
此,E,n,I-Disease,止,cǐ
同,B,n,I-Disease,口,tóng
糖,M,n,I-Disease,米,táng
尿,E,n,I-Disease,尸,niào
病,B,vn,O,疒,bìng
一,E,vn,O,一,yī
sep,sep,sep,sep,sep,sep
C,S,x,O,UNK,UNK
K,B,ns,O,UNK,UNK
D,E,ns,O,UNK,UNK
LB,B,n,O,UNK,UNK
已,E,n,O,己,yǐ
成,B,n,B-Disease,戈,chéng
为,M,n,I-Disease,丶,wéi
严,E,n,I-Disease,一,yán
重,B,n,I-Disease,里,zhòng
的,M,n,I-Disease,白,dí
公,E,n,I-Disease,八,gōng
共,B,vn,O,八,gòng
卫,E,vn,O,卩,wèi
生,B,v,O,生,shēng
问,E,v,O,门,wèn
题,S,uj,O,页,tí
[,B,n,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,B,ns,O,UNK,UNK
糖,E,ns,O,米,táng
尿,B,n,O,尸,niào
病,E,n,O,疒,bìng
患,B,n,B-Disease,心,huàn
者,M,n,I-Disease,耂,zhě
筛,E,n,I-Disease,竹,shāi
查,B,n,I-Disease,木,chá
白,M,n,I-Disease,白,bái
LB,E,n,I-Disease,UNK,UNK
蛋,B,vn,O,虫,dàn
白,E,vn,O,白,bái
尿,B,v,O,尸,niào
以,E,v,O,人,yǐ
知,S,uj,O,矢,zhī
晓,B,n,O,日,xiǎo
肾,E,n,O,月,shèn
脏,B,n,O,月,zàng
和,E,n,O,口,hé
心,S,x,O,心,xīn
血,S,m,O,血,xiě
管,S,x,O,竹,guǎn
危,S,x,O,㔾,wēi
险,B,n,O,阝,xiǎn
研,E,n,O,石,yán
究,S,x,O,穴,jiū
(,B,r,O,UNK,UNK
D,E,r,O,UNK,UNK
E,B,n,B-Disease,UNK,UNK
M,E,n,I-Disease,UNK,UNK
A,B,b,I-Disease,UNK,UNK
N,E,b,I-Disease,UNK,UNK
D,B,n,I-Disease,UNK,UNK
),E,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
亚,E,ns,O,二,yà
洲,B,n,O,氵,zhōu
SPACE,E,n,O,UNK,UNK
num,B,n,B-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
型,E,n,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,vn,O,心,huàn
者,E,vn,O,耂,zhě
中,B,v,O,丨,zhōng
白,E,v,O,白,bái
蛋,S,uj,O,虫,dàn
白,B,n,O,白,bái
尿,E,n,O,尸,niào
的,B,n,O,白,dí
检,E,n,O,木,jiǎn
出,S,x,O,凵,chū
率,S,m,O,玄,shuài
为,S,x,O,丶,wéi
LB,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
高,B,n,O,高,gāo
于,E,n,O,二,yú
白,B,n,B-Disease,白,bái
种,M,n,I-Disease,禾,zhǒng
人,E,n,I-Disease,人,rén
(,B,n,I-Disease,UNK,UNK
