word,bounds,flag,label,radical,pinyin
血,B,n,B-Test,血,xiě
糖,E,n,I-Test,米,táng
波,B,vn,O,氵,bō
动,E,vn,O,力,dòng
是,S,v,O,日,shì
评,B,n,O,讠,píng
价,E,n,O,亻,jià
血,B,n,B-Test,血,xiě
糖,E,n,I-Test,米,táng
控,B,v,O,扌,kòng
制,E,v,O,刂,zhì
的,S,uj,O,白,dí
重,B,a,O,里,zhòng
要,E,a,O,覀,yào
指,B,n,O,扌,zhǐ
标,E,n,O,木,biāo
之,B,r,O,丶,zhī
一,E,r,O,一,yī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
糖,E,n,I-Test,米,táng
化,B,vn,O,亻,huà
血,E,vn,O,血,xiě
红,S,v,O,纟,hóng
蛋,B,n,O,虫,dàn
白,E,n,O,白,bái
(,B,n,B-Test,UNK,UNK
h,E,n,I-Test,UNK,UNK
e,B,v,O,UNK,UNK
m,E,v,O,UNK,UNK
o,S,uj,O,UNK,UNK
g,B,a,O,UNK,UNK
l,E,a,O,UNK,UNK
o,B,n,O,UNK,UNK
b,E,n,O,UNK,UNK
i,B,r,O,UNK,UNK
n,E,r,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
A,B,n,B-Test,UNK,UNK
num,E,n,I-Test,UNK,UNK
c,B,l,I-Test,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,B,vn,O,UNK,UNK
H,E,vn,O,UNK,UNK
B,S,v,O,UNK,UNK
A,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
C,B,n,B-Test,UNK,UNK
),E,n,I-Test,UNK,UNK
虽,B,v,O,虫,suī
能,E,v,O,月,néng
反,S,uj,O,又,fǎn
映,B,a,O,日,yìng
num,E,a,O,UNK,UNK
个,B,n,O,人,gè
月,E,n,O,月,yuè
内,B,r,O,冂,nèi
血,E,r,O,血,xiě
糖,S,x,O,米,táng
的,B,n,B-Test,白,dí
平,E,n,I-Test,干,píng
均,B,l,I-Test,土,jūn
水,M,l,I-Test,水,shuǐ
sep,sep,sep,sep,sep,sep
但,E,vn,O,亻,dàn
无,S,v,O,一,wú
法,B,n,O,氵,fǎ
LB,E,n,O,UNK,UNK
反,B,n,B-Test,又,fǎn
映,E,n,I-Test,日,yìng
血,B,v,O,血,xiě
糖,E,v,O,米,táng
波,S,uj,O,氵,bō
动,B,a,O,力,dòng
的,E,a,O,白,dí
情,B,n,O,忄,qíng
况,E,n,O,冫,kuàng
[,B,r,O,UNK,UNK
sep,sep,sep,sep,sep,sep
H,S,v,O,UNK,UNK
B,B,n,O,UNK,UNK
A,E,n,O,UNK,UNK
num,B,n,B-Test,UNK,UNK
C,E,n,I-Test,UNK,UNK
控,B,v,O,扌,kòng
制,E,v,O,刂,zhì
相,S,uj,O,目,xiāng
似,B,a,O,亻,sì
的,E,a,O,白,dí
糖,B,n,O,米,táng
尿,E,n,O,尸,niào
病,B,r,O,疒,bìng
LB,E,r,O,UNK,UNK
患,S,x,O,心,huàn
者,B,n,B-Test,耂,zhě
可,E,n,I-Test,口,kě
能,B,l,I-Test,月,néng
因,M,l,I-Test,囗,yīn
血,M,l,I-Test,血,xiě
糖,E,l,I-Test,米,táng
波,S,x,O,氵,bō
动,B,eng,O,力,dòng
的,M,eng,O,白,dí
程,M,eng,O,禾,chéng
sep,sep,sep,sep,sep,sep
发,B,n,O,又,fā
生,E,n,O,生,shēng
并,B,n,B-Test,干,bìng
发,E,n,I-Test,又,fā
症,B,v,O,疒,zhèng
的,E,v,O,白,dí
风,S,uj,O,风,fēng
LB,B,a,O,UNK,UNK
险,E,a,O,阝,xiǎn
sep,sep,sep,sep,sep,sep
糖,E,n,O,米,táng
尿,B,n,B-Test,尸,niào
病,E,n,I-Test,疒,bìng
患,B,v,O,心,huàn
者,E,v,O,耂,zhě
