word,bounds,flag,label,radical,pinyin
代,B,v,B-Disease,亻,dài
谢,E,v,I-Disease,讠,xiè
综,B,n,I-Disease,纟,zōng
合,M,n,I-Disease,口,hé
征,E,n,I-Disease,彳,zhēng
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
江,B,ns,O,氵,jiāng
苏,M,ns,O,艹,sū
省,E,ns,O,目,shěng
科,B,n,O,禾,kē
技,E,n,O,扌,jì
计,B,n,O,讠,jì
划,E,n,O,刂,huá
项,B,n,O,页,xiàng
目,E,n,O,目,mù
(,S,x,O,UNK,UNK
B,B,eng,O,UNK,UNK
M,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
num,E,eng,O,UNK,UNK
),S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,E,v,I-Disease,UNK,UNK
短,B,n,I-Disease,矢,duǎn
期,M,n,I-Disease,月,qī
限,E,n,I-Disease,阝,xiàn
食,S,x,O,飠,shí
对,B,n,O,寸,duì
代,M,n,O,亻,dài
谢,M,n,O,讠,xiè
综,E,n,O,纟,zōng
合,S,x,O,口,hé
征,B,ns,O,彳,zhēng
患,M,ns,O,心,huàn
者,E,ns,O,耂,zhě
胃,B,n,O,月,wèi
肠,E,n,O,月,cháng
激,B,n,O,氵,jī
素,E,n,O,糸,sù
sep,sep,sep,sep,sep,sep
LB,B,n,I-Disease,UNK,UNK
脂,M,n,I-Disease,月,zhī
肪,E,n,I-Disease,月,fáng
分,S,x,O,刀,fēn
泌,B,n,O,氵,mì
激,M,n,O,氵,jī
素,M,n,O,糸,sù
的,E,n,O,白,dí
影,S,x,O,彡,yǐng
响,B,ns,O,口,xiǎng
LB,M,ns,O,UNK,UNK
陈,E,ns,O,阝,chén
国,B,n,O,囗,guó
芳,E,n,O,艹,fāng
SPACE,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
李,B,n,O,木,lǐ
春,E,n,O,日,chūn
睿,S,x,O,目,ruì
SPACE,B,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
茅,M,eng,O,艹,máo
晓,M,eng,O,日,xiǎo
东,M,eng,O,一,dōng
SPACE,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
范,M,eng,O,艹,fàn
尧,E,eng,O,兀,yáo
夫,S,x,O,大,fū
SPACE,S,x,O,UNK,UNK
SPACE,S,a,O,UNK,UNK
程,B,n,O,禾,chéng
清,E,n,O,氵,qīng
SPACE,S,v,O,UNK,UNK
SPACE,S,p,O,UNK,UNK
相,B,v,B-Disease,目,xiāng
小,E,v,I-Disease,小,xiǎo
多,B,n,I-Disease,夕,duō
SPACE,M,n,I-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
陈,B,n,O,阝,chén
杰,E,n,O,木,jié
SPACE,B,n,B-Test,UNK,UNK
SPACE,E,n,I-Test,UNK,UNK
徐,B,n,I-Test,彳,xú
书,E,n,I-Test,乙,shū
杭,S,c,O,木,háng
SPACE,S,x,O,UNK,UNK
SPACE,B,n,B-Test,UNK,UNK
狄,E,n,I-Test,犭,dí
红,B,v,I-Test,纟,hóng
杰,E,v,I-Test,木,jié
SPACE,B,n,I-Test,UNK,UNK
SPACE,E,n,I-Test,UNK,UNK
刘,S,uj,O,刂,liú
sep,sep,sep,sep,sep,sep
LB,M,n,I-Disease,UNK,UNK
曹,E,n,I-Disease,曰,cáo
萌,S,x,O,艹,méng
SPACE,B,n,O,UNK,UNK
SPACE,M,n,O,UNK,UNK
刘,M,n,O,刂,liú
超,E,n,O,走,chāo
LB,S,x,O,UNK,UNK
[,B,ns,O,UNK,UNK
摘,M,ns,O,扌,zhāi
要,E,ns,O,覀,yào
],B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
