word,bounds,flag,label,radical,pinyin
综,B,vn,O,纟,zōng
述,E,vn,O,辶,shù
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
(,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,E,vn,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,M,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,nt,O,UNK,UNK
),M,nt,O,UNK,UNK
;,M,nt,O,UNK,UNK
江,M,nt,O,氵,jiāng
苏,M,nt,O,艹,sū
省,M,nt,O,目,shěng
自,M,nt,O,自,zì
然,E,nt,O,灬,rán
LB,S,x,O,UNK,UNK
科,B,m,O,禾,kē
学,M,m,O,子,xué
基,M,m,O,土,jī
金,M,m,O,金,jīn
(,M,m,O,UNK,UNK
B,M,m,O,UNK,UNK
K,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
),M,m,O,UNK,UNK
;,M,m,O,UNK,UNK
江,E,m,O,氵,jiāng
苏,S,x,O,艹,sū
省,S,x,O,目,shěng
人,B,ns,O,人,rén
事,M,ns,O,亅,shì
厅,E,ns,O,厂,tīng
“,B,d,O,UNK,UNK
六,E,d,O,八,liù
大,S,x,O,大,dà
人,B,n,O,人,rén
才,M,n,O,扌,cái
高,M,n,O,高,gāo
峰,E,n,O,山,fēng
冶,S,x,O,冫,yě
第,B,eng,O,竹,dì
七,M,eng,O,一,qī
批,M,eng,O,扌,pī
高,M,eng,O,高,gāo
层,M,eng,O,尸,céng
次,M,eng,O,欠,cì
LB,M,eng,O,UNK,UNK
项,M,eng,O,页,xiàng
目,E,eng,O,目,mù
(,S,x,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,ns,O,UNK,UNK
num,M,ns,O,UNK,UNK
),E,ns,O,UNK,UNK
;,B,n,O,UNK,UNK
江,M,n,O,氵,jiāng
苏,E,n,O,艹,sū
省,S,x,O,目,shěng
医,B,j,O,匚,yī
学,E,j,O,子,xué
重,B,n,O,里,zhòng
点,E,n,O,灬,diǎn
人,B,nr,O,人,rén
才,E,nr,O,扌,cái
资,S,zg,O,贝,zī
助,B,m,O,力,zhù
项,M,m,O,页,xiàng
目,E,m,O,目,mù
(,B,b,O,UNK,UNK
R,M,b,O,UNK,UNK
C,E,b,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,n,O,UNK,UNK
num,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
),E,m,O,UNK,UNK
LB,S,x,O,UNK,UNK
m,S,x,O,UNK,UNK
i,B,ns,O,UNK,UNK
R,M,ns,O,UNK,UNK
N,E,ns,O,UNK,UNK
A,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
对,B,n,O,寸,duì
糖,E,n,O,米,táng
尿,B,n,O,尸,niào
病,E,n,O,疒,bìng
及,B,n,O,又,jí
其,E,n,O,八,qí
心,B,n,O,心,xīn
血,E,n,O,血,xiě
管,S,x,O,竹,guǎn
并,B,eng,O,干,bìng
发,M,eng,O,又,fā
症,M,eng,O,疒,zhèng
的,M,eng,O,白,dí
调,M,eng,O,讠,tiáo
控,M,eng,O,扌,kòng
LB,M,eng,O,UNK,UNK
徐,E,eng,O,彳,xú
凤,S,x,O,几,fèng
SPACE,S,x,O,UNK,UNK
SPACE,B,eng,B-Anatomy,UNK,UNK
钱,M,eng,I-Anatomy,钅,qián
玲,M,eng,I-Anatomy,王,líng
玲,M,eng,I-Anatomy,王,líng
SPACE,E,eng,I-Anatomy,UNK,UNK
SPACE,S,x,O,UNK,UNK
王,S,p,O,王,wáng
如,B,n,B-Disease,女,rú
兴,M,n,I-Disease,八,xīng
LB,E,n,I-Disease,UNK,UNK
[,B,c,O,UNK,UNK
提,E,c,O,扌,tí
要,B,n,B-Disease,覀,yào
],M,n,I-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
SPACE,B,l,I-Disease,UNK,UNK
SPACE,M,l,I-Disease,UNK,UNK
m,E,l,I-Disease,UNK,UNK
i,S,uj,O,UNK,UNK
R,B,vn,O,UNK,UNK
N,E,vn,O,UNK,UNK
A,S,x,O,UNK,UNK
(,B,nr,O,UNK,UNK
微,E,nr,O,彳,wēi
小,S,x,O,小,xiǎo
SPACE,S,x,O,UNK,UNK
R,S,n,O,UNK,UNK
N,B,i,O,UNK,UNK
A,E,i,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
m,B,n,O,UNK,UNK
i,M,n,O,UNK,UNK
c,M,n,O,UNK,UNK
r,E,n,O,UNK,UNK
o,S,x,O,UNK,UNK
R,B,nt,O,UNK,UNK
N,M,nt,O,UNK,UNK
A,M,nt,O,UNK,UNK
),M,nt,O,UNK,UNK
是,M,nt,O,日,shì
一,M,nt,O,一,yī
类,M,nt,O,米,lèi
在,E,nt,O,土,zài
转,S,x,O,车,zhuǎn
录,B,m,O,彐,lù
后,M,m,O,口,hòu
水,M,m,O,水,shuǐ
平,M,m,O,干,píng
调,M,m,O,讠,tiáo
控,M,m,O,扌,kòng
基,M,m,O,土,jī
因,E,m,O,囗,yīn
表,S,x,O,衣,biǎo
达,B,m,O,辶,dá
的,M,m,O,白,dí
小,M,m,O,小,xiǎo
分,M,m,O,刀,fēn
子,M,m,O,子,zǐ
SPACE,M,m,O,UNK,UNK
R,M,m,O,UNK,UNK
