word,bounds,flag,label,radical,pinyin
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
现,B,t,O,见,xiàn
在,E,t,O,土,zài
成,B,ns,O,戈,chéng
都,E,ns,O,阝,dū
大,B,n,O,大,dà
学,E,n,O,子,xué
附,B,b,O,阝,fù
属,E,b,O,尸,shǔ
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
老,B,t,O,耂,lǎo
年,E,t,O,干,nián
科,S,n,O,禾,kē
LB,S,x,O,UNK,UNK
二,S,m,B-Drug,二,èr
肽,B,n,I-Drug,月,tài
基,E,n,I-Drug,土,jī
肽,B,n,I-Drug,月,tài
酶,E,n,I-Drug,酉,méi
-,S,x,I-Drug,UNK,UNK
num,S,x,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
抑,B,nz,I-Drug,扌,yì
制,M,nz,I-Drug,刂,zhì
剂,E,nz,I-Drug,刂,jì
利,B,nrt,B-Drug,刂,lì
格,M,nrt,I-Drug,木,gé
列,M,nrt,I-Drug,刂,liè
汀,E,nrt,I-Drug,氵,tīng
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
对,S,p,O,寸,duì
SPACE,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
血,B,n,B-Test,血,xiě
清,E,n,I-Test,氵,qīng
LB,S,x,I-Test,UNK,UNK
色,B,n,I-Test,色,sè
素,E,n,I-Test,糸,sù
上,B,l,I-Test,一,shàng
皮,M,l,I-Test,皮,pí
细,M,l,I-Test,纟,xì
胞,E,l,I-Test,月,bāo
衍,B,v,I-Test,行,yǎn
生,E,v,I-Test,生,shēng
因,B,n,I-Test,囗,yīn
子,E,n,I-Test,子,zǐ
水,B,n,I-Test,水,shuǐ
平,E,n,I-Test,干,píng
的,S,uj,O,白,dí
影,B,vn,O,彡,yǐng
响,E,vn,O,口,xiǎng
LB,S,x,O,UNK,UNK
杜,B,nr,O,木,dù
姝,M,nr,O,女,shū
姗,E,nr,O,女,shān
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
周,S,nr,O,口,zhōu
婷,B,z,O,女,tíng
婷,E,z,O,女,tíng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
郭,B,nr,O,阝,guō
常,M,nr,O,巾,cháng
辉,E,nr,O,车,huī
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
提,B,v,O,扌,tí
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
为,S,p,O,丶,wéi
了,B,v,O,乙,liǎo
解,E,v,O,角,jiě
SPACE,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
血,B,n,B-Test,血,xiě
清,E,n,I-Test,氵,qīng
色,B,n,I-Test,色,sè
素,E,n,I-Test,糸,sù
上,B,n,I-Test,一,shàng
皮,E,n,I-Test,皮,pí
衍,B,v,I-Test,行,yǎn
生,E,v,I-Test,生,shēng
因,B,n,I-Test,囗,yīn
子,E,n,I-Test,子,zǐ
(,S,x,O,UNK,UNK
P,B,eng,B-Test,UNK,UNK
E,M,eng,I-Test,UNK,UNK
D,M,eng,I-Test,UNK,UNK
F,E,eng,I-Test,UNK,UNK
),S,x,O,UNK,UNK
水,B,n,O,水,shuǐ
平,E,n,O,干,píng
以,B,c,O,人,yǐ
及,E,c,O,又,jí
予,B,v,O,乙,yú
以,E,v,O,人,yǐ
二,S,m,B-Drug,二,èr
肽,B,n,I-Drug,月,tài
基,E,n,I-Drug,土,jī
肽,B,n,I-Drug,月,tài
酶,E,n,I-Drug,酉,méi
-,S,x,I-Drug,UNK,UNK
num,S,x,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
抑,B,nz,I-Drug,扌,yì
制,M,nz,I-Drug,刂,zhì
剂,E,nz,I-Drug,刂,jì
LB,S,x,O,UNK,UNK
利,B,nrt,B-Drug,刂,lì
格,M,nrt,I-Drug,木,gé
列,M,nrt,I-Drug,刂,liè
汀,E,nrt,I-Drug,氵,tīng
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
前,B,f,O,刂,qián
后,E,f,O,口,hòu
SPACE,S,x,O,UNK,UNK
P,B,eng,B-Test,UNK,UNK
E,M,eng,I-Test,UNK,UNK
D,M,eng,I-Test,UNK,UNK
F,E,eng,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
的,S,uj,O,白,dí
变,B,vn,O,又,biàn
化,E,vn,O,亻,huà
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
进,E,vn,O,辶,jìn
一,B,vn,O,一,yī
步,E,vn,O,止,bù
探,S,x,O,扌,tàn
讨,B,t,O,讠,tǎo
SPACE,E,t,O,UNK,UNK
P,B,ns,O,UNK,UNK
E,E,ns,O,UNK,UNK
D,B,n,O,UNK,UNK
F,E,n,O,UNK,UNK
SPACE,B,b,O,UNK,UNK
与,E,b,O,一,yǔ
血,B,n,O,血,xiě
脂,E,n,O,月,zhī
、,B,t,O,UNK,UNK
体,E,t,O,亻,tǐ
重,S,n,O,里,zhòng
指,S,x,O,扌,zhǐ
数,S,m,B-Drug,攵,shù
、,B,n,I-Drug,UNK,UNK
H,E,n,I-Drug,UNK,UNK
B,B,n,I-Drug,UNK,UNK
A,E,n,I-Drug,UNK,UNK
num,S,x,I-Drug,UNK,UNK
C,S,x,I-Drug,UNK,UNK
等,S,x,I-Drug,竹,děng
指,B,nz,I-Drug,扌,zhǐ
标,M,nz,I-Drug,木,biāo
相,E,nz,I-Drug,目,xiāng
关,B,nrt,B-Drug,丷,guān
性,M,nrt,I-Drug,忄,xìng
sep,sep,sep,sep,sep,sep
SPACE,B,vn,O,UNK,UNK
选,E,vn,O,辶,xuǎn
取,S,x,O,又,qǔ
SPACE,B,t,O,UNK,UNK
num,E,t,O,UNK,UNK
num,B,ns,O,UNK,UNK
SPACE,E,ns,O,UNK,UNK
例,B,n,O,亻,lì
新,E,n,O,斤,xīn
LB,B,b,O,UNK,UNK
诊,E,b,O,讠,zhěn
断,B,n,O,斤,duàn
SPACE,E,n,O,UNK,UNK
num,B,t,O,UNK,UNK
SPACE,E,t,O,UNK,UNK
型,S,n,O,土,xíng
糖,S,x,O,米,táng
尿,S,m,B-Drug,尸,niào
病,B,n,I-Drug,疒,bìng
患,E,n,I-Drug,心,huàn
者,B,n,I-Drug,耂,zhě
和,E,n,I-Drug,口,hé
SPACE,S,x,I-Drug,UNK,UNK
num,S,x,I-Drug,UNK,UNK
num,S,x,I-Drug,UNK,UNK
SPACE,B,nz,I-Drug,UNK,UNK
名,M,nz,I-Drug,口,míng
健,E,nz,I-Drug,亻,jiàn
康,B,nrt,B-Drug,广,kāng
者,M,nrt,I-Drug,耂,zhě
进,M,nrt,I-Drug,辶,jìn
入,E,nrt,I-Drug,入,rù
研,B,v,O,石,yán
sep,sep,sep,sep,sep,sep
SPACE,E,vn,O,UNK,UNK
常,S,x,O,巾,cháng
规,B,t,O,见,guī
检,E,t,O,木,jiǎn
测,B,ns,O,氵,cè
SPACE,E,ns,O,UNK,UNK
num,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
组,B,b,O,纟,zǔ
受,E,b,O,又,shòu
试,B,n,O,讠,shì
者,E,n,O,耂,zhě
体,B,t,O,亻,tǐ
重,E,t,O,里,zhòng
、,S,n,O,UNK,UNK
腰,S,x,O,月,yāo
围,S,m,B-Drug,囗,wéi
、,B,n,I-Drug,UNK,UNK
体,E,n,I-Drug,亻,tǐ
重,B,n,I-Drug,里,zhòng
指,E,n,I-Drug,扌,zhǐ
数,S,x,I-Drug,攵,shù
、,S,x,I-Drug,UNK,UNK
空,S,x,I-Drug,穴,kōng
腹,B,nz,I-Drug,月,fù
血,M,nz,I-Drug,血,xiě
糖,E,nz,I-Drug,米,táng
、,B,nrt,B-Drug,UNK,UNK
LB,M,nrt,I-Drug,UNK,UNK
H,M,nrt,I-Drug,UNK,UNK
sep,sep,sep,sep,sep,sep
C,S,x,O,UNK,UNK
、,B,t,O,UNK,UNK
血,E,t,O,血,xiě
清,B,ns,O,氵,qīng
谷,E,ns,O,谷,gǔ
丙,B,n,O,一,bǐng
转,E,n,O,车,zhuǎn
氨,B,b,O,气,ān
酶,E,b,O,酉,méi
、,B,n,O,UNK,UNK
谷,E,n,O,谷,gǔ
草,B,t,O,艹,cǎo
转,E,t,O,车,zhuǎn
氨,S,n,O,气,ān
酶,S,x,O,酉,méi
、,S,m,B-Drug,UNK,UNK
总,B,n,I-Drug,心,zǒng
胆,E,n,I-Drug,月,dǎn
固,B,n,I-Drug,囗,gù
醇,E,n,I-Drug,酉,chún
、,S,x,I-Drug,UNK,UNK
甘,S,x,I-Drug,甘,gān
油,S,x,I-Drug,氵,yóu
三,B,nz,I-Drug,一,sān
酯,M,nz,I-Drug,酉,zhǐ
、,E,nz,I-Drug,UNK,UNK
高,B,nrt,B-Drug,高,gāo
密,M,nrt,I-Drug,宀,mì
度,M,nrt,I-Drug,广,dù
脂,E,nrt,I-Drug,月,zhī
蛋,B,v,O,虫,dàn
白,E,v,O,白,bái
胆,S,p,O,月,dǎn
固,S,x,O,囗,gù
醇,S,x,B-Disease,酉,chún
、,S,x,I-Disease,UNK,UNK
低,S,k,I-Disease,亻,dī
密,B,n,I-Disease,宀,mì
度,M,n,I-Disease,广,dù
脂,E,n,I-Disease,月,zhī
蛋,B,n,O,虫,dàn
白,E,n,O,白,bái
胆,B,n,B-Test,月,dǎn
固,E,n,I-Test,囗,gù
醇,S,x,I-Test,酉,chún
sep,sep,sep,sep,sep,sep
采,B,t,O,采,cǎi
用,E,t,O,用,yòng
酶,B,ns,O,酉,méi
联,E,ns,O,耳,lián
免,B,n,O,刀,miǎn
疫,E,n,O,疒,yì
吸,B,b,O,口,xī
附,E,b,O,阝,fù
法,B,n,O,氵,fǎ
检,E,n,O,木,jiǎn
测,B,t,O,氵,cè
血,E,t,O,血,xiě
清,S,n,O,氵,qīng
SPACE,S,x,O,UNK,UNK
P,S,m,B-Drug,UNK,UNK
E,B,n,I-Drug,UNK,UNK
D,E,n,I-Drug,UNK,UNK
F,B,n,I-Drug,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,E,t,O,UNK,UNK
num,B,ns,O,UNK,UNK
SPACE,E,ns,O,UNK,UNK
型,B,n,O,土,xíng
糖,E,n,O,米,táng
尿,B,b,O,尸,niào
病,E,b,O,疒,bìng
组,B,n,O,纟,zǔ
予,E,n,O,乙,yú
口,B,t,O,口,kǒu
服,E,t,O,月,fú
利,S,n,O,刂,lì
格,S,x,O,木,gé
列,S,m,B-Drug,刂,liè
汀,B,n,I-Drug,氵,tīng
SPACE,E,n,I-Drug,UNK,UNK
num,B,n,I-Drug,UNK,UNK
SPACE,E,n,I-Drug,UNK,UNK
m,S,x,I-Drug,UNK,UNK
g,S,x,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
/,B,nz,I-Drug,UNK,UNK
