word,bounds,flag,label,radical,pinyin
评,S,v,O,讠,píng
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
num,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
胰,B,n,B-Drug,月,yí
岛,M,n,I-Drug,山,dǎo
素,E,n,I-Drug,糸,sù
促,B,v,I-Drug,亻,cù
泌,E,v,I-Drug,氵,mì
剂,S,ng,I-Drug,刂,jì
应,B,v,O,广,yīng
用,E,v,O,用,yòng
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
LB,S,x,O,UNK,UNK
黄,B,nr,O,黄,huáng
李,E,nr,O,木,lǐ
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
童,B,nr,O,立,tóng
南,M,nr,O,十,nán
伟,E,nr,O,亻,wěi
*,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
四,B,nt,O,囗,sì
川,M,nt,O,川,chuān
大,M,nt,O,大,dà
学,E,nt,O,子,xué
华,B,ns,O,十,huá
西,E,ns,O,覀,xī
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,E,n,O,氵,mì
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
科,S,n,O,禾,kē
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
成,B,ns,O,戈,chéng
都,E,ns,O,阝,dū
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
num,B,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,M,m,O,UNK,UNK
num,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
摘,B,v,O,扌,zhāi
要,E,v,O,覀,yào
SPACE,S,x,O,UNK,UNK
】,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
SPACE,S,x,O,UNK,UNK
num,S,x,B-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
的,S,uj,O,白,dí
病,B,n,O,疒,bìng
理,E,n,O,王,lǐ
生,B,n,O,生,shēng
理,M,n,O,王,lǐ
特,M,n,O,牜,tè
点,E,n,O,灬,diǎn
与,S,p,O,一,yǔ
欧,B,ns,O,欠,ōu
美,M,ns,O,八,měi
国,M,ns,O,囗,guó
家,E,ns,O,宀,jiā
不,B,a,O,一,bù
同,E,a,O,口,tóng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
其,B,ns,O,八,qí
β,E,ns,O,UNK,UNK
细,B,n,O,纟,xì
胞,E,n,O,月,bāo
胰,S,m,B-Disease,月,yí
岛,S,k,I-Disease,山,dǎo
素,B,n,I-Disease,糸,sù
分,M,n,I-Disease,刀,fēn
泌,E,n,I-Disease,氵,mì
功,B,n,B-Drug,力,gōng
能,M,n,I-Drug,月,néng
下,E,n,I-Drug,一,xià
降,B,v,I-Drug,阝,jiàng
可,E,v,I-Drug,口,kě
能,S,ng,I-Drug,月,néng
比,B,v,O,比,bǐ
胰,E,v,O,月,yí
岛,B,n,O,山,dǎo
素,E,n,O,糸,sù
敏,B,n,O,攵,mǐn
感,E,n,O,心,gǎn
性,S,x,O,忄,xìng
降,B,nr,O,阝,jiàng
低,E,nr,O,亻,dī
更,S,x,O,曰,gēng
明,S,x,O,日,míng
显,B,nr,O,日,xiǎn
sep,sep,sep,sep,sep,sep
因,E,ns,O,囗,yīn
LB,B,n,O,UNK,UNK
型,E,n,O,土,xíng
糖,S,m,B-Disease,米,táng
尿,S,k,I-Disease,尸,niào
病,B,n,I-Disease,疒,bìng
胰,M,n,I-Disease,月,yí
岛,E,n,I-Disease,山,dǎo
素,B,n,B-Drug,糸,sù
促,M,n,I-Drug,亻,cù
泌,E,n,I-Drug,氵,mì
剂,B,v,I-Drug,刂,jì
应,E,v,I-Drug,广,yīng
用,S,ng,I-Drug,用,yòng
的,B,v,O,白,dí
专,E,v,O,一,zhuān
家,B,n,O,宀,jiā
共,E,n,O,八,gòng
识,B,n,O,讠,shí
sep,sep,sep,sep,sep,sep
它,B,n,O,宀,tā
对,E,n,O,寸,duì
我,S,m,B-Disease,戈,wǒ
国,S,k,I-Disease,囗,guó
临,B,n,I-Disease,丨,lín
床,M,n,I-Disease,广,chuáng
实,E,n,I-Disease,宀,shí
践,B,n,B-Drug,足,jiàn
具,M,n,I-Drug,八,jù
有,E,n,I-Drug,月,yǒu
重,B,v,I-Drug,里,zhòng
要,E,v,I-Drug,覀,yào
指,S,ng,I-Drug,扌,zhǐ
导,B,v,O,寸,dǎo
sep,sep,sep,sep,sep,sep
本,E,n,O,木,běn
文,S,m,B-Disease,文,wén
重,S,k,I-Disease,里,zhòng
点,B,n,I-Disease,灬,diǎn
评,M,n,I-Disease,讠,píng
价,E,n,I-Disease,亻,jià
了,B,n,B-Drug,乙,liǎo
目,M,n,I-Drug,目,mù
前,E,n,I-Drug,刂,qián
对,B,v,I-Drug,寸,duì
胰,E,v,I-Drug,月,yí
岛,S,ng,I-Drug,山,dǎo
素,B,v,O,糸,sù
促,E,v,O,亻,cù
泌,B,n,O,氵,mì
剂,E,n,O,刂,jì
认,B,n,O,讠,rèn
识,E,n,O,讠,shí
的,S,x,O,白,dí
一,B,nr,O,一,yī
sep,sep,sep,sep,sep,sep
LB,S,m,B-Disease,UNK,UNK
比,S,k,I-Disease,比,bǐ
如,B,n,I-Disease,女,rú
低,M,n,I-Disease,亻,dī
血,E,n,I-Disease,血,xiě
糖,B,n,B-Drug,米,táng
、,M,n,I-Drug,UNK,UNK
体,E,n,I-Drug,亻,tǐ
重,B,v,I-Drug,里,zhòng
、,E,v,I-Drug,UNK,UNK
β,S,ng,I-Drug,UNK,UNK
细,B,v,O,纟,xì
胞,E,v,O,月,bāo
功,B,n,O,力,gōng
能,E,n,O,月,néng
及,B,n,O,又,jí
心,E,n,O,心,xīn
血,S,x,O,血,xiě
管,B,nr,O,竹,guǎn
安,E,nr,O,宀,ān
全,S,x,O,入,quán
sep,sep,sep,sep,sep,sep
LB,S,k,I-Disease,UNK,UNK
【,B,n,I-Disease,UNK,UNK
SPACE,M,n,I-Disease,UNK,UNK
关,E,n,I-Disease,丷,guān
键,B,n,B-Drug,钅,jiàn
词,M,n,I-Drug,讠,cí
SPACE,E,n,I-Drug,UNK,UNK
】,B,v,I-Drug,UNK,UNK
SPACE,E,v,I-Drug,UNK,UNK
胰,S,ng,I-Drug,月,yí
岛,B,v,O,山,dǎo
素,E,v,O,糸,sù
促,B,n,O,亻,cù
泌,E,n,O,氵,mì
剂,B,n,O,刂,jì
;,E,n,O,UNK,UNK
num,S,x,O,UNK,UNK
型,B,nr,O,土,xíng
糖,E,nr,O,米,táng
尿,S,x,O,尸,niào
病,S,x,O,疒,bìng
;,B,nr,O,UNK,UNK
磺,M,nr,O,石,huáng
脲,E,nr,O,月,niào
类,S,x,O,米,lèi
药,S,x,O,艹,yào
物,B,nt,O,牜,wù
LB,M,nt,O,UNK,UNK
【,M,nt,O,UNK,UNK
SPACE,E,nt,O,UNK,UNK
中,B,ns,O,丨,zhōng
图,E,ns,O,囗,tú
分,B,n,O,刀,fēn
类,E,n,O,米,lèi
号,B,n,O,口,hào
SPACE,M,n,O,UNK,UNK
】,E,n,O,UNK,UNK
SPACE,B,v,O,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B,n,I-Disease,UNK,UNK
.,M,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
num,B,n,B-Drug,UNK,UNK
SPACE,M,n,I-Drug,UNK,UNK
;,E,n,I-Drug,UNK,UNK
R,B,v,I-Drug,UNK,UNK
num,E,v,I-Drug,UNK,UNK
num,S,ng,I-Drug,UNK,UNK
num,B,v,O,UNK,UNK
.,E,v,O,UNK,UNK
num,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
SPACE,B,n,O,UNK,UNK
SPACE,E,n,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
