word,bounds,flag,label,radical,pinyin
病,B,n,O,疒,bìng
例,E,n,O,亻,lì
报,B,n,O,扌,bào
告,E,n,O,口,gào
LB,S,x,O,UNK,UNK
大,S,a,O,大,dà
剂,B,n,O,刂,jì
量,E,n,O,里,liáng
num,B,m,B-Drug,UNK,UNK
num,M,m,I-Drug,UNK,UNK
num,E,m,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
碘,S,n,I-Drug,石,diǎn
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
SPACE,S,x,O,UNK,UNK
G,B,eng,B-Disease,UNK,UNK
r,M,eng,I-Disease,UNK,UNK
a,M,eng,I-Disease,UNK,UNK
v,M,eng,I-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
s,E,eng,I-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
病,S,n,I-Disease,疒,bìng
后,S,f,O,口,hòu
严,B,a,B-Level,一,yán
重,E,a,I-Level,里,zhòng
胆,B,n,B-Disease,月,dǎn
汁,E,n,I-Disease,氵,zhī
淤,B,n,I-Disease,氵,yū
积,E,n,I-Disease,禾,jī
性,S,n,I-Disease,忄,xìng
黄,B,n,I-Disease,黄,huáng
疸,E,n,I-Disease,疒,dǎn
一,B,m,O,一,yī
例,E,m,O,亻,lì
并,S,c,O,干,bìng
sep,sep,sep,sep,sep,sep
LB,E,n,O,UNK,UNK
文,B,n,O,文,wén
献,E,n,O,犬,xiàn
复,S,x,O,夂,fù
习,S,a,O,乙,xí
LB,B,n,O,UNK,UNK
邓,E,n,O,阝,dèng
子,B,m,B-Drug,子,zǐ
杰,M,m,I-Drug,木,jié
SPACE,E,m,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
刘,S,n,I-Drug,刂,liú
丹,B,v,O,丿,dān
SPACE,E,v,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
严,B,eng,B-Disease,一,yán
励,M,eng,I-Disease,力,lì
SPACE,M,eng,I-Disease,UNK,UNK
SPACE,M,eng,I-Disease,UNK,UNK
刘,M,eng,I-Disease,刂,liú
sep,sep,sep,sep,sep,sep
LB,B,n,O,UNK,UNK
S,E,n,O,UNK,UNK
e,S,x,O,UNK,UNK
v,S,a,O,UNK,UNK
e,B,n,O,UNK,UNK
r,E,n,O,UNK,UNK
e,B,m,B-Drug,UNK,UNK
SPACE,M,m,I-Drug,UNK,UNK
c,E,m,I-Drug,UNK,UNK
h,S,x,I-Drug,UNK,UNK
o,S,n,I-Drug,UNK,UNK
l,B,v,O,UNK,UNK
e,E,v,O,UNK,UNK
s,S,x,O,UNK,UNK
t,B,eng,B-Disease,UNK,UNK
a,M,eng,I-Disease,UNK,UNK
t,M,eng,I-Disease,UNK,UNK
i,M,eng,I-Disease,UNK,UNK
c,M,eng,I-Disease,UNK,UNK
SPACE,E,eng,I-Disease,UNK,UNK
j,S,x,I-Disease,UNK,UNK
a,S,n,I-Disease,UNK,UNK
u,S,f,O,UNK,UNK
n,B,a,B-Level,UNK,UNK
d,E,a,I-Level,UNK,UNK
i,B,n,B-Disease,UNK,UNK
c,E,n,I-Disease,UNK,UNK
e,B,n,I-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
i,S,n,I-Disease,UNK,UNK
n,B,n,I-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
p,B,m,O,UNK,UNK
a,E,m,O,UNK,UNK
t,S,c,O,UNK,UNK
i,S,x,O,UNK,UNK
e,B,n,O,UNK,UNK
n,E,n,O,UNK,UNK
t,B,v,O,UNK,UNK
SPACE,E,v,O,UNK,UNK
w,S,x,O,UNK,UNK
i,B,nr,O,UNK,UNK
t,M,nr,O,UNK,UNK
h,E,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
G,S,x,O,UNK,UNK
r,B,nr,O,UNK,UNK
a,E,nr,O,UNK,UNK
v,S,x,O,UNK,UNK
e,S,x,O,UNK,UNK
s,B,v,O,UNK,UNK
忆,E,v,O,忄,yì
SPACE,S,x,O,UNK,UNK
d,S,x,O,UNK,UNK
i,B,nr,O,UNK,UNK
s,E,nr,O,UNK,UNK
e,S,x,O,UNK,UNK
a,B,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
r,E,eng,O,UNK,UNK
e,S,x,O,UNK,UNK
a,B,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
w,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
h,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
h,E,eng,O,UNK,UNK
i,S,x,O,UNK,UNK
g,B,eng,O,UNK,UNK
h,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
SPACE,E,eng,O,UNK,UNK
o,S,x,O,UNK,UNK
f,B,eng,O,UNK,UNK
SPACE,E,eng,O,UNK,UNK
num,S,x,O,UNK,UNK
num,B,eng,O,UNK,UNK
num,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
I,M,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
i,E,eng,O,UNK,UNK
n,S,x,O,UNK,UNK
e,B,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
n,E,eng,O,UNK,UNK
d,S,x,O,UNK,UNK
SPACE,B,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
v,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
w,S,nr,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
o,B,eng,O,UNK,UNK
f,M,eng,O,UNK,UNK
SPACE,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,E,n,O,UNK,UNK
l,S,x,O,UNK,UNK
i,S,a,O,UNK,UNK
t,B,n,O,UNK,UNK
e,E,n,O,UNK,UNK
r,B,m,B-Drug,UNK,UNK
a,M,m,I-Drug,UNK,UNK
t,E,m,I-Drug,UNK,UNK
u,S,x,I-Drug,UNK,UNK
r,S,n,I-Drug,UNK,UNK
e,B,v,O,UNK,UNK
SPACE,E,v,O,UNK,UNK
D,S,x,O,UNK,UNK
e,B,eng,B-Disease,UNK,UNK
n,M,eng,I-Disease,UNK,UNK
g,M,eng,I-Disease,UNK,UNK
SPACE,M,eng,I-Disease,UNK,UNK
Z,M,eng,I-Disease,UNK,UNK
i,E,eng,I-Disease,UNK,UNK
j,S,x,I-Disease,UNK,UNK
i,S,n,I-Disease,UNK,UNK
e,S,f,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
L,S,a,O,UNK,UNK
i,B,n,O,UNK,UNK
u,E,n,O,UNK,UNK
SPACE,B,m,B-Drug,UNK,UNK
D,M,m,I-Drug,UNK,UNK
a,E,m,I-Drug,UNK,UNK
n,S,x,I-Drug,UNK,UNK
",",S,n,I-Drug,UNK,UNK
SPACE,B,v,O,UNK,UNK
Y,E,v,O,UNK,UNK
a,S,x,O,UNK,UNK
n,B,eng,B-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,a,O,UNK,UNK
L,B,n,O,UNK,UNK
i,E,n,O,UNK,UNK
u,B,m,B-Drug,UNK,UNK
SPACE,M,m,I-Drug,UNK,UNK
S,E,m,I-Drug,UNK,UNK
h,S,x,I-Drug,UNK,UNK
e,S,n,I-Drug,UNK,UNK
n,B,v,O,UNK,UNK
g,E,v,O,UNK,UNK
.,S,x,O,UNK,UNK
SPACE,B,eng,B-Disease,UNK,UNK
*,M,eng,I-Disease,UNK,UNK
D,M,eng,I-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
p,M,eng,I-Disease,UNK,UNK
a,E,eng,I-Disease,UNK,UNK
r,S,x,I-Disease,UNK,UNK
t,S,n,I-Disease,UNK,UNK
m,S,f,O,UNK,UNK
e,B,a,B-Level,UNK,UNK
n,E,a,I-Level,UNK,UNK
t,B,n,B-Disease,UNK,UNK
SPACE,E,n,I-Disease,UNK,UNK
o,B,n,I-Disease,UNK,UNK
f,E,n,I-Disease,UNK,UNK
SPACE,S,n,I-Disease,UNK,UNK
E,B,n,I-Disease,UNK,UNK
n,E,n,I-Disease,UNK,UNK
d,B,m,O,UNK,UNK
o,E,m,O,UNK,UNK
c,S,c,O,UNK,UNK
r,S,x,O,UNK,UNK
i,B,n,O,UNK,UNK
n,E,n,O,UNK,UNK
o,B,v,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,B,n,O,UNK,UNK
S,E,n,O,UNK,UNK
u,B,m,B-Drug,UNK,UNK
n,M,m,I-Drug,UNK,UNK
SPACE,E,m,I-Drug,UNK,UNK
Y,S,x,I-Drug,UNK,UNK
a,S,n,I-Drug,UNK,UNK
t,B,v,O,UNK,UNK
-,E,v,O,UNK,UNK
s,S,x,O,UNK,UNK
e,B,eng,B-Disease,UNK,UNK
n,M,eng,I-Disease,UNK,UNK
SPACE,M,eng,I-Disease,UNK,UNK
M,M,eng,I-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
m,E,eng,I-Disease,UNK,UNK
o,S,x,I-Disease,UNK,UNK
r,S,n,I-Disease,UNK,UNK
i,S,f,O,UNK,UNK
a,B,a,B-Level,UNK,UNK
l,E,a,I-Level,UNK,UNK
LB,B,n,B-Disease,UNK,UNK
H,E,n,I-Disease,UNK,UNK
o,B,n,I-Disease,UNK,UNK
s,E,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,E,n,O,UNK,UNK
S,B,m,B-Drug,UNK,UNK
u,M,m,I-Drug,UNK,UNK
n,E,m,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
Y,S,n,I-Drug,UNK,UNK
a,B,v,O,UNK,UNK
t,E,v,O,UNK,UNK
-,S,x,O,UNK,UNK
S,B,eng,B-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
n,M,eng,I-Disease,UNK,UNK
SPACE,M,eng,I-Disease,UNK,UNK
U,M,eng,I-Disease,UNK,UNK
n,E,eng,I-Disease,UNK,UNK
i,S,x,I-Disease,UNK,UNK
v,S,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,B,m,B-Drug,UNK,UNK
G,M,m,I-Drug,UNK,UNK
u,E,m,I-Drug,UNK,UNK
a,S,x,I-Drug,UNK,UNK
n,S,n,I-Drug,UNK,UNK
g,B,v,O,UNK,UNK
z,E,v,O,UNK,UNK
h,S,x,O,UNK,UNK
o,B,eng,B-Disease,UNK,UNK
u,M,eng,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,M,m,I-Drug,UNK,UNK
C,E,m,I-Drug,UNK,UNK
h,S,x,I-Drug,UNK,UNK
i,S,n,I-Drug,UNK,UNK
n,B,v,O,UNK,UNK
a,E,v,O,UNK,UNK
LB,S,x,O,UNK,UNK
G,B,eng,B-Disease,UNK,UNK
r,M,eng,I-Disease,UNK,UNK
a,M,eng,I-Disease,UNK,UNK
v,M,eng,I-Disease,UNK,UNK
e,M,eng,I-Disease,UNK,UNK
s,E,eng,I-Disease,UNK,UNK
SPACE,S,x,I-Disease,UNK,UNK
病,S,n,I-Disease,疒,bìng
是,S,f,O,日,shì
自,B,a,B-Level,自,zì
身,E,a,I-Level,身,shēn
sep,sep,sep,sep,sep,sep
可,E,m,I-Drug,口,kě
sep,sep,sep,sep,sep,sep
包,S,x,I-Drug,勹,bāo
括,S,n,I-Drug,扌,kuò
心,B,v,O,心,xīn
血,E,v,O,血,xiě
管,S,x,O,竹,guǎn
系,B,eng,B-Disease,糸,xì
统,M,eng,I-Disease,纟,tǒng
、,M,eng,I-Disease,UNK,UNK
神,M,eng,I-Disease,礻,shén
经,M,eng,I-Disease,纟,jīng
系,E,eng,I-Disease,糸,xì
统,S,x,I-Disease,纟,tǒng
、,S,n,I-Disease,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,n,I-Drug,UNK,UNK
早,B,v,O,日,zǎo
在,E,v,O,土,zài
LB,S,x,O,UNK,UNK
num,B,eng,B-Disease,UNK,UNK
num,M,eng,I-Disease,UNK,UNK
num,M,eng,I-Disease,UNK,UNK
num,M,eng,I-Disease,UNK,UNK
SPACE,M,eng,I-Disease,UNK,UNK
年,E,eng,I-Disease,干,nián
",",S,x,I-Disease,UNK,UNK
H,S,n,I-Disease,UNK,UNK
a,S,f,O,UNK,UNK
b,B,a,B-Level,UNK,UNK
e,E,a,I-Level,UNK,UNK
r,B,n,B-Disease,UNK,UNK
s,E,n,I-Disease,UNK,UNK
h,B,n,I-Disease,UNK,UNK
o,E,n,I-Disease,UNK,UNK
n,S,n,I-Disease,UNK,UNK
[,B,n,I-Disease,UNK,UNK
num,E,n,I-Disease,UNK,UNK
],B,m,O,UNK,UNK
首,E,m,O,首,shǒu
次,S,c,O,欠,cì
报,S,x,O,扌,bào
道,B,n,O,辶,dào
了,E,n,O,乙,liǎo
SPACE,B,v,O,UNK,UNK
G,E,v,O,UNK,UNK
r,S,x,O,UNK,UNK
a,B,nr,O,UNK,UNK
v,M,nr,O,UNK,UNK
e,E,nr,O,UNK,UNK
